week,word,pos,clue
Week 10,annihilation,noun,毀滅 / 殲滅 / 徹底消滅 / 慘敗
Week 10,childish,adjective,幼稚的 / 孩子氣的 / 不成熟的 / 像小孩的
Week 10,corpse,noun,屍體 / 遺體 / 死屍
Week 10,creativity,noun,創造力 / 創意 / 想像力
Week 11,dialogue,noun,對話 / 對白 / 交談 / 交流 / 協商對話
Week 11,domination,noun,統治 / 支配 / 主宰 / 壓倒性優勢 / 統治支配
Week 11,entrench,verb,使根深蒂固 / 使牢固確立 / 使固守陣地 / 挖壕溝 / 築壕固守
Week 11,full-fledged,adjective,羽翼已豐的 / 成熟的 / 正式的 / 完整的 / 完全的
Week 11,genuine,adjective,真正的 / 真品的 / 貨真價實的 / 真誠的 / 誠懇的 / 真品真正的 / 真誠的誠懇的
Week 11,incognito,adjective,隱姓埋名的 / 微服的 / 匿名的 / 不公開身分地
Week 11,influential,adjective,有影響力的 / 有影響的 / 具影響力的 / 舉足輕重的
Week 11,intellectual,adjective,知識性的 / 智力的 / 理智的 / 思想性的 / 知識分子
Week 11,lively,adjective,活潑的 / 充滿活力的 / 熱鬧的 / 生動有趣的
Week 11,marshal,noun,元帥 / 法警 / 警長 / 典禮官 / 司儀場務指揮 / 統籌 / 整頓調集
Week 12,multitude,noun,大量 / 眾多 / 許多 / 群眾 / 人群
Week 12,sincerity,noun,真誠 / 誠意 / 誠懇
Week 12,syndicate,noun,企業聯盟 / 辛迪加 / 聯合企業集團 / 聯合發行機構 / 犯罪集團
Week 12,uncharted,adjective,圖上未標示的 / 地圖未標明的 / 未知的 / 未開發的 / 未探明的
Week 12,unify,verb,統一 / 使一致 / 團結
Week 12,val,noun,小薇 / 瓦兒
Week 12,competitive,adjective,好勝的 / 有競爭心的 / 競爭性的 / 有競爭力的
Week 12,discontinue,verb,停止 / 中止 / 停產 / 停售 / 停用 / 中斷
Week 12,graduation,noun,畢業 / 畢業典禮 / 畢業式
Week 12,insubordinate,adjective,不服從的 / 不聽從命令的 / 抗命的 / 忤逆的
Week 13,jackknife,noun,折刀 / 折疊刀 / 屈體跳水 / 字形打滑 / 急劇折轉
Week 13,learner,noun,學習者 / 學習的人 / 初學者
Week 13,objective,adjective,客觀的 / 公正的 / 不帶主觀偏見的 / 目標
Week 13,prestigious,adjective,有聲望的 / 享有盛名的 / 名聲顯赫的 / 聲譽卓著的
Week 13,resentment,noun,怨恨 / 憤恨 / 積怨 / 不滿
Week 13,scum,noun,浮渣 / 污垢 / 人渣 / 敗類
Week 13,significance,noun,重要性 / 意義 / 重大意義 / 含義 / 意義含義
Week 13,superstition,noun,迷信 / 迷信觀念 / 禁忌說法
Week 13,thaw,verb,融化 / 解凍 / 回暖
Week 14,unfairly,adverb,不公平地 / 不公正地 / 偏心地 / 冤枉地
Week 14,all-time,adjective,空前的 / 歷來的 / 史上 / 歷史性的最高最低
Week 14,brutal,adjective,殘暴的 / 殘忍的 / 粗暴的 / 嚴酷的 / 艱難的
Week 14,censor,noun,審查員 / 檢查官員 / 審查 / 刪改 / 查禁
Week 14,commend,verb,稱讚 / 表揚 / 嘉許 / 推薦
Week 14,conscience,noun,良心 / 良知 / 道德道德感
Week 14,dignify,verb,使有尊嚴 / 使更莊重 / 抬高的身分 / 看重 / 認為值得
Week 14,endurance,noun,耐力 / 持久力 / 忍耐力
Week 14,fantasy,noun,幻想 / 白日夢 / 想像 / 奇幻作品 / 奇幻小說 / 奇幻類型
Week 14,ferret,noun,雪貂 / 貂鼠 / 搜出 / 查出 / 挖出
Week 15,flexible,adjective,有彈性的 / 可彎曲的 / 柔軟的 / 靈活的 / 適應力強的
Week 15,harshness,noun,嚴厲 / 嚴酷 / 刺耳 / 刺眼 / 粗 / 苛刻
Week 15,initiative,noun,主動性 / 主動精神 / 積極性 / 倡議 / 新方案 / 計畫
Week 15,intelligently,adverb,聰明地 / 明智地 / 理智地 / 有智慧地
Week 15,leniency,noun,寬大 / 寬容 / 從寬處理
Week 15,marksmanship,noun,射擊技術 / 射擊能力 / 槍法 / 準頭
Week 15,mobility,noun,移動能力 / 行動能力 / 機動性 / 流動性 / 社會流動
Week 15,reconstruct,verb,重建 / 重新建造 / 重建推演 / 還原 / 重組 / 推演重建
Week 15,scoreboard,noun,記分板 / 計分板 / 比分板
Week 15,slang,noun,俚語 / 俗語 / 口語用法
Week 16,tactical,adjective,戰術的 / 策略上的 / 講求策略的 / 權宜的
Week 16,thrower,noun,投擲者 / 投手 / 擲的人 / 陶輪
Week 16,unusually,adverb,異常地 / 不尋常地 / 特別地 / 反常地
Week 16,appal,verb,使震驚 / 使駭然 / 使毛骨悚然 / 使反感
Week 16,certify,verb,證明 / 認證 / 證實 / 核證 / 發給合格證明
Week 16,conspiracy,noun,陰謀 / 共謀 / 共謀罪
Week 16,court-martial,noun,軍事法庭 / 軍事審判 / 軍法審判
Week 16,deploy,verb,部署 / 調派 / 展開 / 運用 / 調度運用 / 發揮
Week 16,full-sized,adjective,實物大小的 / 成人尺寸的 / 標準尺寸的
Week 16,gravitational,adjective,重力的 / 引力的 / 萬有引力的
Week 17,griffin,noun,獅鷲獸 / 獅鷲
Week 17,grueling,adjective,艱苦的 / 極為辛苦的 / 耗費體力的 / 折磨人的
Week 17,insignia,noun,徽章 / 標誌 / 徽記
Week 17,long-range,adjective,長程的 / 遠距離的 / 長距的 / 長期的 / 長遠的
Week 17,provocation,noun,挑釁 / 刺激 / 激怒行為
Week 17,puzzlement,noun,困惑 / 疑惑 / 不解
Week 17,reassign,verb,重新分派 / 改派 / 重新指派 / 另行分配
Week 17,rebuke,verb,斥責 / 責備 / 訓斥 / 指責
Week 17,recon,noun,偵察 / 勘察 / 探查
Week 18,regardless,adverb,不管怎樣 / 不顧 / 無論如何 / 不論 / 不管
Week 18,submission,noun,屈服 / 服從 / 順從 / 提交 / 交件 / 投稿作品
Week 18,troublemaker,noun,惹麻煩的人 / 搗蛋鬼 / 麻煩製造者
Week 18,twine,noun,細繩 / 麻繩 / 線繩 / 纏繞 / 盤繞
Week 18,uninterested,adjective,不感興趣的 / 沒興趣的 / 不感興味的 / 冷淡的 / 公正無私的
Week 18,unnecessary,adjective,不必要的 / 多餘的 / 沒必要的
Week 18,weariness,noun,疲憊 / 疲倦 / 倦意
Week 18,abide,verb,遵守 / 依照行事 / 容忍 / 忍受 / 停留 / 居住
Week 18,blindness,noun,失明 / 盲 / 盲目 / 視而不見
Week 18,civilian,noun,平民 / 老百姓 / 非軍人 / 文職人員
Week 19,cusp,noun,尖端 / 尖點 / 關鍵點 / 轉折點 / 交界處
Week 19,instantaneous,adjective,瞬間的 / 即時的 / 立刻的 / 即刻的
Week 19,jackal,noun,胡狼 / 豺狼 / 走狗 / 爪牙
Week 19,lightspeed,noun,光速 / 像光速一樣快
Week 19,persona,noun,人物形象 / 外在形象 / 公眾形象 / 人設
Week 19,persuasion,noun,說服 / 勸說 / 說服力 / 信念體系 / 主張 / 說服、勸說 / 信念體系、主張、派別
Week 19,temperament,noun,性情 / 脾氣 / 氣質
Week 19,adolescence,noun,青春期 / 青少年時期 / 青春期階段
Week 19,armada,noun,艦隊 / 大規模艦隊 / 無敵艦隊 / 大批 / 大群
Week 19,astrophysics,noun,天體物理學 / 天文物理學
Week 20,attrition,noun,耗損 / 消耗 / 逐步減少 / 流失 / 人員流失 / 學生流失
Week 20,cube,noun,立方體 / 正方體 / 三次方 / 冰塊 / 小方塊
Week 20,decisive,adjective,果斷的 / 決斷的 / 決定性的 / 關鍵的
Week 20,detachment,noun,分離 / 脫離 / 拆離 / 超然 / 冷靜 / 抽離感 / 分隊 / 支隊
Week 20,disadvantage,noun,缺點 / 不利條件 / 劣勢 / 不利之處
Week 20,disconcert,verb,使不安 / 使困惑 / 使尷尬 / 使慌亂
Week 20,distaste,noun,反感 / 厭惡 / 不喜歡 / 討厭之處 / 反感厭惡 / 令人反感之處
Week 20,dreamlike,adjective,如夢似幻的 / 夢一般的 / 朦朧的 / 不真實的
Week 20,effectively,adverb,有效地 / 有效率地 / 實際上 / 等於
Week 20,empathy,noun,同理心 / 設身處地的理解能力 / 感同身受的能力
Week 21,emperor,noun,皇帝
Week 21,erode,verb,侵蝕 / 沖蝕 / 磨損 / 逐漸削弱 / 損害
Week 21,evaluate,verb,評估 / 評價 / 判定 / 衡量
Week 21,fairness,noun,公平 / 公正 / 白皙
Week 21,fraction,noun,分數 / 分式 / 一小部分 / 少量
Week 21,headset,noun,耳麥 / 頭戴式耳機 / 耳機麥克風組
Week 21,hive,noun,蜂巢 / 蜂箱 / 熱鬧中心 / 忙碌的地方
Week 21,holographic,adjective,全像的 / 全息的 / 立體投影的
Week 21,honeycomb,noun,蜂巢 / 蜂房 / 蜂巢狀花紋 / 蜂巢狀結構
Week 22,infinite,adjective,無限的 / 無窮的
Week 22,innovation,noun,創新 / 革新 / 新發明
Week 22,intensity,noun,強度 / 烈度 / 強烈程度 / 激烈程度
Week 22,interstellar,adjective,星際的 / 恆星際的 / 星際空間的
Week 22,magnitude,noun,大小 / 規模 / 重大程度 / 強度 / 絕對值
Week 22,mechanically,adverb,機械式地 / 機械地 / 呆板地 / 以機械方式 / 用機器地用機械方式地
Week 22,merchandise,noun,商品 / 貨品 / 周邊商品 / 貨物
Week 22,needless,adjective,不必要的 / 無謂的 / 多餘的 / 不用說
Week 22,oblivion,noun,遺忘 / 湮沒 / 被遺忘的狀態 / 失去知覺 / 無意識狀態 / 虛無湮滅
Week 22,organism,noun,生物體 / 生物 / 有機體
Week 23,outpost,noun,前哨站 / 據點 / 前哨基地 / 偏遠據點
Week 23,oversleep,verb,睡過頭 / 睡太晚 / 賴床太久
Week 23,pact,noun,協議 / 約定 / 公約 / 盟約
Week 23,phase,noun,階段 / 時期 / 時期性的階段 / 月相
Week 23,physic,noun,醫術 / 醫學 / 藥
Week 23,priesthood,noun,神職 / 祭司身分 / 祭司職分 / 神職人員 / 司鐸職 / 司祭職
Week 23,projectile,noun,拋射物 / 飛射物 / 彈射物 / 投擲物
Week 23,proportion,noun,比例 / 占比 / 比重
Week 23,relativity,noun,相對性 / 相對論
Week 23,reprisal,noun,報復 / 報復行動 / 報復措施
Week 24,responsive,adjective,反應靈敏的 / 反應快的 / 有回應的 / 積極回應的 / 體貼的 / 敏感的
Week 24,restful,adjective,讓人放鬆的 / 寧靜的 / 安的 / 安詳的 / 舒適的
Week 24,self-pity,noun,自憐 / 自艾自憐
Week 24,shipboard,adjective,船上的 / 船內的 / 艦上的
Week 24,shrub,noun,灌木 / 灌木叢
Week 24,simulate,verb,模擬 / 仿真 / 模擬出 / 假裝 / 佯裝 / 冒充 / 偽裝
Week 24,simulator,noun,模擬器 / 模擬程式
Week 24,skim,verb,略讀 / 瀏覽 / 撇去 / 撇掉 / 掠過 / 擦過表面
Week 24,slavic,adjective,斯拉夫的 / 斯拉夫民族的 / 斯拉夫語族的 / 樸實粗獷的
Week 24,sluggish,adjective,緩慢的 / 遲鈍的 / 沒精神的 / 不景氣的 / 低迷的
Week 25,stationary,adjective,固定不動的 / 靜止的 / 停著不動的
Week 25,strategic,adjective,策略性的 / 戰略性的 / 關鍵的
Week 25,tutorial,noun,教學課程 / 教學影片 / 教學指南 / 教學程式 / 小班教學 / 輔導課
Week 25,unpleasantly,adverb,令人不舒服地 / 令人不愉快地 / 刺耳地 / 討厭地
Week 25,waken,verb,醒來 / 醒了 / 叫醒 / 喚醒 / 喚起
Week 25,whisker,noun,鬍鬚 / 觸鬚 / 鬚毛 / 些微差距 / 一丁點
Week 25,accrue,verb,累積 / 積累 / 增加 / 產生 / 應計 / 歸於
Week 25,adulation,noun,吹捧 / 奉承 / 阿諛 / 過度崇拜
Week 25,airlock,noun,氣閘艙 / 氣密艙 / 氣閘室
Week 26,amply,adverb,充分地 / 充裕地 / 足足地
Week 26,astonishingly,adverb,驚人地 / 令人驚訝地 / 出奇地 / 非常驚奇地
Week 26,believer,noun,信徒 / 信者 / 相信者 / 支持者
Week 26,cocoon,noun,繭 / 蠶繭 / 保護殼 / 封閉保護狀態
Week 26,colonist,noun,殖民者 / 殖民地定居者 / 開拓者
Week 26,copter,noun,直升機 / 直升機口語簡稱
Week 26,demagogue,noun,煽動民粹的政客 / 煽動群眾的政客 / 民粹煽動者
Week 26,fourteen-year-old,noun,十四歲的人 / 十四歲的孩子 / 十四歲少年十四歲少女
Week 26,historian,noun,歷史學家 / 史學家
Week 26,homecoming,noun,返家 / 返鄉 / 返校節 / 返校日
Week 27,inconvenient,adjective,不方便的 / 麻煩的 / 不合適的 / 不合時宜的
Week 27,industry,noun,工業 / 產業 / 業界 / 勤奮 / 勤勞
Week 27,itinerant,adjective,巡迴的 / 流動的 / 四處奔波的 / 漂泊的
Week 27,lightyear,noun,光年 / 非常遙遠的距離 / 差得很遠 / 漫長得多
Week 27,limitation,noun,限制 / 局限 / 缺點 / 限制因素 / 不足
Week 27,martial,adjective,軍事的 / 戰爭的 / 尚武的 / 好戰的
Week 27,presidency,noun,總統職位 / 總統任期 / 總統職權 / 總統統治時期
Week 27,prosperity,noun,繁榮 / 興旺 / 富裕
Week 27,retirement,noun,退休 / 退休生活 / 引退 / 隱居 / 幽居
Week 27,second-guess,verb,事後批評 / 事後質疑 / 馬後炮地批評 / 揣測別人的想法 / 猜測對方下一步
Week 28,self-sustaining,adjective,自給自足的 / 可自我維持的 / 能自行運作的
Week 28,churchyard,noun,教堂庭院 / 教堂墓地 / 教堂周圍空地
Week 28,devotion,noun,奉獻 / 投入 / 忠誠 / 摯愛 / 虔敬 / 虔誠
Week 28,moderately,adverb,適度地 / 中等程度地 / 還算 / 相當地
Week 28,rundown,noun,摘要 / 概述 / 重點說明 / 簡報式整理
Week 28,stubbornly,adverb,固執地 / 倔強地 / 頑固地
Week 28,suitable,adjective,合適的 / 適合的 / 恰當的 / 相稱的
Week 28,affliction,noun,苦難 / 痛苦 / 折磨 / 病痛 / 疾病
Week 28,jumpy,adjective,神經緊張的 / 緊張不安的 / 一驚一乍的 / 神經兮兮的 / 一跳一跳的 / 跳動不順的
Week 28,symptom,noun,症狀 / 病徵 / 徵兆 / 表徵
Week 29,twinge,noun,一陣刺痛 / 一陣疼痛 / 一陣心痛 / 一絲愧疚 / 一陣不安 / 一絲一陣感覺
Week 29,big-boned,adjective,骨架大的 / 骨頭架子大的 / 體格壯的
Week 29,cog,noun,齒輪 / 輪齒 / 齒牙 / 小角色 / 小螺絲釘
Week 29,regime,noun,政權 / 統治體制 / 制度 / 管理體制 / 作息療程訓練計畫
Week 29,assortment,noun,各式各樣的一批 / 各種混合品 / 什錦組合 / 各類各色
Week 29,boarded-up,adjective,用木板封住的 / 釘上木板的 / 以木板封死的
Week 29,engorgement,noun,腫脹 / 充血腫脹 / 脹滿 / 乳房脹奶
Week 29,irritable,adjective,易怒的 / 煩躁的 / 暴躁的 / 敏感易受刺激的 / 腸躁的
Week 29,panic-stricken,adjective,驚慌失措的 / 驚恐萬分的 / 嚇壞了的 / 陷入恐慌的
Week 29,sideboard,noun,餐具櫃 / 餐邊櫃 / 邊櫃 / 邊板
Week 30,toffee,noun,太妃糖 / 牛奶糖
Week 30,uptight,adjective,緊張不安的 / 緊張拘謹的 / 放不開的 / 拘謹的 / 過於拘謹的 / 死板的 / 太在意規矩的
Week 30,grandchild,noun,孫子女 / 孫輩 / 孫子 / 孫女
Week 30,manky,adjective,又髒又爛的 / 骯髒破爛的 / 噁心兮兮的 / 病懨懨的 / 破破舊舊的
Week 30,moldy-looking,adjective,看起來發霉的 / 像發霉一樣的 / 霉斑斑的
Week 30,navel,noun,肚臍 / 臍 / 中心 / 核心
Week 30,obtrusive,adjective,惹人注意的 / 過於顯眼的 / 打擾人的 / 唐突的
Week 30,prearrange,verb,預先安排 / 事先安排 / 預作安排
Week 30,acre,noun,英畝 / 畝
Week 31,bloke,noun,傢伙 / 男人 / 小子 / 老兄
Week 31,campsite,noun,營地 / 露營地 / 營位
Week 31,commentate,verb,做現場解說 / 實況解說 / 擔任播報講評
Week 31,confection,noun,糖果 / 甜點 / 糖果點心 / 甜食製品 / 精巧製品 / 精緻作品 / 花俏的組合
Week 31,curtly,adverb,簡短無禮地 / 冷淡地 / 不客氣地 / 簡短地
Week 31,erect,adjective,直立的 / 豎立的 / 挺直的 / 勃起的
Week 31,export,verb,出口 / 外銷 / 輸出
Week 31,fireside,noun,爐邊 / 火爐邊 / 爐火旁 / 爐邊談話 / 親切閒談
Week 31,idolize,verb,崇拜 / 把當偶像 / 過度崇拜
Week 31,irish,adjective,愛爾蘭的 / 愛爾蘭人的 / 愛爾蘭語的 / 愛爾蘭語
Week 32,outdoors,adverb,在戶外 / 在外面 / 戶外地 / 戶外活動
Week 32,saucepan,noun,小湯鍋 / 有柄深鍋 / 單柄鍋 / 醬汁鍋
Week 32,time-out,noun,暫停 / 短暫休息 / 冷靜時間 / 暫停時間
Week 32,ado,noun,麻煩 / 大驚小怪 / 喧鬧 / 紛擾
Week 32,batlike,adjective,像蝙蝠的 / 蝙蝠般的
Week 32,cathedral,noun,大教堂 / 主教座堂
Week 32,comprise,verb,包含 / 由組成 / 包括 / 構成
Week 32,daresay,verb,想必 / 我想大概 / 我敢說 / 大概吧
Week 32,leprechaun,noun,小妖精 / 愛爾蘭小妖精 / 小精靈
Week 32,lynch,verb,私刑處死 / 處以私刑 / 嚴厲抨擊
Week 33,malady,noun,疾病 / 毛病 / 病痛 / 弊病
Week 33,mascot,noun,吉祥物 / 代表物
Week 33,revival,noun,復興 / 復甦 / 再興 / 佈道會 / 奮興會
Week 33,rosette,noun,玫瑰花結 / 玫瑰結 / 玫瑰狀圖案 / 花形徽章
Week 33,springboard,noun,跳板 / 起點
Week 33,clause,noun,子句 / 從句 / 條款 / 條文
Week 33,eater,noun,吃的人 / 食客 / 肉食者 / 素食者 / 挑食的人 / 食量大的人
Week 33,prostrate,adjective,俯伏的 / 俯臥的 / 倒臥的 / 筋疲力盡的 / 虛脫的
Week 33,stunner,noun,大美女大帥哥 / 美人帥哥 / 令人驚豔的人 / 令人震驚的事物 / 驚人之舉驚人消息
Week 33,wraith,noun,幽靈 / 幽魂 / 幽靈般的身影 / 瘦得像鬼的人 / 形銷骨立的人
Week 34,disorientate,verb,使迷失方向 / 使失去方向感 / 使迷惘 / 使困惑
Week 34,merry,adjective,快樂的 / 歡樂的 / 愉快的 / 喜氣洋洋的 / 微醺的 / 酒酣耳熱的
Week 34,delegation,noun,代表團 / 代表團隊 / 委派 / 授權
Week 34,European,adjective,歐洲的 / 歐式的 / 歐洲人
Week 34,impartial,adjective,公正的 / 公平的 / 不偏不倚的
Week 34,pension,noun,退休金 / 養老金 / 年金 / 退休制度 / 退休計畫
Week 34,ripe,adjective,成熟的 / 熟了的 / 時機成熟的 / 適合的
Week 34,sausage,noun,香腸 / 臘腸 / 德式香腸
Week 34,skeptical,adjective,懷疑的 / 抱持懷疑態度的 / 半信半疑的 / 存疑的
Week 35,tournament,noun,錦標賽 / 聯賽 / 比賽 / 大賽
Week 35,acne,noun,青春痘 / 痘痘 / 痤瘡
Week 35,antic,adjective,滑稽的 / 古怪可笑的 / 搞怪的 / 荒唐古怪的
Week 35,baleful,adjective,兇惡的 / 陰森可怕的 / 不祥的 / 憂傷的
Week 35,distinguishable,adjective,可區分的 / 可分辨的 / 看得出差別的 / 可辨識的
Week 35,dustbin,noun,垃圾桶 / 垃圾箱 / 垃圾筒
Week 35,eagle,noun,老鷹 / 鷹 / 老鷹球
Week 35,gloomy,adjective,昏暗的 / 陰沉的 / 陰鬱的 / 憂鬱的 / 悲觀的
Week 35,gravelly,adjective,沙啞的 / 粗啞的 / 鋪滿碎石的
Week 35,liver,noun,肝臟 / 肝 / 居住者 / 生活方式的人
Week 36,moodily,adverb,鬱悶地 / 悶悶不樂地 / 情緒低落地 / 陰鬱地 / 沒好氣地
Week 36,pimple,noun,痘痘 / 青春痘 / 粉刺 / 丘疹
Week 36,planetary,adjective,行星的 / 星球的 / 全球的
Week 36,undignified,adjective,不得體的 / 有失身分的 / 不莊重的 / 失態的
Week 36,vector,noun,向量 / 病媒 / 媒介
Week 36,wither,verb,枯萎 / 凋萎 / 乾癟 / 衰弱 / 消退 / 萎縮
Week 36,enslavement,noun,奴役 / 使為奴隸 / 奴隸制度下的控制 / 束縛
Week 36,leaflet,noun,傳單 / 宣傳單 / 小冊子 / 摺頁
Week 36,long-term,adjective,長期的 / 長遠的 / 持久的
Week 36,manifesto,noun,宣言 / 政綱 / 綱領 / 聲明書
Week 37,mismatch,noun,不相配 / 不匹配 / 不搭配 / 配對錯誤
Week 37,nosebleed,noun,流鼻血 / 鼻血 / 高到不行的座位區 / 超高的座位區
