week,word,pos,clue
Week 5,flash,verb,閃光 / 閃爍 / 閃現 / 飛快移動 / 短暫顯示
Week 5,lightning,noun,閃電 / 雷電
Week 6,rain,noun,雨 / 雨水 / 大雨小雨細雨 / 如雨般落下 / 大量落下
Week 6,sky,noun,天空 / 天 / 天際
Week 6,sway,verb,搖擺 / 搖晃 / 來回擺動 / 影響 / 左右 / 說服
Week 6,earn,verb,賺取 / 賺得 / 掙得 / 贏得 / 博得 / 應得
Week 6,ice,noun,冰 / 冰塊 / 冰面 / 冰毒
Week 6,lemonade,noun,檸檬水 / 檸檬汁飲料
Week 6,nickel,noun,鎳 / 五分鎳幣 / 五分硬幣
Week 6,sale,noun,特賣 / 特價 / 銷售 / 販售
Week 6,sell,verb,賣 / 出售 / 販賣 / 銷售
Week 6,sugar,noun,糖 / 砂糖 / 糖分 / 親愛的 / 寶貝
Week 6,everywhere,adverb,到處 / 處處 / 四處 / 到處都是
Week 6,leaf,noun,葉子 / 葉片 / 一頁 / 紙張 / 一張紙
Week 6,oops,interjection,哎呀 / 糟了 / 啊呀
Week 7,rake,verb,用耙子耙攏 / 耙平 / 耙開 / 掃過 / 抓過
Week 7,cook,verb,煮 / 烹調 / 做飯 / 煮熟 / 燒
Week 7,dirt,noun,泥土 / 土 / 髒污 / 污垢 / 黑料
Week 7,garlic,noun,大蒜 / 蒜頭 / 蒜瓣
Week 7,ginger,noun,薑 / 薑黃色 / 紅髮的人紅髮的
Week 7,kitchen,noun,廚房 / 廚房裡
Week 7,medicine,noun,藥 / 藥物 / 藥水 / 醫學 / 藥藥物
Week 7,mustard,noun,芥末 / 芥末醬 / 芥末黃 / 芥黃色
Week 7,onion,noun,洋蔥
Week 7,recipe,noun,食譜 / 烹飪食譜 / 配方 / 祕訣
Week 7,rub,verb,摩擦 / 擦 / 揉 / 搓 / 難處
Week 7,shoelace,noun,鞋帶
Week 7,shovel,noun,鏟子 / 鐵鏟 / 雪鏟
Week 8,sick,adjective,生病的 / 不舒服的 / 想吐的 / 噁心的
Week 8,snow,noun,雪 / 雪花 / 積雪 / 用花言巧語蒙騙 / 把唬住
Week 8,sock,noun,襪子 / 短襪 / 長襪 / 猛擊
Week 8,stir,verb,攪拌 / 攪動 / 翻動 / 微動 / 喚起 / 激起 / 煽動
Week 8,winter,noun,冬天 / 冬季 / 過冬 / 避冬
Week 8,hill,noun,小山 / 山丘 / 山坡
Week 8,rainbow,noun,彩虹 / 七彩拱弧 / 多彩的 / 多元的
Week 8,weather,noun,天氣 / 經受住 / 挺過
Week 8,car,noun,汽車 / 轎車 / 車廂
Week 8,cousin,noun,表親 / 堂兄堂弟堂姊堂妹 / 表哥表弟表姊表妹 / 表兄弟姊妹
Week 8,crawl,verb,爬行 / 匍匐前進 / 緩慢移動 / 慢吞吞地前進
Week 8,creep,verb,悄悄移動 / 躡手躡腳地走 / 爬行 / 慢慢蔓延 / 讓人毛骨悚然 / 怪人 / 噁心的人
Week 8,dad,noun,爸爸 / 老爸 / 父親
Week 9,downstairs,adverb,在樓下 / 到樓下 / 下樓 / 樓下的
Week 9,frown,verb,皺眉 / 皺起眉頭 / 露出不悅的表情
Week 9,invite,verb,邀請 / 請 / 招致 / 引來 / 促使
Week 9,ivy,noun,常春藤
Week 9,math,noun,數學
Week 9,often,adverb,常常 / 經常 / 時常
Week 9,tummy,noun,肚子 / 小肚肚 / 肚皮
Week 9,upstairs,adverb,在樓上 / 到樓上 / 上樓 / 樓上
Week 9,act,verb,行動 / 採取行動 / 表現 / 裝作 / 演出 / 扮演
Week 9,aunt,noun,阿姨 / 姑姑 / 伯母 / 嬸嬸 / 舅媽 / 姨媽
Week 9,aunty,noun,阿姨 / 阿姨媽媽 / 姑姑
Week 9,bedroom,noun,臥室 / 房間
Week 10,bee,noun,蜜蜂 / 蜂 / 拼字比賽 / 競賽聚會 / 技藝聚會
Week 10,beside,preposition,在旁邊 / 在側邊 / 和相比
Week 10,bob,verb,上下擺動 / 上下點動 / 浮沉 / 剪短 / 剪成波波頭
Week 10,certainly,adverb,當然 / 一定 / 無疑地 / 確實
Week 10,chase,verb,追趕 / 追逐 / 追捕 / 追求 / 奔追
Week 10,chew,verb,咀嚼 / 嚼 / 啃 / 反覆思量 / 仔細琢磨
Week 10,drawbridge,noun,吊橋 / 吊起式橋梁
Week 10,feeling,noun,感覺 / 感情 / 情緒 / 看法 / 知覺
Week 10,fence,noun,柵欄 / 圍欄 / 籬笆 / 鐵絲網 / 銷贓者
Week 10,fingernail,noun,手指甲 / 指甲
Week 10,flop,verb,重重倒下 / 撲通坐下 / 垂下來 / 慘敗 / 失敗
Week 10,grin,verb,咧嘴笑 / 露齒而笑 / 笑得合不攏嘴
Week 10,honey,noun,蜂蜜 / 蜜 / 親愛的 / 寶貝 / 甜心
Week 11,moat,noun,護城河
Week 11,mum,noun,媽媽 / 媽 / 母親 / 沉默的 / 不作聲的
Week 11,pebble,noun,鵝卵石 / 小石子 / 卵石
Week 11,potion,noun,藥水 / 魔藥 / 藥劑 / 配方藥水
Week 11,scream,verb,尖叫 / 大叫 / 驚叫 / 飛奔 / 呼嘯而過
Week 11,shout,verb,大喊 / 大叫 / 高聲呼叫 / 吼叫
Week 11,soccer,noun,足球
Week 11,tower,noun,塔 / 高塔 / 塔樓
Week 11,uncle,noun,叔叔 / 伯伯 / 舅舅 / 姑丈 / 姨丈
Week 11,warm,adjective,溫暖的 / 暖和的 / 溫熱的 / 熱情的 / 親切的 / 溫馨的
Week 11,bubble,noun,泡泡 / 氣泡 / 泡沫 / 汽泡 / 泡泡般的世界
Week 11,castle,noun,城堡 / 古堡 / 堡壘
Week 11,crash,verb,猛撞 / 撞上 / 墜毀 / 倒下 / 當機
Week 12,dragon,noun,龍 / 西方龍 / 龍中國龍
Week 12,freeze,verb,結冰 / 凍住 / 冷凍 / 凍僵 / 僵住 / 愣住
Week 12,giggle,verb,咯咯笑 / 偷笑 / 傻笑 / 咯咯地笑
Week 12,ground,noun,地面 / 地上 / 土地 / 場地 / 根據 / 理由 / 土壤
Week 12,grumpy,adjective,脾氣不好的 / 愛生氣的 / 愛抱怨的 / 臭臉的
Week 12,pop,noun,流行音樂 / 流行樂 / 砰的一聲 / 老爸
Week 12,ruin,verb,毀掉 / 破壞 / 糟蹋 / 毀了 / 廢墟 / 遺跡
Week 12,swoop,verb,俯衝 / 猛撲 / 飛撲而下 / 突然衝來
Week 12,tumble,verb,跌倒 / 摔倒 / 翻滾 / 滾落 / 突然跌倒摔下
Week 12,wide,adjective,寬的 / 寬廣的 / 大開的 / 張得很開的 / 大開著
Week 12,wriggle,verb,扭動 / 蠕動 / 扭來扭去 / 掙動 / 鑽來鑽去
Week 12,afraid,adjective,害怕的 / 怕的 / 恐懼的 / 不願意的 / 恐怕
Week 12,bus,noun,公車 / 巴士 / 遊覽車 / 校車
Week 13,concern,noun,擔心 / 憂慮 / 關心的事 / 關切的事 / 顧慮
Week 13,defer,verb,延後 / 延期 / 暫緩 / 聽從 / 遵從 / 順從
Week 13,kindergarten,noun,幼兒園 / 幼稚園
Week 13,park,noun,公園 / 園區 / 停車場
Week 13,preference,noun,偏好 / 喜好 / 選擇傾向 / 優先權 / 優惠待遇
Week 13,ride,verb,騎 / 乘 / 坐 / 搭
Week 13,rid,verb,去除 / 清除 / 使擺脫 / 除掉
Week 13,scary,adjective,可怕的 / 嚇人的 / 恐怖的
Week 13,yellow,adjective,黃色的 / 黃的 / 膽小的 / 懦弱的
Week 13,cereal,noun,穀片 / 麥片 / 早餐穀物 / 穀類作物 / 穀物
Week 13,curly,adjective,捲曲的 / 捲毛的 / 鬈的
Week 13,driver,noun,司機 / 駕駛 / 驅動程式 / 一號木桿
Week 13,hello,interjection,哈囉 / 你好 / 喂
Week 14,kiss,verb,親吻 / 親 / 吻 / 輕觸
Week 14,mr,noun,先生
Week 14,rumple,verb,弄皺 / 揉皺 / 弄亂 / 起皺
Week 14,sandwich,noun,三明治 / 夾心麵包
Week 14,skirt,noun,裙子 / 短裙 / 長裙
Week 14,stomach,noun,胃 / 肚子 / 忍受 / 承受
Week 14,tuck,verb,塞進 / 摺進 / 拉好 / 縮起來 / 大吃
Week 14,tuna,noun,鮪魚
Week 14,tv,noun,電視 / 電視機 / 電視節目 / 電視媒體
Week 14,woo,verb,追求 / 求愛 / 追求的支持 / 爭取
Week 14,backpack,noun,後背包 / 背包 / 登山背包
Week 14,blue,adjective,藍色的 / 藍的 / 憂鬱的 / 難過的
Week 14,fold,verb,摺疊 / 摺 / 交叉 / 倒下 / 垮掉 / 停業
Week 15,footprint,noun,腳印 / 足跡 / 占地面積 / 影響 / 碳足跡
Week 15,glad,adjective,高興的 / 開心的 / 欣慰的
Week 15,grouchy,adjective,脾氣差的 / 愛發牢騷的 / 脾氣暴躁的 / 愛生氣的
Week 15,hey,interjection,嘿 / 喂 / 欸 / 哎
Week 15,hi,interjection,嗨 / 哈囉 / 你好
Week 15,holler,verb,大喊 / 高聲叫喊 / 大聲叫 / 吆喝
Week 15,hurry,verb,趕快 / 趕緊 / 趕忙 / 匆忙 / 催促
Week 15,lady,noun,女士 / 太太 / 小姐 / 淑女
Week 15,marble,noun,大理石 / 彈珠 / 玻璃彈珠
Week 15,playground,noun,遊樂場 / 操場 / 活動場所
Week 15,plop,verb,撲通落下 / 撲通掉下去 / 一下子放下 / 一屁股坐下 / 癱坐下來
Week 15,purse,noun,手提包 / 皮包 / 錢包 / 零錢包
Week 15,ruth,noun,露絲
Week 16,saving,noun,存款 / 積蓄 / 節省 / 節約 / 拯救 / 救贖
Week 16,soil,noun,土壤 / 泥土 / 土 / 弄髒 / 沾污
Week 16,squish,verb,壓扁 / 壓爛 / 擠壓 / 踩得噗嘰作響 / 噗嘰噗嘰地移動
Week 16,stupid,adjective,愚蠢的 / 笨的 / 傻的 / 討厭的
Week 16,unzip,verb,拉開拉鍊 / 打開拉鍊 / 拉下拉鍊
Week 16,velvet,noun,天鵝絨 / 絲絨 / 柔滑質感 / 絲絨般的觸感
Week 16,yell,verb,大叫 / 大喊 / 喊著說 / 吼叫
Week 16,young,adjective,年輕的 / 幼小的 / 年幼的 / 幼年的 / 新成立的
Week 16,zip,verb,拉上拉鍊 / 拉開拉鍊 / 快速移動 / 飛快衝過去
Week 16,zipper,noun,拉鍊 / 拉鏈 / 拉鍊扣 / 郵遞區號
Week 16,as,conjunction,當的時候 / 隨著 / 因為 / 由於 / 如同 / 像一樣 / 作為
Week 16,buddy,noun,朋友 / 哥兒們 / 夥伴 / 搭檔 / 同伴
Week 16,cafeteria,noun,自助餐廳 / 學生餐廳 / 餐廳
Week 17,center,noun,中心 / 中央 / 市中心
Week 17,circle,noun,圓圈 / 圓形 / 圈 / 圈子 / 社交圈
Week 17,clap,verb,拍手 / 鼓掌 / 輕拍
Week 17,class,noun,班級 / 班 / 課 / 課堂 / 課程 / 階級 / 風格 / 品味
Week 17,closet,noun,壁櫥 / 衣櫥 / 儲藏櫃 / 私下的 / 不公開的 / 隱藏的
Week 17,crayon,noun,蠟筆 / 彩色蠟筆
Week 17,drawing,noun,圖畫 / 素描 / 繪圖作品 / 拉動 / 牽引 / 抽籤 / 抽獎
Week 17,fix,verb,修理 / 修好 / 解決 / 安排 / 固定 / 準備
Week 17,hate,verb,討厭 / 厭惡 / 憎恨 / 不想 / 很不喜歡
Week 17,kid,noun,小孩 / 孩子 / 小朋友 / 開玩笑 / 鬧著玩
Week 17,lick,verb,舔 / 舔一舔 / 打敗 / 打 / 少量
Week 17,mark,verb,做記號 / 標記 / 畫記 / 標明 / 注意到 / 留下痕跡 / 損傷 / 打分數 / 批改
Week 18,medium,adjective,中等的 / 中型的 / 適中的 / 媒介 / 方式
Week 18,office,noun,辦公室 / 公司辦公室 / 公職 / 職位
Week 18,pin,noun,別針 / 大頭針 / 徽章 / 插銷 / 個人識別碼 / 密碼
Week 18,pointy,adjective,尖尖的 / 尖的 / 多尖角的
Week 18,print,verb,列印 / 印出 / 印刷 / 用正楷寫 / 用印刷體寫
Week 18,seal,noun,海豹 / 印章 / 封條 / 封印
Week 18,shhh,interjection,噓 / 噓安靜
Week 18,shiny,adjective,發亮的 / 閃亮的 / 有光澤的 / 光亮的
Week 18,shoe,noun,鞋子 / 鞋 / 一隻鞋 / 馬蹄鐵
Week 18,supply,verb,供應 / 提供 / 供給 / 配給
Week 18,tap,noun,輕拍 / 輕敲 / 輕觸 / 水龍頭 / 輕敲聲
Week 18,toe,noun,腳趾 / 足趾 / 用腳尖輕觸
Week 18,tongue,noun,舌頭 / 舌 / 語言 / 母語
Week 19,tour,noun,巡遊 / 旅遊 / 導覽 / 巡演
Week 19,allow,verb,允許 / 准許 / 讓 / 容許 / 使有可能 / 提供的可能
Week 19,anymore,adverb,不再 / 再也不 / 如今
Week 19,bell,noun,鈴 / 鐘 / 門鈴 / 鐘聲 / 鈴聲
Week 19,boss,noun,老闆 / 上司 / 主管 / 很棒的 / 超讚的
Week 19,brake,noun,煞車 / 剎車 / 制動器 / 制約 / 抑制力量
Week 19,chocolate,noun,巧克力 / 巧克力色
Week 19,crossing,noun,路口 / 穿越處 / 人行穿越道 / 斑馬線 / 平交道 / 渡口 / 穿越
Week 19,everybody,pronoun,每個人 / 大家 / 人人
Week 19,gather,verb,聚集 / 集合 / 召集 / 收集 / 採集 / 收攏 / 推測 / 推知
Week 19,guard,verb,守衛 / 保護 / 看守 / 提防
Week 19,main,adjective,主要的 / 最重要的 / 主的 / 幹道的
Week 19,march,verb,行進 / 齊步走 / 遊行 / 大步前進
Week 20,milk,noun,牛奶 / 奶 / 羊奶 / 乳
Week 20,noise,noun,噪音 / 聲音 / 吵鬧聲
Week 20,nurse,noun,護理師 / 護士 / 看護 / 保母 / 哺乳 / 照料照顧
Week 20,pour,verb,倒 / 倒入 / 灌 / 澆 / 流出 / 傾盆而下 / 下大雨
Week 20,principal,adjective,主要的 / 首要的 / 主要 / 校長
Week 20,recess,noun,下課時間 / 休息時間 / 下課休息時間 / 凹處 / 壁龕
Week 20,screechy,adjective,刺耳的 / 尖銳難聽的
Week 20,student,noun,學生 / 學員
Week 20,alphabet,noun,字母表 / 字母系統 / 基本要素 / 入門知識
Week 20,board,noun,木板 / 板子 / 董事會 / 委員會 / 布告欄 / 棋盤
Week 20,bow,noun,弓 / 蝴蝶結 / 鞠躬
Week 20,chalk,noun,粉筆 / 白堊 / 彩色粉筆 / 用粉筆寫 / 記下
Week 20,clay,noun,黏土 / 泥土 / 陶土 / 橡皮土
Week 21,construction,noun,建造 / 施工 / 建築工程 / 建築物 / 構造 / 解釋 / 詮釋
Week 21,desk,noun,書桌 / 辦公桌 / 櫃台 / 服務台 / 部門
Week 21,duck,noun,鴨子 / 鴨 / 野鴨 / 迅速低頭 / 閃避
Week 21,forehead,noun,額頭 / 前額
Week 21,gold,noun,黃金 / 金子 / 金色 / 金牌
Week 21,jingle,verb,叮噹作響 / 發出叮噹聲 / 廣告歌
Week 21,key,noun,鑰匙 / 門卡
Week 21,nobody,pronoun,沒有人 / 無人 / 誰也不
Week 21,orange,noun,柳橙 / 橙子 / 柑橘 / 橘色 / 橙色
Week 21,shelf,noun,架子 / 架 / 層架 / 書架隔板
Week 21,smelly,adjective,臭臭的 / 臭的 / 有臭味的 / 難聞的
Week 21,soft,adjective,柔軟的 / 軟的 / 輕柔的 / 溫和的 / 微弱的 / 淡的
Week 21,squeeze,verb,擠壓 / 捏 / 擠 / 硬擠進去 / 榨取 / 擠出
Week 22,stiff,adjective,僵硬的 / 硬的 / 不自然的 / 拘謹的 / 濃烈的
Week 22,teach,verb,教 / 教導 / 教會
Week 22,anybody,pronoun,任何人 / 誰都 / 有人 / 誰都沒有
Week 22,bit,noun,一點 / 一些 / 小片 / 小塊 / 碎片 / 馬嚼子
Week 22,brick,noun,磚塊 / 磚頭 / 沒用的人 / 笨蛋
Week 22,crack,noun,裂縫 / 裂痕 / 縫隙 / 俏皮話
Week 22,dangly,adjective,垂吊的 / 懸垂的 / 晃來晃去的 / 吊著的
Week 22,drawer,noun,抽屜 / 抽斗 / 畫圖的人 / 繪圖者
Week 22,dumb,adjective,笨的 / 愚蠢的 / 蠢的 / 啞的 / 啞巴的
Week 22,electric,adjective,電動的 / 電的 / 帶電的 / 電氣的
Week 22,fish,noun,魚 / 魚類 / 魚肉
Week 22,fort,noun,堡壘 / 要塞 / 碉堡
Week 22,grampa,noun,爺爺 / 阿公 / 阿爺
Week 23,hall,noun,大廳 / 禮堂 / 走廊 / 門廳
Week 23,hip,noun,臀部 / 髖部 / 髖關節
Week 23,mostly,adverb,大多 / 大部分 / 主要 / 多半
Week 23,movie,noun,電影 / 影片 / 片子
Week 23,nope,interjection,不 / 不是 / 沒有 / 才不是咧
Week 23,odds,noun,機率 / 可能性 / 勝算 / 差額 / 不和 / 意見不合
Week 23,peek,verb,偷看 / 窺看 / 瞄一眼
Week 23,pencil,noun,鉛筆
Week 23,sharpen,verb,磨利 / 削尖 / 使變鋒利 / 加劇 / 使更敏銳 / 使更明顯
Week 23,sharpener,noun,削鉛筆機 / 削筆器 / 磨刀器 / 磨刀石
Week 23,shelve,verb,放上架放到架子上 / 擱上架 / 擱置 / 暫緩
Week 23,slow,adjective,慢的 / 緩慢的 / 遲鈍的
Week 23,sniff,verb,聞一聞 / 嗅 / 吸鼻子 / 嗤之以鼻 / 不屑地哼一聲
Week 24,somebody,pronoun,某人 / 有人 / 哪個人 / 大人物 / 有頭有臉的人
Week 24,song,noun,歌曲 / 歌 / 歌謠
Week 24,spy,noun,間諜 / 特務 / 暗中監視 / 窺探 / 看見 / 發現
Week 24,sprinkle,verb,灑 / 灑上 / 撒 / 撒上 / 零星灑落
Week 24,squat,verb,蹲下 / 蹲著 / 蹲踞 / 非法占住 / 擅自占用 / 違法入住
Week 24,stamp,noun,郵票 / 印章 / 印記 / 戳記 / 蓋章 / 跺腳
Week 24,tank,noun,坦克 / 坦克車 / 水槽 / 水箱 / 油箱 / 儲存槽
Week 24,thirsty,adjective,口渴的 / 渴的 / 渴望的 / 迫切想要的
Week 24,throat,noun,喉嚨 / 咽喉 / 喉部 / 喉嚨前部頸前 / 咽喉通道
Week 24,tickle,verb,搔癢 / 呵癢 / 使發癢 / 逗樂 / 使高興
Week 24,tippy-toe,noun,踮腳尖 / 踮著腳
Week 24,trademark,noun,商標 / 註冊商標 / 特色 / 招牌特色 / 標誌性特徵
Week 24,trash,noun,垃圾 / 廢物 / 垃圾桶裡的東西 / 垃圾類物品 / 痛批 / 糟蹋 / 毀壞
Week 25,whew,interjection,呼 / 呼好險 / 哇 / 唉呀累死了
Week 25,wizard,noun,魔法師 / 巫師 / 奇才
Week 25,aspirin,noun,阿斯匹靈 / 乙醯水楊酸
Week 25,bang,interjection,砰 / 砰的一聲 / 碰
Week 25,cast,verb,投擲 / 拋 / 撒下 / 投下 / 施放 / 施展 / 選派演員 / 分派角色 / 鑄造 / 演員陣容
Week 25,cherry,noun,櫻桃 / 櫻桃樹 / 鮮紅色 / 櫻桃紅
Week 25,cough,verb,咳嗽 / 咳一聲 / 乾咳
Week 25,crutch,noun,拐杖 / 腋下拐杖 / 助行拐杖 / 依賴物 / 權宜之計
Week 25,doctor,noun,醫師 / 醫生 / 博士 / 醫學博士 / 「醫師醫生」 / 「博士」
Week 25,dump,verb,丟下 / 隨手放下 / 丟棄 / 傾倒 / 倒掉 / 載去 / 甩掉 / 拋下 / 丟下隨手放下 / 載去丟在那裡
Week 25,edge,noun,邊緣 / 邊 / 邊界 / 刀刃 / 優勢 / 些微優勢
Week 25,fit,verb,適合 / 符合 / 合身 / 裝得下 / 安裝
Week 26,green,adjective,綠色的 / 綠的 / 環保的 / 沒經驗的 / 生手的
Week 26,hanging,noun,絞刑 / 吊刑 / 懸掛物 / 掛飾 / 帷幔 / 掛毯
Week 26,hospital,noun,醫院 / 醫學中心 / 住院部
Week 26,job,noun,工作 / 職業 / 差事 / 任務 / 職責 / 工作職業 / 差事任務職責
Week 26,knee,noun,膝蓋 / 膝 / 膝部 / 膝蓋部位
Week 26,lid,noun,蓋子 / 鍋蓋 / 瓶蓋 / 眼皮
Week 26,lollipop,noun,棒棒糖 / 糖果棒 / 停車牌 / 圓形指揮牌
Week 26,needle,noun,針 / 縫衣針 / 針頭 / 松針 / 激怒 / 嘲弄 / 挖苦
Week 26,occupy,verb,占據 / 佔用 / 占領 / 使忙碌
Week 26,phone,noun,電話 / 手機 / 電話機 / 聽筒
Week 26,picnic,noun,野餐 / 戶外野餐 / 野餐活動
Week 26,press,verb,按 / 按下 / 壓 / 壓住 / 貼住壓在上 / 催促
Week 26,purple,adjective,紫色的 / 紫的 / 紫紅色的 / 紫藍色的
Week 27,quit,verb,停止 / 戒掉 / 放棄 / 退出 / 離開 / 辭職
Week 27,scale,noun,規模 / 程度 / 秤 / 刻度 / 比例尺 / 鱗片
Week 27,sidewalk,noun,人行道 / 行人道
Week 27,splinter,noun,木刺 / 碎片 / 尖屑 / 分裂派系
Week 27,square,adjective,正方形的 / 方形的 / 公正的 / 誠實的 / 老派的 / 守舊的
Week 27,sweater,noun,毛衣 / 針織衫 / 羊毛衫
Week 27,terrible,adjective,糟糕的 / 很糟的 / 可怕的 / 嚴重的 / 厲害的
Week 27,test,verb,測試 / 檢驗 / 試驗 / 試用 / 考驗
Week 27,thumb,noun,拇指 / 大拇指
Week 27,tweezer,noun,鑷子 / 眉夾
Week 27,wheel,noun,輪子 / 車輪 / 方向盤 / 推著輪椅移動
Week 27,wiggle,verb,扭動 / 蠕動 / 搖來搖去 / 扭來扭去 / 設法擺脫
Week 27,cause,verb,造成 / 引起 / 使 / 讓 / 原因 / 理由
Week 28,accident,noun,意外 / 事故 / 意外事件 / 偶然 / 不小心
Week 28,ambulance,noun,救護車 / 救傷車
Week 28,bathroom,noun,浴室 / 廁所 / 洗手間 / 衛生間
Week 28,bunch,noun,一串 / 一束 / 一把 / 一群 / 一堆 / 很多 / 一大堆
Week 28,calm,adjective,冷靜的 / 鎮定的 / 平靜的 / 寧靜的
Week 28,dangerous,adjective,危險的 / 有危險的
Week 28,jiggle,verb,輕輕搖動 / 抖一抖 / 晃動 / 挪一挪 / 稍微調整一下位置
Week 28,personal,adjective,個人的 / 私人的 / 親自的 / 人身的
Week 28,pocket,noun,口袋 / 衣袋 / 褲袋
Week 28,police,noun,警察 / 警方 / 警察人員
Week 28,potty,noun,便盆 / 兒童便盆 / 馬桶 / 便桶
Week 28,siren,noun,警報器 / 警笛 / 警報聲 / 海妖
Week 28,thirty-seven,number,三十七
Week 29,till,preposition,直到 / 到為止 / 在以前
Week 29,truck,noun,卡車 / 貨車 / 大卡車
Week 29,zoom,verb,飛快移動 / 疾駛 / 猛衝 / 迅速上升 / 放大 / 拉近 / 縮小
