week,word,pos,clue
Week 7,still,adverb,還 / 仍然 / 依然 / 還是
Week 7,turn,verb,轉動 / 轉 / 轉身 / 翻轉 / 轉向 / 變成 / 變得 / 輪到
Week 7,because,conjunction,因為 / 因為⋯所以⋯ / 由於
Week 7,why,adverb,為什麼 / 為何 / 怎麼會 / 咦 / 原來如此的驚訝語氣
Week 7,sit,verb,坐 / 坐著 / 坐落於 / 位於 / 閒置 / 擱著 / 位於／坐落於 / 閒置／擱著
Week 7,run,verb,跑 / 奔跑 / 跑步 / 經營 / 管理 / 操作 / 運行 / 流 / 延伸 / 上演 / 跑 / 奔跑 / 經營 / 管理 / 操作 / 運行
Week 7,walk,verb,走路 / 走 / 步行 / 陪……走 / 帶……走 / 遛 / 牽著……走 / 走 / 走路 / 步行 / 陪……走 / 帶……走 / 牽著……走
Week 7,help,verb,幫助 / 幫 / 協助 / 幫忙 / 有幫助
Week 8,must,verb,"必須 / 一定要 / 一定 / 想必 / 必須, 一定要 / 一定, 想必"
Week 8,end,noun,"結尾 / 末端 / 盡頭 / 最後部分 / 目的 / 目標 / 結尾, 最後部分, 末端, 盡頭 / 目的, 目標"
Week 8,big,adjective,大的 / 大 / 巨大的 / 重要的 / 重大的 / 嚴重的 / 大、大的、巨大的 / 重要的、重大的
Week 8,always,adverb,總是 / 一直 / 永遠
Week 8,four,number,四 / 四個 / 四歲 / 四點
Week 8,his,pronoun,他的
Week 8,me,pronoun,我
Week 8,there,adverb,那裡 / 那邊 / 有
Week 8,if,conjunction,如果 / 要是 / 是否 / 是不是 / 如果 / 要是 / 是否 / 是不是
Week 8,would,verb,會 / 願意 / 想要 / 就會 / 總是
Week 8,by,preposition,在……旁邊 / 靠近 / 藉由 / 用 / 透過 / 被 / 由 / 在……之前 / 在……旁邊 / 靠近 / 藉由 / 用 / 透過 / 被 / 由
Week 8,their,determiner,他們的 / 她們的 / 它們的 / 牠們的
Week 9,or,conjunction,或者 / 或是 / 還是 / 否則
Week 9,take,verb,拿 / 拿走 / 帶 / 帶走 / 搭 / 坐 / 花費 / 吃 / 拍 / 選 / 接受 / 需要 / 拿 / 拿走 / 帶 / 帶走 / 花費 / 需要
Week 9,more,determiner,更多的 / 再多一些 / 更 / 比較… / 另外的 / 更多的 / 再多一些 / 更 / 比較
Week 9,other,determiner,其他的 / 別的 / 另外的 / 另一個 / 其餘的 / 另外的 / 另一個 / 其他的 / 其餘的
Week 9,even,adverb,甚至 / 連 / 都/也 / 竟然
Week 9,only,adverb,只 / 只有 / 僅 / 才
Week 9,very,adverb,很 / 非常 / 十分 / 正是 / 正 / 同一個
Week 9,some,determiner,一些 / 有些 / 某些 / 一些些 / 大約 / 差不多
Week 9,around,preposition,在…周圍 / 在…附近 / 到處 / 四處 / 大約 / 差不多 / 繞著 / 轉過去／轉過來
Week 9,here,adverb,這裡 / 這兒 / 在這裡 / 喂 / 喂，這邊 / 來
Week 9,something,pronoun,某樣東西 / 某件事 / 一些東西
Week 10,try,verb,嘗試 / 試著 / 努力 / 試 / 試試看 / 審判
Week 10,head,noun,頭 / 頭部 / 前端 / 頂部 / 首領 / 主管 / 校長
Week 10,where,adverb,哪裡 / 哪兒 / 在哪裡 / ⋯的地方 / ……的地方
Week 10,than,conjunction,比 / 比起 / 比⋯更
Week 10,give,verb,給 / 交給 / 送給 / 提供 / 帶給 / 造成 / 做出
Week 10,any,determiner,任何 / 任何一個 / 一些 / 什麼都（不）) / 隨便哪一個 / 一點也（不）)
Week 10,two,number,二 / 兩 / 兩個 / 兩位 / 二號
Week 10,long,adjective,長的 / 長 / 漫長的 / 長久的 / 很久
Week 10,little,adjective,小的 / 少的／少量的 / 年幼的 / 幼小的 / 年幼的／幼小的
Week 10,away,adverb,離開 / 不在 / 遠處 / 持續地 / 收起來
Week 10,after,preposition,在……之後 / 在……後面 / 追趕
Week 11,day,noun,一天 / 白天 / 日子
Week 11,first,adjective,第一的 / 最先的 / 首先的 / 首先 / 先
Week 11,hear,verb,聽見 / 聽到 / 聽說 / 得知
Week 11,door,noun,門 / 門口 / 門路 / 機會之門
Week 11,never,adverb,從不 / 從來不 / 絕不
Week 11,need,verb,需要 / 必須 / 缺少
Week 11,let,verb,讓 / 准許 / 允許 / 出租
Week 11,work,verb,工作 / 做事 / 運作 / 有效 / 起作用 / 努力處理 / 有效／起作用
Week 11,you're,contraction,你是 / 你在 / 你很／你真 / 你們是
Week 11,call,verb,打電話給 / 打給 / 叫 / 呼喊 / 召喚 / 稱作 / 叫做 / 稱為 / 打電話給 / 打給 / 叫做 / 稱為 / 稱作 / 叫 / 呼喊 / 召喚
Week 11,start,verb,開始 / 著手 / 發動 / 啟動 / 驚得一跳 / 猛然一動 / 發動 / 啟動 / 猛然一動 / 驚得一跳
Week 12,really,adverb,真的 / 確實 / 其實 / 很 / 非常 / 真 / 真的 / 確實 / 其實 / 很 / 非常 / 真
Week 12,put,verb,放 / 把……放在 / 擺 / 貼 / 寫上 / 表達 / 說成 / 調到 / 放 / 擺 / 貼 / 寫上 / 表達 / 說成
Week 12,last,adjective,最後的 / 最終的 / 上一個的 / 上次的 / 去年的 / 上週的 / 昨天的 / 持續 / 維持 / 撐得住
Week 12,another,determiner,另一個 / 再一個 / 另一位 / 再來一個 / 別的 / 另一個 / 別的 / 再一個 / 再來一個
Week 12,feel,verb,摸 / 觸摸 / 感覺 / 覺得 / 感到 / 感受到 / 感覺起來 / 似乎 / 摸 / 觸摸 / 感覺 / 感到 / 感受到 / 感覺起來 / 似乎
Week 12,hold,verb,拿著 / 握住 / 抱住 / 扶住 / 按住 / 容納 / 裝得下 / 舉行 / 維持 / 忍住 / 拿著 / 握住 / 抱住 / 容納 / 裝得下 / 維持 / 忍住
Week 12,anything,pronoun,任何事 / 任何東西 / 什麼都 / 隨便什麼 / 任何一樣東西
Week 12,talk,verb,說話 / 講話 / 談話 / 談 / 交談 / 發言 / 演講 / 說話 / 講話 / 談 / 談話 / 交談 / 發言 / 演講
Week 12,yes,interjection,是 / 對 / 好 / 有 / 嗯
Week 12,three,number,三 / 三個 / 三位 / 三隻
Week 12,oh,interjection,喔 / 哦 / 啊 / 哎呀
Week 12,next,adjective,下一個的 / 接下來的 / 下次的 / 隔壁的 / 緊鄰的 / 接著 / 下一個 / 接下來誰？ / 下一個是誰？
Week 13,book,noun,書 / 書本 / 書籍 / 課本
Week 13,sure,adjective,確定的 / 有把握的 / 肯定的 / 可靠的 / 當然 / 好啊 / 沒問題
Week 13,smile,verb,微笑 / 笑 / 對……微笑 / 露出笑容
Week 13,begin,verb,開始 / 著手 / 展開
Week 13,wait,verb,等待 / 等 / 稍等 / 耽擱 / 延後 / 推遲
Week 13,ever,adverb,曾經 / 在任何時候 / 任何時候都 / 有過 / 始終 / 一直 / at any time / 曾經
Week 13,sound,verb,聽起來 / 聽來 / 發出聲音 / 響 / 鳴響 / 發聲／作響 / 發出聲音、響、鳴響 / 聽起來似乎 / 聽起來、聽來
Week 13,name,noun,名字 / 名稱 / 名聲 / 名氣
Week 13,bad,adjective,不好的 / 壞的 / 糟糕的 / 嚴重的 / 惡劣的 / 難受的 / 不好、糟糕 / 嚴重 / 惡劣、難受
Week 13,remember,verb,記得 / 記住 / 想起 / 記得要… / 記得有… / 記得曾經…
Week 13,same,adjective,相同的 / 一樣的 / 同樣的
Week 14,hard,adjective,困難的 / 堅硬的 / 費力的
Week 14,home,noun,家 / 住家 / 家裡 / 回家 / 回家 / 回到家
Week 14,table,noun,桌子 / 餐桌 / 書桌 / 表格 / 表 / 表格 / 表
Week 14,friend,noun,朋友 / 好友
Week 14,show,verb,展示 / 給……看 / 顯示 / 表現出 / 證明 / 帶路
Week 14,live,verb,住 / 居住 / 活著 / 生存
Week 14,idea,noun,想法 / 主意 / 點子 / 看法 / 概念 / 了解
Week 14,whole,adjective,整個 / 全部的 / 完整的 / 健全的 / 完好的
Week 14,wear,verb,穿 / 戴 / 繫 / 擦 / 塗 / 磨損 / 穿破 / 消磨
Week 14,laugh,verb,笑 / 大笑 / 發笑 / 覺得好笑 / 可笑 / 好笑
Week 14,soon,adverb,很快 / 不久 / 馬上 / 早 / 很快、不久、馬上 / 太早
Week 15,together,adverb,一起 / 一同 / 合在一起 / 聚在一起 / 同時 / 一起、一同 / 合在一起、聚在一起
Week 15,outside,preposition,在……外面 / 在……外頭 / 不在……之內 / 超出……範圍 / 不在……之內 / 超出……範圍
Week 15,eat,verb,吃 / 吃掉 / 侵蝕 / 腐蝕 / 侵蝕 / 腐蝕
Week 15,today,adverb,今天 / 今日 / 現在
Week 15,stick,verb,黏住 / 貼住 / 黏貼 / 插入 / 伸入 / 卡住 / 細棍 / 樹枝
Week 15,happy,adjective,快樂的 / 高興的 / 開心的 / 幸福的 / 幸運的
Week 15,him,pronoun,他
Week 15,who,pronoun,誰 / 哪一位 / …的人 / 凡是…的人 / 正在唱歌的那個女孩
Week 15,didn't,contraction,沒 / 沒有 / 不
Week 15,i'm,contraction,我是 / 我 / 我在 / 我是…的
Week 15,us,pronoun,我們 / 咱們 / 我們大家
Week 16,eye,noun,眼睛 / 眼 / 雙眼 / 目光 / 眼光 / 注意力 / 針眼
Week 16,hand,noun,手 / 手掌 / 手部 / 幫助 / 幫忙 / 交給 / 遞給 / 指針
Week 16,through,preposition,穿過 / 通過 / 透過 / 經由 / 直到…結束 / 完成 / 結束
Week 16,find,verb,找到 / 發現 / 覺得 / 認為 / 查出 / 覺得某事很有趣／很難／很奇怪 / 認定某人有罪
Week 16,person,noun,人 / 人物 / 人稱
Week 16,our,determiner,我們的 / 本班的 / 本國的
Week 16,before,preposition,在⋯之前 / 先於 / 在⋯前面 / 當著⋯的面
Week 16,leave,verb,離開 / 出發 / 留下 / 留給 / 讓⋯留下 / 別碰／不要移動 / 拋下
Week 16,much,determiner,很多的 / 大量的 / 很 / 常常／多
Week 16,mean,adjective,刻薄的 / 兇的 / 壞心的 / 吝嗇的 / 表示……意思 / 意思是 / 打算
Week 16,keep,verb,保留 / 留著 / 保存 / 存放 / 保持 / 繼續 / 保留／留著 / 存放／保存
Week 16,stand,verb,站立 / 站著 / 忍受 / 容忍 / 立場 / 處於……地位
Week 17,use,verb,使用 / 用 / 利用
Week 17,voice,noun,嗓音 / 聲音 / 語氣 / 發言權 / 意見表達 / 嗓音 / 聲音 / 發言權 / 表達意見的機會
Week 17,house,noun,房子 / 住宅 / 屋子 / 家 / 議院 / 眾議院 / 上議院 / 房子 / 住宅 / 家 / 議院 / 眾議院 / 上議院
Week 17,can't,contraction,不能 / 不會 / 不行 / 無法
Week 17,move,verb,移動 / 搬動 / 搬家 / 走 / 前進 / 採取行動 / 使感動 / 感動 / 提議
Week 17,night,noun,夜晚 / 晚上 / 夜裡 / 黑夜 / 晚會 / 夜晚活動
Week 17,happen,verb,發生 / 出事 / 碰上 / 遇到 / 碰巧 / 剛好
Week 17,old,adjective,老的 / 年老的 / 舊的 / 古老的 / 以前的 / 從前的
Week 17,behind,preposition,在……後面 / 在……背後 / 落後於 / 晚於 / 在……背後支持
Week 17,might,verb,可能 / 也許 / 或許 / 說不定
Week 17,couldn't,contraction,不能 / 沒辦法 / 無法 / 不會
Week 18,nothing,pronoun,沒有東西 / 沒什麼 / 沒有事 / 無事
Week 18,should,verb,應該 / 最好 / 理應 / 應該會
Week 18,course,noun,"課程 / 課 / 路線 / 方向 / 進程 / 做法 / 過程 / 路線, 方向 / 進程, 過程"
Week 18,great,adjective,"很棒的 / 很好的 / 了不起的 / 巨大的 / 重大的 / 偉大的 / 很棒的, 很好的, 了不起的 / 重大的, 偉大的"
Week 18,many,determiner,很多 / 許多 / 不少 / 多個
Week 18,front,noun,前面 / 前部 / 前方 / 正面 / 門面
Week 18,read,verb,閱讀 / 讀 / 朗讀 / 解讀 / 看懂 / 辨識
Week 18,late,adjective,遲到的 / 晚的 / 接近末期的 / 已故的 / 接近末期的 / 後期的
Week 18,inside,preposition,在……裡面 / 在……內部 / 私下地 / 暗中 / 內幕消息
Week 18,world,noun,世界 / 全球 / 界 / 天地 / 體育界 / 學術界
Week 18,also,adverb,也 / 還 / 此外
Week 19,everything,pronoun,每件事 / 所有事 / 一切 / 所有東西
Week 19,else,adverb,其他（的） / 別的 / 否則 / 不然 / 其他（的）／別的 / 否則／不然
Week 19,already,adverb,已經 / 早就 / 都已經
Week 19,bed,noun,床 / 床鋪 / 花圃 / 花壇 / 河床 / 底層 / 基層
Week 19,question,noun,問題 / 問句 / 題目 / 疑問 / 議題
Week 19,pick,verb,挑選 / 選 / 拿起 / 撿起 / 採 / 摘 / 接（某人） / 挑選 / 選 / 採 / 摘 / 拿起 / 撿起
Week 19,meet,verb,見面 / 遇見 / 認識 / 符合 / 滿足 / 迎接
Week 19,top,noun,頂部 / 上面 / 頂端 / 最前面 / 最高位置 / 上衣
Week 19,jump,verb,跳 / 跳躍 / 驟增 / 猛升 / 驟增 / 猛升 / 突然上升
Week 19,suppose,verb,認為 / 想 / 猜想 / 假設 / 應該 / 理應 / 認為、想、猜想、假設 / 應該、理應
Week 19,won't,contraction,不會 / 不肯 / 不願意
Week 20,write,verb,寫 / 寫字 / 寫信 / 寫作 / 寫下 / 編寫 / 寫、寫字、寫下 / 寫信、寫作、編寫
Week 20,worry,verb,擔心 / 煩惱 / 使……擔心 / 困擾 / 使……擔心 / 困擾 / 我很擔心你。 / 這消息讓我很擔心。
Week 20,thank,verb,感謝 / 謝謝 / 向……道謝 / 謝了喔 / 真是謝謝你喔
Week 20,drop,verb,掉下 / 使……掉下 / 讓……掉下 / 放下 / 滴下 / 下降 / 降低 / 停止 / 不再做 / 掉下 / 使……掉下 / 下降 / 降低 / 停止 / 不再做 / 滴 / 少量
Week 20,hang,verb,掛 / 吊 / 懸掛 / 絞死 / 吊死 / 掛 / 吊 / 懸掛 / 絞死 / 吊死
Week 20,guess,verb,猜 / 亂猜 / 猜想 / 估計 / 猜／亂猜 / 猜想／估計
Week 20,red,adjective,紅色的 / 紅的 / 赤紅的
Week 20,either,determiner,任一個 / 任何一個 / 兩者之一 / 也不 / 任一個 / 兩者之一
Week 20,wish,verb,希望 / 但願 / 希望能 / 想要 / 祝願 / 但願 / 希望
Week 20,cover,verb,蓋住 / 覆蓋 / 遮住 / 包住 / 涵蓋 / 談到 / 報導
Week 20,forget,verb,忘記 / 忘了 / 忘了帶 / 忘了拿 / 忘不了 / 忘了帶／忘了拿
Week 20,nice,adjective,不錯的 / 好的 / 令人愉快的 / 親切的 / 和善的 / 漂亮的 / 好看的 / 不錯的／令人愉快的 / 親切的／和善的 / 漂亮的／好看的
Week 21,easy,adjective,容易的 / 簡單的 / 輕鬆的 / 自在的
Week 21,smell,verb,聞到 / 聞 / 散發氣味 / 聞起來 / 發臭 / 聞到 / 聞 / 聞起來 / 散發氣味
Week 21,cool,adjective,涼的 / 涼爽的 / 冷靜的 / 鎮定的 / 很酷的 / 酷的 / 涼的 / 涼爽的 / 冷靜的 / 鎮定的 / 很酷的 / 酷的
Week 21,which,pronoun,哪一個 / 哪一些 / 哪些 / 哪一種 / 這件事／這一點 / 不會直接翻出 which
Week 21,room,noun,房間 / 教室 / 空間 / 地方 / 餘地
Week 21,open,verb,打開 / 開 / 張開 / 拆開 / 開始 / 開著的
Week 21,most,determiner,大多數的 / 大部分的 / 最多的 / 最 / 最漂亮的洋裝
Week 21,watch,verb,看 / 觀看 / 注視 / 守著看 / 看著 / 留意 / 注意 / 手錶 / 小心 / 當心
Week 21,enough,determiner,足夠的 / 夠 / 充足的 / 相當 / 還算
Week 21,place,noun,地方 / 地點 / 場所 / 位置
Week 21,close,adjective,近的 / 靠近的 / 親近的 / 親密的 / 接近的 / 差不多的
Week 22,star,noun,星星 / 恆星 / 明星 / 星形 / 星號 / 星星 / 恆星 / 星形 / 星號
Week 22,pull,verb,拉 / 拖 / 拔 / 扯
Week 22,own,verb,擁有 / 有 / 持有 / 承認 / 坦承
Week 22,those,pronoun,那些 / 那些個
Week 22,foot,noun,腳 / 腳掌 / 足部 / 底部 / 山腳 / 英尺 / 底部 / 山腳
Week 22,while,conjunction,在……期間 / 同時 / 雖然 / 然而 / 在……期間 / 同時 / 雖然 / 然而
Week 22,word,noun,字 / 單字 / 詞 / 話 / 諾言 / 承諾 / words / 話 / promise / 諾言
Week 22,each,determiner,每個 / 各個 / 每一個
Week 22,once,adverb,"一次 / 曾經 / 從前 / 以前 / 一旦 / 曾經, 從前, 以前"
Week 22,boy,noun,男孩 / 男生 / 小男孩
Week 22,new,adjective,"新的 / 全新的 / 新來的 / 另一個 / 新的另一個 / 新式的 / 新的, 全新的"
Week 23,shake,verb,搖晃 / 搖動 / 抖動 / 震動 / 握手 / 搖晃／震動
Week 23,bite,verb,咬 / 啃 / 叮 / 刺痛 / 侵蝕
Week 23,second,number,第二 / 第二個 / 秒 / 一會兒 / 序數 / 時間單位
Week 23,reach,verb,到達 / 抵達 / 伸手拿到 / 伸出 / 達到 / 達成 / 到達 / 抵達 / 伸出 / 伸手拿到 / 達到 / 達成
Week 23,without,preposition,沒有 / 不帶 / 不用 / 不…就… / 沒有…就… / 在沒有…的情況下
Week 23,girl,noun,女孩 / 女生 / 少女 / 女孩子
Week 23,lot,noun,很多 / 大量 / 一批 / 一群 / 地塊 / 土地 / 很多 / 大量 / 一批 / 一群 / 地塊 / 土地
Week 23,follow,verb,跟著 / 跟隨 / 照著做 / 遵從 / 聽懂 / 理解 / 接著發生
Week 23,both,determiner,兩者都 / 兩個都 / 都
Week 23,step,verb,踩 / 跨步 / 走一步 / 踏 / 逐步進行 / 腳步／步伐 / 台階 / 步驟
Week 23,window,noun,窗戶 / 窗 / 時機 / 時間空檔 / 空檔時間
Week 24,break,verb,打破 / 弄壞 / 壞掉 / 中斷 / 休息 / 違反 / 打破紀錄 / 中斷、打破
Week 24,minute,noun,分鐘 / 片刻 / 一下 / 一會兒
Week 24,under,preposition,在……下面 / 在……底下 / 低於 / 在……影響下 / 在……控制下 / 在……之下 / 在……影響／控制下
Week 24,believe,verb,相信 / 信任 / 認為 / 相信……是真的 / 有信仰 / 信奉
Week 24,such,determiner,這樣的 / 那樣的 / 如此 / 這麼 / 這種 / 某一類型 / 這麼／如此的程度
Week 24,wouldn't,contraction,不會 / 不肯 / 不會有 / 不會去／不會做 / 本來會……但沒有
Week 24,kind,adjective,和善的 / 親切的 / 體貼的 / 好心的 / 種類 / 種 / 類
Week 24,suddenly,adverb,突然 / 忽然 / 冷不防
Week 24,water,noun,水 / 飲用水 / 水域 / 海域 / 水域／海域
Week 24,play,verb,玩 / 打 / 踢 / 下 / 彈 / 拉 / 吹 / 演 / 扮演 / 玩／打／踢／下 / 彈／拉／吹／演／扮演
Week 24,bring,verb,帶來 / 拿來 / 帶 / 提來 / 抱來 / 背來 / 導致 / 帶來（結果） / 帶來／拿來／帶 / 導致／帶來（某結果）
Week 24,tree,noun,樹
Week 25,part,noun,部分 / 部份 / 片段 / 零件 / 角色 / 作用 / 職責
Week 25,yet,adverb,還 / 還沒 / 已經…了嗎 / 至今 / 然而 / 可是 / 甚至 / 更
Week 25,sort,noun,種類 / 種 / 類
Week 25,sleep,verb,睡覺 / 睡 / 過夜 / 留宿 / 過夜 / 留宿
Week 25,rest,verb,休息 / 歇一歇 / 倚靠 / 放置
Week 25,doesn't,contraction,不 / 沒有 / 不會
Week 25,isn't,contraction,不是 / 沒有 / 對吧？ / 不是嗎？
Week 25,finger,noun,手指 / 指頭
Week 25,wrong,adjective,錯的 / 不對的 / 有毛病 / 出問題 / 不道德的 / 不對勁 / 錯的 / 不對的 / 有毛病 / 出問題 / 不對勁
Week 25,anyone,pronoun,任何人 / 有人 / 誰都 / 任何一個人
Week 25,sorry,adjective,抱歉 / 對不起 / 難過的 / 遺憾的
Week 26,real,adjective,真的 / 真實的 / 真正的 / 實際的 / 真的存在的 / 真的 / 真實的 / 實際的 / 真正的 / 真品的
Week 26,build,verb,建造 / 蓋 / 建立 / 打造 / 培養 / 建造 / 蓋 / 建立 / 打造 / 培養
Week 26,please,interjection,請 / 拜託 / 麻煩你 / 行行好
Week 26,line,noun,線 / 線條 / 排 / 隊伍 / 行 / 台詞 / 電話線 / 路線 / 線 / 線條 / 排 / 隊伍 / 電話線 / 線路
Week 26,hide,verb,藏起來 / 躲起來 / 隱藏 / 遮住
Week 26,case,noun,情況 / 例子 / 盒子 / 箱子 / 案件 / 病例 / 盒子／箱子
Week 26,shoulder,noun,肩膀 / 肩頭 / 承擔
Week 26,surprise,verb,使驚訝 / 讓……吃驚 / 使……感到意外 / 奇襲 / 使驚訝／讓……吃驚
Week 26,lie,verb,躺 / 平放 / 位於 / 說謊 / lie = 躺／位於 / lie = 說謊
