week,word,pos,clue
Week 3,air-tight,adjective,密封的 / 不透氣的 / 氣密的 / 嚴密的 / 無懈可擊的
Week 4,atom,noun,原子 / 微粒
Week 4,breather,noun,喘口氣的時間 / 短暫休息 / 短暫空檔 / 喘息機會 / 短暫空檔、喘息機會
Week 4,catastrophic,adjective,災難性的 / 毀滅性的 / 極嚴重的
Week 4,diagnostics,noun,診斷程序 / 診斷檢查 / 診斷資訊 / 故障診斷
Week 4,dumb-ass,noun,笨蛋 / 白痴 / 蠢蛋
Week 4,fluctuation,noun,波動 / 起伏 / 變動 / 震盪
Week 4,gaseous,adjective,氣體的 / 氣態的 / 像氣體一樣的
Week 4,imbalance,noun,不平衡 / 失衡 / 失調 / 落差 / 不均 / 不平衡 / 不均 / 落差
Week 4,import,verb,進口 / 輸入 / importance / 重要性、意義
Week 4,interlock,verb,相扣 / 互相扣住 / 連鎖 / 環環相扣 / 相扣 / 互相扣住 / 連鎖 / 環環相扣
Week 4,kelvin,noun,開爾文 / 凱氏溫標
Week 4,localize,verb,在地化 / 本土化 / 翻譯並在地調整 / 確定位置 / 定位 / 局部化
Week 4,memo,noun,備忘錄 / 便條 / 內部通知 / 提醒
Week 4,nursery,noun,托兒所 / 托育中心 / 育嬰室 / 嬰兒房 / 苗圃 / 花圃 / 托兒所／托育中心 / 育嬰室／嬰兒房
Week 4,outwit,verb,智勝 / 用計勝過 / 耍聰明贏過 / 靠聰明勝過 / 騙過
Week 4,rom,noun,唯讀記憶體 / ROM (英文縮寫，通常直接唸字母 R-O-M)
Week 4,back-up,noun,備用 / 備案 / 支援 / 後援 / 備份 / 回堵 / 支援 / 後援 / 備用 / 備案
Week 4,comm,noun,通訊 / 通信 / 聯絡 / 溝通
Week 4,congress,noun,國會 / 美國國會 / 代表大會 / 大會 / （美國）國會 / 代表大會 / 大會
Week 4,evacuate,verb,撤離 / 疏散 / 撤出 / 逃離 / 騰空 / 清空
Week 4,latitude,noun,緯度 / 自由裁量權 / 活動空間 / 餘地
Week 4,liftoff,noun,升空 / 發射升空 / 起飛
Week 4,mammal,noun,哺乳類動物 / 哺乳動物
Week 4,messenger,noun,信使 / 信差 / 傳令員 / 送信的人 / 通訊軟體 / 即時通訊服務 / Messenger（通訊程式）
Week 4,partially,adverb,部分地 / 部分 / 局部地 / 不完全地 / 在某種程度上
Week 5,stance,noun,立場 / 態度 / 站姿 / 姿勢 / 站姿 / 姿勢
Week 5,taper,verb,逐漸變細 / 逐漸變窄 / 尖細起來 / 逐漸減少 / 逐步縮減 / 逐漸變細／變窄 / 逐漸減少／逐步縮減
Week 5,teddy,noun,泰迪熊 / 玩具熊 / 「泰迪熊、玩具熊」 / 泰迪熊、玩具熊
Week 5,touchdown,noun,達陣 / 觸地得分 / 著陸 / 落地 / 達陣／觸地得分 / 著陸／落地
Week 5,trajectory,noun,軌跡 / 飛行軌跡 / 彈道 / 發展軌道 / 走向
Week 5,continuous,adjective,連續的 / 持續不斷的 / 不間斷的
Week 5,deactivate,verb,停用 / 使失效 / 關閉 / 解除啟動狀態
Week 5,dioxide,noun,二氧化物 / 二氧…
Week 5,experimental,adjective,實驗性的 / 試驗性的 / 實驗用的
Week 5,generator,noun,發電機 / 產生器 / 生成器 / 來源 / 誘因／成因
Week 5,humid,adjective,潮濕的 / 濕熱的 / 濕氣重的 / 悶熱潮濕的
Week 5,insulation,noun,隔熱材料 / 隔熱層 / 隔音材料 / 隔音 / 絕緣材料 / 絕緣層 / 隔絕 / 保護
Week 5,loot,noun,戰利品 / 贓物 / 掠奪物 / 掠奪
Week 5,pilfer,verb,偷竊 / 順手牽羊 / 小偷小摸 / 偷拿
Week 5,radiation,noun,輻射 / 放射線 / 放射能 / 輻射線
Week 5,radioactive,adjective,放射性的 / 有輻射的
Week 5,reactor,noun,反應爐 / 核反應爐 / 反應者
Week 5,traverse,verb,橫越 / 穿越 / 跨越 / 橫移
Week 5,watt,noun,瓦特 / 瓦
Week 5,analyst,noun,分析師 / 研究員 / 化驗員 / 精神分析師
Week 5,conceivable,adjective,可想像的 / 可設想的 / 可能的
Week 5,coverage,noun,新聞報導 / 報導篇幅 / 涵蓋範圍 / 覆蓋範圍 / 保障範圍 / 給付範圍 / 涉及程度
Week 5,detachable,adjective,可拆卸的 / 可拆下的 / 活動式的
Week 5,incremental,adjective,逐步的 / 漸進的 / 增量的 / 逐漸增加的
Week 5,IX,number,九 / 羅馬數字九 / 第九 / 第九條
Week 5,lander,noun,登陸器 / 著陸器 / 登陸器 / 著陸器
Week 6,longevity,noun,長壽 / 壽命長 / 持久
Week 6,lunar,adjective,月球的 / 月亮的 / 陰曆的 / 農曆的
Week 6,overland,adverb,經由陸路 / 走陸路 / 橫越陸地
Week 6,payload,noun,酬載 / 有效載荷 / 載荷 / 酬載重量 / 惡意程式酬載 / 惡意載荷
Week 6,pellet,noun,小球 / 丸粒 / 顆粒 / 彈丸 / 飼料顆粒
Week 6,set-up,noun,安排 / 設置 / 配置 / 格局 / 圈套 / 陷害 / 騙局
Week 6,beacon,noun,燈塔 / 信標 / 警示燈 / 指路明燈 / 希望的燈塔
Week 6,contingency,noun,可能發生的事 / 偶發事件 / 突發狀況 / 應變事項 / 應變措施 / 備案 / 應變計畫
Week 6,deflate,verb,放氣 / 漏氣 / 使洩氣 / 打擊 / 拆穿 / 使洩氣 / 打擊
Week 6,fearless,adjective,無畏的 / 勇敢的 / 毫不害怕的
Week 6,featureless,adjective,毫無特徵的 / 無特色的 / 單調的 / 空白的 / 光禿禿的
Week 6,nav,noun,導航 / 導航系統 / 導覽列 / 導航 / 導覽列 / 導航系統
Week 6,navigation,noun,導航 / 領航 / 航行定位 / 導覽 / 導覽列 / 操作導引
Week 6,rugged,adjective,崎嶇的 / 粗獷的 / 強健的 / 耐用的
Week 6,inbound,adjective,入境的 / 進站的 / 回程的 / 往內的 / 來件的 / 收到的 / 入境的、進站的、來件的、回程的
Week 6,lithium,noun,鋰 / 鋰元素
Week 6,optimal,adjective,最佳的 / 最理想的 / 最適合的
Week 6,reboot,verb,重新開機 / 重新啟動 / 重啟
Week 6,reliable,adjective,可靠的 / 可信賴的 / 穩定的 / 準確的
Week 6,thickness,noun,厚度 / 厚薄 / 濃度 / 黏稠度 / 密度 / 濃度、黏稠度、濃密程度
Week 6,triangulate,verb,用三角測量法定位 / 三角測量定位 / 交叉判斷 / 交叉比對後推定 / 三角剖分 / 把某個對象分成三角形來處理 / 分成三組
Week 6,unreliable,adjective,不可靠的 / 靠不住的 / 不可信的 / 不穩定的
Week 6,volt,noun,伏特
Week 6,workbench,noun,工作台 / 工作桌
Week 6,decompression,noun,減壓 / 降壓 / 放鬆 / 紓壓 / 減壓程序 / 物理上的減壓 / 心理上的放鬆紓壓
Week 7,functional,adjective,實用的 / 功能正常的 / 可運作的 / 功能性的
Week 7,half-hour,noun,半小時 / 三十分鐘 / 半點鐘
Week 7,increment,noun,增量 / 增加量 / 增量值 / 加薪額度 / 增量 / 增加量 / 增量值 / 步進值
Week 7,interact,verb,互動 / 交流 / 相互作用 / 來往
Week 7,interval,noun,間隔 / 距離 / 間距 / 中場休息 / 幕間休息
Week 7,numerical,adjective,數字的 / 數值的 / 數量上的
Week 7,panorama,noun,全景 / 全貌 / 概觀 / wide view / 全景 / broad survey / 概觀、全貌
Week 7,panoramic,adjective,全景的 / 全貌的 / 廣角的 / 一覽無遺的
Week 7,parse,verb,剖析 / 解析 / 做語法分析 / 語法剖析 / 解讀 / 剖析程式語法 / 語法解析 / 弄懂 / 看懂 / 理解
Week 7,validity,noun,有效性 / 正當性 / 法律效力 / 有效性、正當性
Week 7,abort,verb,中止 / 取消 / 終止 / 流產 / 墮胎 / 中止、取消、終止 / 墮胎／流產
Week 7,affirmative,adjective,肯定的 / 同意的 / 贊成的 / 正面的 / 是的／收到 / 肯定的、是的 / 同意的、贊成的
Week 7,ascent,noun,上升 / 攀登 / 上坡 / 爬升 / 上升／攀登／爬升
Week 7,backlog,noun,積壓工作 / 積壓的訂單 / 積欠事項 / 儲備 / 積壓工作／積壓的訂單
Week 7,checklist,noun,核對清單 / 檢查清單 / 備忘清單
Week 7,define,verb,下定義 / 定義 / 界定 / 明確界定 / 說明……的意思 / 下定義、定義 / 界定、明確界定
Week 7,gantry,noun,龍門架 / 門式起重架 / 桁架平台 / 架空橫梁架
Week 7,gimme,contraction,給我 / 給我一下 / 讓我拿 / 給我吧
Week 7,loath,adjective,不願意的 / 不情願的 / 勉強的 / 不肯的
Week 7,morosely,adverb,陰鬱地 / 悶悶不樂地 / 沮喪地 / 陰沉地
Week 7,needlessly,adverb,不必要地 / 白白地 / 無謂地 / 平白地
Week 7,nosecone,noun,鼻錐 / 前錐體 / 機鼻整流罩
Week 7,offline,adjective,離線的 / 未連線的 / 未上線的 / 線下的 / 非網路的 / 離線的 / 未連線的 / 未上線的
Week 7,pr,noun,公關 / 公共關係 / 公關宣傳 / 新聞稿 / public relations / 公關
Week 7,proffer,verb,提出 / 提供 / 遞上 / 主動表示
Week 8,prone,adjective,易於…的 / prone to + 名詞 / V-ing / 容易…的 / 有…傾向的 / 俯臥的 / 易於…的、容易…的、有…傾向的
Week 8,proximity,noun,接近 / 鄰近 / 靠近 / 近距離
Week 8,pyro,noun,煙火迷 / 迷火的人 / 縱火犯 / 縱火狂 / 縱火犯／縱火狂
Week 8,standby,noun,備用 / 備用品 / 備用人員 / 待命狀態 / 待機模式 / 備用人員 / 備用品
Week 8,structural,adjective,結構的 / 構造上的 / 結構性的
Week 8,terminate,verb,終止 / 結束 / 中止 / 解雇 / 開除
Week 8,throttle,verb,掐住……的脖子 / 勒住……的脖子 / 使窒息 / 扼殺 / 加大油門 / 節流／控制流量 / 掐住……的脖子 / 勒住 / 加大油門 / 節流 / 控制流量
Week 8,write-up,noun,報導 / 報告 / 簡介 / 文章 / 評論 / 好評文章 / 正面報導
Week 8,carbon,noun,碳 / 碳元素 / 炭 / 複寫紙
Week 8,consecutive,adjective,連續的 / 接連的 / 連著的
Week 8,expiration,noun,到期 / 期限屆滿 / 失效 / 呼氣 / 斷氣
Week 8,faceplate,noun,面板 / 前板 / 面罩 / 護面罩
Week 8,fiber,noun,纖維 / 纖維質 / 光纖
Week 8,hoe,noun,鋤頭 / 鋤 / 鋤草 / 鋤地
Week 8,limitless,adjective,無限的 / 無窮無盡的 / 沒有限制的
Week 8,millimeter,noun,毫米
Week 8,paraphrase,verb,改述 / 換句話說 / 意譯 / 概述 / 改述 / 換句話說 / 意譯 / 概述
Week 8,perpendicular,adjective,垂直的 / 成直角的 / 垂直
Week 8,propagate,verb,繁殖 / 培植 / 扦插繁殖 / 傳播 / 宣揚 / 散播
Week 8,prostitute,noun,妓女 / 性工作者 / 賣淫者 / 糟蹋自己 / 自甘墮落
Week 8,refrigeration,noun,冷藏 / 冷凍 / 冷卻保存
Week 8,schematic,adjective,示意圖的 / 概要的 / 綱要式的 / 概要的 / 綱要式的
Week 8,uneventful,adjective,平靜無事的 / 平淡的 / 沒發生什麼事的
Week 8,user,noun,使用者 / 用戶 / 使用人
Week 8,binary,adjective,二元的 / 雙重的 / 二進位的
Week 9,cinch,noun,容易事 / 輕而易舉的事 / 小事一樁 / 易如反掌的事
Week 9,depressurize,verb,減壓 / 降壓 / 洩壓 / 失壓
Week 9,hairline,noun,髮際線 / 髮線 / 細線 / 細縫 / 髮絲般細的裂痕
Week 9,harden,verb,變硬 / 使變硬 / 硬化 / 變得冷酷 / 變得鐵石心腸 / 變硬 / 硬化 / 變得冷酷、變得不容易同情別人
Week 9,one-armed,adjective,單臂的 / 只有一隻手臂的 / 獨臂的
Week 9,percentage,noun,百分比 / 百分率 / 比例 / 比率
Week 9,pressurize,verb,加壓 / 使增壓 / 施壓 / 逼迫 / 加壓 / 使增壓 / 施壓 / 逼迫
Week 9,rupture,verb,使破裂 / 使裂開 / 破裂 / 爆裂 / 撕裂 / 疝氣
Week 9,stumpy,adjective,短粗的 / 矮胖的 / 截短的 / 殘幹似的／像樹樁一樣短短的 / 短粗的 / 矮胖的
Week 9,sublimate,verb,昇華 / 使昇華 / 轉化（衝動）為較可接受的形式 wéi jiào kě jiēshòu de xíngshì)
Week 9,abuzz,adjective,熱議的 / 議論紛紛的 / 沸沸揚揚的 / 熱鬧哄哄的
Week 9,allocate,verb,分配 / 撥給 / 配置
Week 9,alternate,verb,輪流 / 交替 / 輪換 / 替代 / 替換使用
Week 9,altitude,noun,高度 / 海拔 / 高空高度
Week 9,analogy,noun,類比 / 比擬 / 類推 / 類比 / 比擬
Week 9,beverage,noun,飲料 / 飲品 / 飲用飲料
Week 9,countdown,noun,倒數 / 倒數計時 / 最後關頭 / 最後階段 / 倒數／倒數計時 / 最後關頭／最後階段
Week 9,cub,noun,幼獸 / 幼崽 / 小熊 / 小獅子等 / 幼童軍
Week 9,despondent,adjective,沮喪的 / 灰心的 / 消沉的 / 意志消沉的
Week 9,duh,interjection,廢話 / 這不是明擺著嗎 / 拜託
Week 9,financially,adverb,在財務上 / 在金錢方面 / 經濟上 / 財力上
Week 9,g-force,noun,G力 / 重力加速度 / 加速度作用力
Week 9,gay,adjective,同性戀的 / 愉快的 / 快活的 / 鮮豔歡快的 / 愉快的、快活的
Week 9,how'd,contraction,怎麼 / 怎麼會 / 你怎麼 / 會怎麼
Week 9,intermittent,adjective,間歇的 / 斷斷續續的 / 時有時無的
Week 9,invalidate,verb,使無效 / 使失效 / 作廢 / 否定 / 證明…錯誤 / 使無效 / 作廢 / 否定 / 證明…錯誤
Week 10,jettison,verb,拋棄 / 丟棄 / 投棄 / 放棄 / 放棄計畫／捨棄想法
Week 10,malnourish,verb,使營養不良 / 使營養失調 / 餵養不良
Week 10,on-board,adjective,機上的 / 車上的 / 船上的 / 機載的 / 內建的
Week 10,overtime,noun,加班 / 加班時間 / 加班費 / 延長賽 / 延長時間 / 加班／加班費
Week 10,precession,noun,進動 / 歲差
Week 10,reestablish,verb,重新建立 / 重建 / 恢復 / 復建／重設
Week 10,repressurize,verb,重新加壓 / 再加壓 / 恢復壓力 / 重新增壓
Week 10,strobe,noun,頻閃燈 / 閃光燈 / 頻閃裝置 / 頻閃效果 / 頻閃燈、頻閃裝置
Week 10,tumbler,noun,平底玻璃杯 / 玻璃杯 / 翻筋斗演員 / 雜技演員 / 不倒翁 / 翻筋斗演員 / 雜技演員
Week 10,uh,interjection,呃 / 嗯 / 那個
Week 10,unman,verb,使喪失勇氣 / 使失去鬥志 / 使軟弱無力
Week 10,vet,noun,獸醫 / 退伍軍人 / 老兵 / 退伍軍人 / 老兵
Week 10,vip,noun,貴賓 / 重要人物
Week 10,would-be,adjective,想當…的 / 想成為…的 / 自命為…的 / 未成的 / 名義上的 / 想成為…的 / 有志成為…的 / 名義上的 / 未成的 / 其實不算的
Week 10,accompli,adjective,完成的 / 既成的 / 既成事實
Week 10,aerosol,noun,噴霧劑 / 噴霧罐 / 氣膠 / 氣溶膠 / 噴霧劑 / 噴霧罐 / 氣膠 / 氣溶膠
Week 10,automate,verb,使自動化 / 自動化 / 用自動系統處理
Week 10,ca,contraction,約（表示大約年份或時間）
Week 10,capability,noun,能力 / 才能 / 功能 / 性能
Week 10,cargo,noun,貨物 / 貨載 / 貨運物品
Week 10,crewman,noun,組員 / 船員 / 機組員 / 乘務員 / 機員
Week 10,diplomat,noun,外交官 / 使節 / 善於交際的人 / 圓滑的人
Week 10,expressly,adverb,明確地 / 清楚地 / 特地 / 專門地 / 故意地 / 明確地、清楚地 / 特地、專門地
Week 10,fait,noun,既成事實 / 事實
Week 10,hiccup,noun,打嗝 / 嗝 / 小問題 / 小插曲 / 小故障
Week 11,in-flight,adjective,飛行中的 / 飛行期間的 / 機上的 / 機內的 / 機上餐
Week 11,mutiny,noun,叛變 / 兵變 / 嘩變 / 叛亂 / 兵變／嘩變 / 叛變／叛亂
Week 11,near-earth,adjective,近地的 / 近地球的 / 地球附近的
Week 11,resupply,verb,補給 / 重新補給 / 補充物資 / 補貨
Week 11,spacecraft,noun,太空船 / 太空飛行器 / 航天器
Week 11,steely-eyed,adjective,目光銳利的 / 眼神冷峻的 / 眼神堅定的 / 目光冷硬的
Week 11,tao,noun,道 / 道理／法則
Week 11,translator,noun,翻譯員 / 譯者 / 筆譯人員
Week 11,approximate,adjective,大約的 / 近似的 / 約略的 / 概估的 / 大約的 / 近似的
Week 11,balloon,noun,氣球 / 熱氣球 / 汽球
Week 11,chisel,verb,鑿 / 雕鑿 / 鑿刻 / 詐騙 / 騙取 / 佔便宜
Week 11,composite,adjective,複合的 / 合成的 / 混合的 / 綜合的 / 合成影像 / 複合的／合成的
Week 11,conductive,adjective,導電的 / 導熱的 / 傳導性的 / 有助於……的 / 有利於……的
Week 11,geological,adjective,地質的 / 地質學的 / 地層的
Week 11,half-way,adverb,在中途 / 到一半 / 半途 / 部分地 / 不完全地 / 在中途／到一半／半途 / 部分地／不完全地
Week 11,irreplaceable,adjective,無可取代的 / 不可取代的 / 無法替代的
Week 11,mod,noun,摩斯族青年 / 現代派青年 / 修改 / 模組 / 改裝 / 遊戲模組 / 遊戲修改檔
Week 11,nanny,noun,保母 / 褓姆 / 管太多的人 / 管太多的政府／制度
Week 11,overheat,verb,過熱 / 使…過熱 / 熱過頭 / 過度激動 / 過熱化
Week 11,specification,noun,規格 / 規格說明 / 詳細要求 / 明確說明 / 具體指明 / 規格 / 規格說明 / 詳細要求 / 明確說明 / 具體指明
Week 11,consumption,noun,消耗 / 耗用 / 消費 / 食用 / 攝取 / 肺結核 / 食用／攝取
Week 11,correctly,adverb,正確地 / 對地 / 答對了 / 做對了 / 說對了 / 準確地
Week 11,electrocute,verb,電死 / 使觸電身亡 / 觸電
Week 11,experimentation,noun,實驗 / 試驗 / 嘗試 / 反覆試驗
Week 11,plutonium,noun,鈽
Week 12,redundant,adjective,多餘的 / 冗贅的 / 重複的 / 被裁員的 / 遭裁撤的 / 多餘的／冗贅的 / 被裁員的／遭裁撤的
Week 12,regulate,verb,管制 / 規範 / 管理 / 調節 / 調整 / 管制、規範 / 調節、調整
Week 12,reheat,verb,重新加熱 / 再加熱 / 回溫 / 熱一熱
Week 12,spec,noun,規格 / 規格說明 / 規範 / 眼鏡
Week 12,stupidity,noun,愚蠢 / 愚笨 / 蠢事 / 糊塗
Week 12,legacy,noun,遺產 / 傳承 / 歷史遺產 / 遺留影響 / 遺產／傳承／歷史遺產
Week 12,republic,noun,共和國 / 共和體 / 共和體／共和政體
Week 12,connector,noun,連接器 / 接頭 / 接駁器 / 連接詞 / 銜接語 / 連接成分
Week 12,elevation,noun,海拔 / 高度 / 標高 / 高地 / 隆起處 / 提高 / 提升
Week 12,grainy,adjective,顆粒粗糙的 / 有顆粒感的 / 畫質粗糙的 / 佈滿雜點的 / 實際的觸感或質地 / 影像的畫質
Week 12,particle,noun,粒子 / 微粒 / 顆粒 / 助詞 / 語助詞 / 粒子 / 微粒 / 顆粒 / 助詞 / 語助詞
Week 12,capitalize,verb,善加利用 / 利用 / 大寫 / 資本化 / 善加利用 / 利用
Week 12,effectiveness,noun,有效性 / 成效 / 效果
Week 12,encampment,noun,營地 / 營帳區 / 駐地 / 臨時營地
Week 12,home-made,adjective,自製的 / 家裡做的 / 手工做的
Week 12,longitude,noun,經度
Week 12,powerless,adjective,"無能為力的 / 無力的 / powerless 的 / — 當語境是政治、社會地位、權限不足時可用。 ""The villagers were powerless under the new law.""
-"
Week 12,tau,noun,陶 / 希臘字母陶
Week 12,ticker,noun,心臟 / 心臟這玩意兒 / 自動收報機 / 跑馬燈資訊列 / 股價資訊列
Week 12,visibility,noun,能見度 / 可見度 / 曝光度 / 知名度 / 能見度 / 可見度 / 曝光度 / 知名度
Week 12,headway,noun,進展 / 進步 / 前進空間
Week 12,logger,noun,伐木工人 / 伐木工 / 記錄器 / 紀錄程式
Week 12,retrieval,noun,取回 / 尋回 / 找回 / 檢索 / 擷取 / 讀取 / 取回 / 尋回 / 找回 / 讀取 / 擷取
Week 12,abbreviate,verb,縮寫 / 簡寫 / 縮短 / 刪節 / 縮短 / 刪節
Week 12,freeway,noun,高速公路 / 快速道路
Week 13,hurdle,noun,跨欄 / 欄架 / 障礙 / 難關 / 阻礙 / 跨欄、欄架 / 障礙、難關、阻礙
Week 13,it'd,contraction,它會 / 它會是 / 那會 / 那會是 / 它曾 / 它已經 / 那時已經 / 它會／那會／那會是 / 它已經／那時已經
Week 13,precarious,adjective,不穩定的 / 岌岌可危的 / 危險的 / 搖搖欲墜的 / 朝不保夕的
Week 13,reconnect,verb,重新連接 / 重新接通 / 重新聯繫 / 重修舊好 / 重新建立連結 / 重新連接 / 重新接通 / 重新聯繫 / 重修舊好
Week 13,subsystem,noun,子系統 / 次系統
Week 13,there'd,contraction,會有 / 將會有 / 曾經有 / 已經有 / 會有 / 將會有 / 曾經有 / 已經有
Week 13,unscathed,adjective,毫髮無傷的 / 安然無恙的 / 未受傷的 / 未受損的
Week 13,venue,noun,場地 / 會場 / 舉辦地點 / 審判地 / 管轄地 / 場地 / 會場 / 舉辦地點 / 審判地 / 管轄地
Week 13,auxiliary,adjective,輔助的 / 備用的 / 附屬的 / 後備的 / 輔助的、備用的、附屬的 / 後備的、輔助的
Week 13,cockpit,noun,駕駛艙 / 座艙 / 戰場 / 衝突中心 / 戰場 / 衝突中心
Week 13,disassemble,verb,拆開 / 拆解 / 拆卸
