week,word,pos,clue
Week 3,code,noun,代碼 / 密碼 / 編碼 / 法典 / 程式碼
Week 3,stein,noun,啤酒杯 / 大啤酒杯 / 有把手的啤酒杯
Week 3,tang,noun,濃烈味道 / 刺激味 / 酸味 / 辛辣感 / 尖頭 / 柄舌
Week 3,tax,noun,稅 / 稅金 / 課稅 / 政府徵收的稅
Week 3,wake-up,noun,叫醒 / 晨喚 / 醒來 / 警訊 / 警鐘
Week 3,bulge,verb,鼓起 / 凸出 / 脹起來 / 塞滿
Week 3,fourth-grade,adjective,四年級的 / 小學四年級的 / 低劣的 / 幼稚的
Week 3,fume,verb,冒煙 / 冒出氣體 / 發怒 / 氣炸了 / 氣憤不已 / 怒氣沖沖
Week 3,immigrant,noun,移民 / 移民者 / 新移民
Week 3,protest,verb,抗議 / 反對 / 提出抗議 / 示威 / 申辯
Week 3,cabinet,noun,櫥櫃 / 櫃子 / 置物櫃 / 藥櫃 / 內閣
Week 3,creation,noun,創造 / 創作 / 創作物 / 產物
Week 3,dent,noun,凹痕 / 凹陷
Week 3,dumpster,noun,大型垃圾箱 / 垃圾子車 / 大型垃圾桶
Week 4,index,noun,索引 / 目錄 / 指數 / 指標 / 食指
Week 4,invitation,noun,邀請 / 邀請函 / 請帖 / 邀約 / 引誘 / 誘惑
Week 4,perk,verb,振作 / 打起精神 / 使有精神 / 活躍起來
Week 4,pillow,noun,枕頭 / 靠枕 / 抱枕
Week 4,plead,verb,懇求 / 哀求 / 央求 / 答辯 / 抗辯
Week 4,properly,adverb,正確地 / 適當地 / 好好地 / 妥善地 / 完全地
Week 4,raw,adjective,生的 / 未煮熟的 / 未加工的 / 原始的 / 生硬的 / 強烈外露的 / 刺痛的
Week 4,ridge,noun,山脊 / 山稜 / 隆起線條 / 脊線 / 稜脊
Week 4,scotch,noun,蘇格蘭威士忌 / 透明膠帶 / 膠帶
Week 4,soda,noun,汽水 / 蘇打 / 蘇打水
Week 4,soften,verb,使變軟 / 軟化 / 緩和 / 減輕 / 柔和
Week 4,spare,adjective,備用的 / 多餘的 / 空閒的 / 閒置的 / 瘦削的 / 簡樸的 / 省得 / 使免於 / 抽出
Week 4,unfinished,adjective,未完成的 / 沒做完的 / 未完工的
Week 4,urgency,noun,緊急 / 緊急性 / 急迫感
Week 4,additional,adjective,額外的 / 另外的 / 附加的 / 更多的
Week 4,boom,noun,轟隆聲 / 巨響 / 繁榮 / 激增
Week 4,brace,noun,支架 / 支撐器 / 矯正器 / 護具 / 一對
Week 4,brighten,verb,使變亮 / 變亮 / 照亮 / 使開心 / 使振作 / 露出笑容高興起來
Week 4,cleanliness,noun,清潔 / 整潔 / 潔淨 / 衛生
Week 4,corridor,noun,走廊 / 長廊
Week 4,cost,noun,費用 / 價格 / 價錢 / 開銷 / 代價 / 損失
Week 4,develop,verb,發展 / 發育 / 成長 / 培養 / 養成 / 開發 / 研發 / 形成 / 出現 / 沖洗 / 顯影 / 闡述
Week 4,dough,noun,麵團 / 麵糰 / 生麵團 / 錢 / 鈔票 / 現金
Week 4,electronic,adjective,電子的 / 電子式的 / 與電子有關的
Week 4,feedback,noun,回饋 / 意見回饋 / 反應 / 回授 / 反饋
Week 4,girlfriend,noun,女朋友 / 女性朋友 / 閨蜜 / 姐妹淘
Week 4,grader,noun,某年級學生 / 二年級學生六年級學生 / 評分者 / 評分機 / 分級機
Week 4,know-it-all,noun,自以為無所不知的人 / 萬事通 / 自以為是的人 / 愛賣弄學問的人
Week 5,lane,noun,小路 / 巷道 / 車道 / 跑道 / 泳道 / 保齡球道
Week 5,meadow,noun,草地 / 草原 / 牧草地 / 牧場
Week 5,retriever,noun,尋回犬 / 拾獵犬 / 取回者 / 回收裝置
Week 5,sixth,number,第六 / 六分之一
Week 5,softness,noun,柔軟 / 柔和 / 溫柔 / 細嫩
Week 5,staff,noun,員工 / 工作人員 / 教職員 / 長棍 / 手杖 / 五線譜 / 「全體員工工作人員」 / 「長棍、手杖」 / 「五線譜」
Week 5,deliver,verb,遞送 / 送達 / 投遞 / 交付 / 發表 / 演出 / 生產 / 分娩
Week 5,detergent,noun,清潔劑 / 洗衣精 / 洗衣粉 / 洗碗精
Week 5,limit,verb,限制 / 限定 / 節制 / 控制 / 界限 / 上限
Week 5,sympathetic,adjective,同情的 / 體諒的 / 支持的 / 共鳴的
Week 5,tub,noun,浴盆 / 浴缸 / 大桶 / 大盆 / 桶裝盒
Week 5,usage,noun,用法 / 慣用法 / 使用方式 / 使用
Week 5,washer,noun,墊圈 / 華司 / 洗衣機 / 清洗器 / 清洗者
Week 5,loan,noun,貸款 / 借款 / 借出物 / 外借
Week 5,monopoly,noun,壟斷 / 獨占 / 獨家控制 / 地產大亨 / 《地產大亨》
Week 5,reminisce,verb,追憶往事 / 話當年 / 回憶往事 / 緬懷 / 懷舊地談起
Week 5,shark,noun,鯊魚 / 騙子 / 奸商 / 掠奪者 / 高利貸者
Week 5,unexpected,adjective,出乎意料的 / 意外的 / 突如其來的 / 沒想到的
Week 5,communicate,verb,溝通 / 傳達 / 交流 / 聯絡
Week 5,coupon,noun,折價券 / 優惠券 / 兌換券 / 電子優惠券 / 附券 / 回條
Week 5,deliberation,noun,審慎考量 / 深思熟慮 / 商議 / 從容慎重 / 沉著緩慢
Week 5,distribute,verb,分發 / 分配 / 配送 / 散布 / 分送
Week 5,horribly,adverb,可怕地 / 非常糟糕地 / 糟透地 / 非常 / 極其
Week 5,insurance,noun,保險 / 保險金 / 保費 / 保險保障
Week 5,keen,adjective,熱衷的 / 熱切的 / 有興趣的 / 敏銳的 / 鋒利的 / 強烈的
Week 5,massage,noun,按摩 / 推拿 / 穴位按摩 / 輕柔揉入 / 按摩至吸收
Week 5,medical,adjective,醫療的 / 醫學的 / 醫用的
Week 5,nugget,noun,小塊 / 金塊 / 雞塊 / 塊狀物 / 精華 / 片段精華
Week 6,puppy,noun,小狗 / 幼犬
Week 6,radiator,noun,散熱器 / 水箱 / 暖氣片 / 暖氣機 / 散熱器水箱
Week 6,shortly,adverb,不久 / 很快就 / 馬上 / 簡短地 / 簡略地 / 冷淡地 / 唐突地
Week 6,stethoscope,noun,聽診器
Week 6,wail,verb,哀號 / 哭喊 / 號啕大哭 / 發出尖長聲 / 呼嘯 / 警報聲大作 / 發出哀鳴般的聲音
Week 6,yogurt,noun,優格 / 優酪乳 / 酸乳酪
Week 6,brochure,noun,小冊子 / 宣傳手冊 / 簡介 / 摺頁
Week 6,cop,noun,警察 / 員警 / 警官 / 抓住
Week 6,damn,interjection,該死 / 可惡 / 真糟
Week 6,hell,noun,地獄 / 活地獄 / 苦境悲慘處境 / 到底究竟 / 非常極其
Week 6,rancid,adjective,酸敗的 / 油耗味的 / 變質的 / 腐臭的
Week 6,slightly,adverb,稍微 / 有點 / 略微 / 微微
Week 6,slur,verb,含糊地說 / 口齒不清地說 / 把話說得含混不清 / 侮辱 / 誹謗 / 連音 / 含混帶過
Week 6,tighten,verb,拉緊 / 繫緊 / 拴緊 / 擰緊 / 變緊 / 收緊 / 變嚴格
Week 6,channel,noun,頻道 / 管道 / 通道 / 水道 / 海峽
Week 6,fiddle,verb,擺弄 / 亂動 / 摸來摸去 / 調整 / 拉小提琴 / 做手腳 / 竄改
Week 6,hardworking,adjective,勤奮的 / 勤勞的 / 用功的
Week 6,install,verb,安裝 / 裝設 / 設置 / 安裝軟體 / 裝上 / 任命 / 就任
Week 6,installation,noun,安裝 / 裝設 / 裝置 / 設備 / 裝置藝術 / 裝置作品
Week 6,jab,verb,戳 / 猛戳 / 刺 / 捅 / 揮拳猛擊 / 尖刻批評 / 諷刺
Week 6,security,noun,安全 / 保全 / 保全措施 / 保障
Week 6,twenty-five,number,二十五
Week 6,auditorium,noun,禮堂 / 大會堂 / 觀眾席
Week 6,burger,noun,漢堡 / 漢堡包 / 漢堡排 / 肉排
Week 6,cashier,noun,收銀員 / 店員 / 櫃台人員 / 撤職 / 革職
Week 6,checkout,noun,結帳 / 結帳櫃檯 / 收銀台 / 退房 / 退房手續 / 借閱手續
Week 6,dramatic,adjective,戲劇性的 / 誇張的 / 驚人的 / 突然的、巨大的
Week 6,fistful,noun,一把 / 一拳頭的量 / 一把的量
Week 7,infuriate,verb,激怒 / 惹火 / 使暴怒
Week 7,jolt,noun,猛震 / 顛簸 / 震動 / 震驚 / 驚嚇
Week 7,lurch,verb,猛然傾斜 / 顛簸一下 / 踉蹌 / 蹣跚
Week 7,prep,noun,準備 / 事前準備 / 預習作業 / 預習 / 功課 / 預備學校
Week 7,quiver,verb,顫抖 / 微微顫動 / 抖動 / 發顫
Week 7,supermarket,noun,超市 / 超級市場
Week 7,twitch,verb,抽動 / 抽搐一下 / 抖動一下 / 一顫 / 緊張不安
Week 7,instal,verb,安裝 / 裝設 / 設置
Week 7,language,noun,語言 / 語文 / 話 / 措辭 / 用語 / 說法
Week 7,ray,noun,光線 / 光芒 / 射線 / 輻射線
Week 7,unfair,adjective,不公平的 / 不公正的 / 違規的不合規則的
Week 7,wagon,noun,四輪馬車 / 運貨車 / 篷車 / 手推車 / 陣營 / 跟風的行列
Week 7,ya,pronoun,你 / 你們 / 是啊 / 對啊
Week 7,alloy,noun,合金 / 合成金屬 / 摻雜 / 使不純
Week 7,aluminum,noun,鋁 / 鋁製的 / 鋁箔
Week 7,convert,verb,轉換 / 轉變 / 改裝 / 兌換 / 改宗 / 皈依
Week 7,copper,noun,銅 / 銅製的 / 警察
Week 7,forty,number,四十
Week 7,instance,noun,例子 / 實例 / 情況 / 案例
Week 7,item,noun,項目 / 物品 / 一則一條新聞 / 條目
Week 7,lookout,noun,瞭望員 / 警戒員 / 瞭望台 / 觀景台 / 留意 / 提防
Week 7,microwave,noun,微波爐 / 微波
Week 7,penny,noun,一分錢 / 一美分 / 便士 / 一點點錢
Week 7,recycle,verb,回收 / 資源回收 / 再利用 / 循環利用
Week 7,rewrap,verb,重新包起來 / 重新包裝 / 再包一次
Week 7,steel,noun,鋼 / 鋼鐵 / 使堅強 / 使振作
Week 7,unattended,adjective,無人看管的 / 無人照看的 / 未照料的 / 未受注意的 / 無人值守的
Week 7,visitor,noun,訪客 / 來客 / 參觀者 / 遊客
Week 7,cable,noun,電纜 / 纜線 / 鋼纜 / 海底電纜 / 有線電視 / 有線網路
Week 8,dispatch,verb,派遣 / 派出 / 發送 / 寄出 / 迅速處理 / 解決掉 / 殺死幹掉 / 殺死解決掉
Week 8,excitement,noun,興奮 / 激動 / 雀躍
Week 8,repairman,noun,修理工 / 維修員 / 修繕工人
Week 8,speed-dial,verb,設定快速撥號 / 設成快速撥號 / 快速撥號 / 用快速撥號撥打
Week 8,tow,verb,拖 / 拖吊 / 牽引 / 拖在後面
Week 8,trampoline,noun,彈簧床 / 蹦床
Week 8,coaster,noun,杯墊 / 茶杯墊 / 雲霄飛車 / 沿海船
Week 8,electricity,noun,電 / 電力 / 電流 / 電能
Week 8,roller,noun,滾筒 / 滾輪 / 油漆滾筒 / 壓路滾筒 / 滑輪 / 滾軸溜冰鞋
Week 8,boggle,verb,使吃驚 / 使困惑 / 使難以置信 / 猶豫退縮
Week 8,calculate,verb,計算 / 估算 / 盤算 / 推算
Week 8,cheap,adjective,便宜的 / 廉價的 / 低品質的 / 沒格調的
Week 8,deadline,noun,截止日期 / 最後期限 / 期限
Week 8,era,noun,時代 / 年代 / 時期 / 紀元
Week 8,essay,noun,作文 / 短文 / 論文 / 隨筆
Week 8,eyebrow,noun,眉毛 / 眉
Week 8,homework,noun,回家作業 / 家庭作業 / 作業
Week 8,hush,interjection,噓 / 安靜 / 別出聲 / 寂靜 / 靜默
Week 8,imperial,adjective,帝國的 / 皇帝的 / 皇家的 / 威嚴的 / 宏偉的
Week 8,inseparable,adjective,不可分割的 / 分不開的 / 形影不離的 / 密不可分的
Week 8,ledger,noun,分類帳 / 總帳 / 帳本 / 帳冊
Week 8,meticulous,adjective,一絲不苟的 / 很仔細的 / 細心的 / 嚴謹的
Week 8,moron,noun,白痴 / 笨蛋 / 低智商者
Week 8,operate,verb,操作 / 運作 / 經營 / 營運 / 動手術 / 開刀
Week 8,pe,noun,體育 / 體育課 / 健體課
Week 8,prompt,verb,促使 / 促成 / 提示 / 提醒
Week 8,rate,verb,評價 / 評分 / 列為 / 有評級 / 達到速度比率
Week 8,reference,noun,參考 / 參考資料 / 提及 / 推薦信 / 推薦人 / 證明人
Week 9,reprimand,verb,斥責 / 責罵 / 申誡 / 訓斥 / 正式警告
Week 9,revise,verb,修訂 / 修改 / 訂正 / 修正 / 複習
Week 9,seventy,number,七十
Week 9,sleeve,noun,袖子 / 衣袖 / 唱片套 / 封套
Week 9,sweet,adjective,甜的 / 甜甜的 / 貼心的 / 體貼的 / 可愛的 / 討喜的 / 悅耳的 / 甜美的
Week 9,topic,noun,主題 / 話題 / 題目
Week 9,whereas,conjunction,然而 / 而 / 反之 / 卻
Week 9,broom,noun,掃把 / 掃帚
Week 9,disgrace,noun,恥辱 / 羞恥 / 丟臉的事 / 使蒙羞
Week 9,divider,noun,分隔物 / 隔板 / 隔間 / 分隔線 / 除號 / 圓規兩腳規分規
Week 9,eavesdrop,verb,偷聽 / 竊聽
Week 9,meanness,noun,刻薄 / 惡意 / 壞心眼 / 小氣 / 吝嗇
Week 9,financial,adjective,財務的 / 金融的 / 財政的
Week 9,interject,verb,插話 / 打岔 / 插嘴
Week 9,interrogate,verb,審問 / 訊問 / 盤問 / 質問
Week 9,interview,noun,面試 / 訪談 / 採訪 / 面談
Week 9,jot,verb,記下 / 匆匆寫下 / 草草記下 / 寫個備忘
Week 9,logbook,noun,航海日誌 / 紀錄簿 / 日誌簿 / 航行紀錄簿
Week 9,male,adjective,男性的 / 男的 / 雄性的 / 公的
Week 9,proceed,verb,繼續 / 繼續進行 / 前進 / 前往 / 接著進行
Week 9,tidy,adjective,整潔的 / 整齊的 / 利落的 / 相當多的 / 不錯的
Week 9,dandelion,noun,蒲公英
Week 9,nuclear,adjective,核能的 / 核子的 / 核武的 / 細胞核的
Week 9,racist,noun,種族主義者 / 種族歧視者 / 種族偏見者
Week 9,employer,noun,雇主 / 僱主 / 老闆
Week 9,lagoon,noun,潟湖 / 礁湖
Week 9,paycheck,noun,薪水 / 薪資 / 薪資支票 / 薪資單 / 薪資袋
Week 9,rummage,verb,翻找 / 亂翻 / 翻箱倒櫃地找 / 舊貨義賣 / 二手雜物拍賣義賣
Week 10,topaz,noun,黃玉 / 黃寶石
Week 10,truce,noun,休戰 / 停戰協議 / 暫時和解 / 停火
Week 10,vacancy,noun,職缺 / 空缺 / 空房 / 空位
Week 10,dial,noun,刻度盤 / 錶盤 / 鐘面 / 旋鈕 / 轉盤
Week 10,north,noun,北方 / 北面 / 北部 / 北邊
Week 10,priority,noun,優先事項 / 優先考量 / 優先權
Week 10,robbery,noun,搶劫 / 打劫 / 劫案
Week 10,strong,adjective,強壯的 / 強的 / 有力的 / 強烈的 / 濃的 / 堅強的
Week 10,widen,verb,加寬 / 拓寬 / 變寬 / 擴大
Week 10,armpit,noun,腋下 / 腋窩
Week 10,bleach,verb,漂白 / 漂淡 / 變白 / 發白
Week 10,clipper,noun,推剪 / 理髮推剪 / 指甲剪 / 剪具 / 修剪工具 / 快帆船 / 快速帆船
Week 10,famish,verb,使挨餓 / 使飢餓 / 餓壞了 / 快餓死了
Week 10,glossy,adjective,光亮的 / 光滑亮澤的 / 有光澤的 / 華而不實的
Week 10,hospitality,noun,好客 / 款待 / 殷勤招待 / 餐旅業 / 觀光餐旅業
Week 10,lemon,noun,檸檬 / 瑕疵品 / 故障品 / 爛貨
Week 10,manicure,noun,修指甲 / 美甲護理 / 美甲 / 修整過的指甲
Week 10,polish,verb,擦亮 / 磨亮 / 拋光 / 潤飾 / 改進
Week 10,reluctantly,adverb,不情願地 / 勉強地 / 無奈地
Week 10,rough,adjective,粗糙的 / 凹凸不平的 / 大概的 / 粗略的 / 艱難的 / 難熬的 / 猛烈的 / 粗暴的 / 粗野的
Week 10,roughness,noun,粗糙 / 粗糙感 / 粗暴 / 粗魯
Week 10,salon,noun,沙龍 / 美髮店 / 美容沙龍 / 藝文沙龍 / 文化聚會
Week 10,seep,verb,滲出 / 滲入 / 滲透 / 漏出
Week 10,transform,verb,改變 / 徹底改變 / 轉變 / 變成 / 轉換 / 變形
Week 10,well-manicured,adjective,修剪整齊的 / 修飾整潔的 / 保養得宜的
Week 10,yankee,noun,北方人 / 北方佬 / 美國人 / 美國佬 / 洋基隊
Week 10,extension,noun,延伸 / 延伸部分 / 擴建部分 / 延期 / 展延 / 分機 / 延長線
Week 10,hose,noun,軟管 / 水管 / 消防水帶 / 絲襪 / 褲襪
Week 11,ma,noun,媽 / 媽媽
Week 11,printout,noun,列印資料 / 列印本 / 印出資料 / 紙本資料
Week 11,proofread,verb,校對 / 校閱 / 校正文字 / 審稿
Week 11,stash,verb,藏起來 / 偷偷存放 / 藏匿 / 私藏 / 塞起來
Week 11,tense,adjective,緊張的 / 繃緊的 / 緊繃的 / 時態
Week 11,compose,verb,組成 / 構成 / 創作 / 作曲 / 撰寫 / 使平靜
Week 11,eggplant,noun,茄子 / 紫茄子
Week 11,embarrassment,noun,尷尬 / 難堪 / 窘迫 / 令人尷尬的人或事 / 丟臉的事 / 恥辱
Week 11,envelope,noun,信封 / 封套 / 外層 / 外殼
Week 11,five-dollar,adjective,五美元的 / 五塊錢的 / 五元的
Week 11,hers,pronoun,她的 / 她的東西
Week 11,outgo,verb,外出 / 超過而去 / 花費 / 支出 / 開銷
Week 11,registration,noun,註冊 / 登記 / 報名 / 掛號
Week 11,rhyme,verb,押韻 / 作押韻詩 / 押韻成詩
Week 11,explode,verb,爆炸 / 炸開 / 爆發 / 激增 / 暴增
Week 11,floral,adjective,花的 / 花卉的 / 印花的 / 花香的
Week 11,goodwill,noun,善意 / 友好情誼 / 好意
Week 11,grandmother,noun,祖母 / 奶奶 / 外祖母 / 外婆
Week 11,snicker,verb,竊笑 / 偷笑 / 暗笑 / 士力架
Week 11,continuously,adverb,持續地 / 不停地 / 不斷地 / 連續地
Week 11,lovely,adjective,可愛的 / 美好的 / 美麗的 / 怡人的 / 討人喜歡的 / 美麗的可愛的 / 美好的怡人的討人喜歡的
Week 11,resident,noun,居民 / 住戶 / 居住者 / 住院醫師
Week 11,tenant,noun,房客 / 租客 / 承租人
Week 11,beat-up,adjective,破舊的 / 破破爛爛的 / 殘破的 / 被痛打的 / 鼻青臉腫的
Week 11,boast,verb,吹噓 / 誇口 / 誇耀 / 以自豪
Week 11,compact,adjective,小巧的 / 小巧實用的 / 緊湊的 / 緊密的 / 精簡的
Week 11,discount,noun,折扣 / 優惠 / 折價
Week 11,mock,verb,嘲笑 / 譏笑 / 取笑 / 模仿 / 仿造 / 模擬
Week 12,teammate,noun,隊友 / 同隊隊員 / 組員
Week 12,adorn,verb,裝飾 / 點綴 / 美化 / 佩戴
Week 12,banana,noun,香蕉
Week 12,faint,adjective,微弱的 / 淡淡的 / 隱約的 / 昏眩的 / 虛弱的
Week 12,level,noun,程度 / 水平 / 高度 / 樓層 / 一層 / 平面 / 水平狀態
Week 12,mushy,adjective,軟爛的 / 糊糊的 / 糊成一團的 / 肉麻的 / 濫情的 / 軟爛的糊糊的 / 肉麻的濫情的
Week 12,stationery,noun,文具 / 文具用品 / 信紙信封
Week 12,swirl,verb,打轉 / 旋轉 / 盤旋 / 翻騰 / 漩渦紋 / 旋渦狀圖案
Week 12,accountant,noun,會計師 / 會計人員 / 會計
Week 12,boyfriend,noun,男朋友 / 男友 / 男伴 / 男性同伴
Week 12,decease,noun,死亡 / 身故 / 去世
Week 12,grateful,adjective,感激的 / 感謝的 / 心存感激
Week 12,lettuce,noun,萵苣 / 生菜
Week 12,memorize,verb,記住 / 背起來 / 背熟 / 熟記
Week 12,pamphlet,noun,小冊子 / 宣傳單 / 宣傳小冊
Week 12,similar,adjective,相似的 / 類似的 / 像的 / 近似的
Week 12,skittle,noun,瓶柱 / 九柱戲瓶 / 糖果
Week 12,wage,noun,工資 / 薪資 / 薪水 / 時薪 / 日薪 / 發動 / 進行
Week 12,withhold,verb,保留 / 扣留 / 拒絕給予 / 隱瞞 / 克制
Week 12,arch,noun,拱門 / 拱形結構 / 拱形 / 足弓
Week 12,mattress,noun,床墊 / 褥墊
Week 12,part-time,adjective,兼職的 / 部分工時的 / 半工時的
Week 12,drone,noun,無人機 / 空拍機 / 雄蜂 / 嗡嗡聲 / 低鳴聲
Week 12,factory,noun,工廠 / 廠房 / 製造廠
Week 12,passionate,adjective,充滿熱情的 / 熱衷的 / 激昂的 / 熱烈的
Week 12,rejection,noun,拒絕 / 遭拒 / 排斥 / 否決
Week 12,represent,verb,代表 / 作為的代表 / 象徵 / 表示 / 體現
Week 12,thumbs-up,noun,豎起大拇指 / 比讚 / 讚 / 贊同 / 認可 / 批准
Week 13,umbrella,noun,雨傘 / 傘 / 保護傘 / 統括類別 / 總稱
Week 13,afford,verb,負擔得起 / 花得起 / 承受得起 / 有餘力做
Week 13,behalf,noun,代表 / 代替 / 為了的利益
Week 13,beyond,preposition,在之外 / 超過 / 超出 / 遠於
Week 13,feign,verb,假裝 / 佯裝 / 裝作
Week 13,ninety-nine,number,九十九
Week 13,outrage,noun,憤怒 / 義憤 / 憤慨 / 暴行 / 惡行 / 令人髮指的事
Week 13,proposal,noun,提議 / 建議 / 方案 / 提案 / 求婚
Week 13,rightful,adjective,合法的 / 正當的 / 應有的 / 名正言順的
Week 13,startle,verb,使嚇一跳 / 使吃驚 / 驚動
Week 13,twirl,verb,旋轉 / 轉動 / 打轉 / 用手指轉弄 / 捻弄
Week 13,vibrate,verb,震動 / 顫動 / 振動
Week 13,enthuse,verb,熱情談論 / 興奮地說 / 使熱衷 / 激發熱情 / 熱衷於
Week 13,housekeeper,noun,管家 / 幫傭 / 女管家 / 家務管理員 / 清潔主管
Week 13,scout,noun,偵察員 / 斥候 / 童軍 / 星探 / 球探
Week 13,basic,adjective,基本的 / 基礎的 / 簡單的 / 初步的
Week 13,bloom,verb,開花 / 盛開 / 繁盛 / 蓬勃發展 / 綻放
Week 13,calculator,noun,計算機 / 計算器
Week 13,citizen,noun,公民 / 市民 / 國民
