week,word,pos,clue
Week 2,sally,verb,突擊 / 突然衝出 / 出擊 / 突襲出擊
Week 2,sarcasm,noun,諷刺 / 挖苦 / 反諷
Week 2,stepfather,noun,繼父 / 後爸
Week 2,sternly,adverb,嚴厲地 / 嚴肅地 / 板著臉地
Week 2,stow,verb,收好 / 收起來 / 裝妥 / 安放好
Week 2,thunderclap,noun,霹靂聲 / 霹靂 / 雷聲大作的一響 / 突如其來的打擊 / 晴天霹靂
Week 2,trench,noun,壕溝 / 溝渠 / 溝槽 / 風衣式細節
Week 3,asphalt,noun,瀝青 / 柏油路面 / 柏油路
Week 3,conscious,adjective,清醒的 / 有意識的 / 察覺到的 / 意識到的 / 有意的 / 在意的
Week 3,deliberately,adverb,故意地 / 特意地 / 蓄意地 / 慎重地
Week 3,falter,verb,蹣跚 / 踉蹌 / 支吾 / 遲疑 / 動搖 / 減弱
Week 3,farmhouse,noun,農舍 / 農家住宅
Week 3,flit,verb,輕快飛過 / 飛掠而過 / 輕快移動 / 一閃而過
Week 3,helpless,adjective,無助的 / 無能為力的 / 束手無策的 / 毫無防備的
Week 3,lumber,noun,木材 / 木料 / 木板材 / 笨重舊家具 / 廢舊雜物
Week 3,meaty,adjective,肉很多的 / 肉感很重的 / 內容扎實的 / 很有料的
Week 3,minion,noun,跟班 / 手下 / 嘍囉 / 爪牙 / 寵臣
Week 3,myth,noun,神話 / 神話故事 / 迷思 / 錯誤觀念
Week 3,newfound,adjective,新得到的 / 新發現的 / 新獲得的
Week 3,outrun,verb,跑得比快 / 跑贏 / 逃過 / 比撐得久
Week 3,satyr,noun,薩堤爾 / 半人半羊妖 / 半羊人
Week 3,sideways,adverb,向旁邊 / 側著 / 橫著 / 歪斜地 / 歪歪地
Week 3,snuffle,verb,抽鼻子 / 吸鼻子 / 抽噎 / 呼哧呼哧地喘 / 鼻音重重地呼吸
Week 3,tab,noun,標籤 / 拉片 / 突出小片 / 帳單 / 帳 / 分頁
Week 3,trample,verb,踩踏 / 踐踏 / 踩爛 / 蹂躪 / 糟蹋
Week 3,underwear,noun,內衣褲 / 內衣 / 內褲 / 貼身衣物
Week 3,camper,noun,露營者 / 露營的人 / 露營車 / 旅行露營車
Week 3,coop,noun,雞舍 / 雞籠 / 合作安排 / 合作社
Week 4,incinerate,verb,焚化 / 燒成灰燼 / 燒毀 / 火化
Week 4,mortal,adjective,凡人的 / 會死的 / 終有一死的 / 致命的 / 致死的
Week 4,offend,verb,冒犯 / 得罪 / 觸怒
Week 4,orientation,noun,方向 / 方位 / 迎新 / 新生訓練 / 職前訓練 / 說明介紹 / 性傾向
Week 4,pseudonym,noun,筆名 / 假名 / 化名
Week 4,restriction,noun,限制 / 限制規定 / 約束 / 管制
Week 4,sufficient,adjective,足夠的 / 充分的 / 充足的
Week 4,western,adjective,西方的 / 西部的 / 西洋的 / 西部風格的
Week 4,bull,noun,公牛 / 雄牛 / 胡說 / 鬼話
Week 4,council,noun,議會 / 委員會 / 理事會 / 評議會 / 會議
Week 4,crow,noun,烏鴉 / 鴉 / 得意地誇口 / 得意洋洋
Week 4,crucial,adjective,關鍵的 / 至關重要的 / 決定性的
Week 4,dispel,verb,驅散 / 消除 / 破除 / 排除
Week 4,distinct,adjective,截然不同的 / 明顯不同的 / 有區別的 / 明顯的 / 清晰的
Week 4,dyslexia,noun,閱讀障礙 / 失讀症 / 讀寫障礙
Week 4,equivalent,adjective,相等的 / 等值的 / 相當的 / 對等的 / 對應的
Week 4,gajillion,number,超多 / 多到數不清 / 好幾百萬好幾億誇張說法 / 天文數字般的多
Week 4,hardwire,verb,硬接線 / 直接接線 / 固定接線 / 使固定化 / 使根深蒂固 / 天生就形成
Week 4,interior,adjective,內部的 / 內側的 / 室內的 / 內陸的
Week 4,labyrinth,noun,迷宮 / 曲徑迷宮 / 錯綜複雜的局面 / 錯綜複雜的系統 / 系統
Week 4,medicate,verb,給藥 / 用藥治療 / 對施藥 / 摻藥於 / 在中加入藥物
Week 5,nectar,noun,花蜜 / 蜜汁 / 甘露 / 瓊漿 / 甘露瓊漿
Week 5,newbie,noun,新手 / 初學者 / 菜鳥
Week 5,newcomer,noun,新來的人 / 新成員 / 新手 / 初來乍到的人
Week 5,patron,noun,顧客 / 常客 / 贊助者 / 資助人 / 保護人
Week 5,pit,noun,坑 / 坑洞 / 深坑 / 陷阱 / 果核 / 核 / 樂池 / 胃窩 / 腋下
Week 5,plumb,adverb,垂直地 / 筆直地 / 正好地 / 測量深度 / 深入探究
Week 5,re-form,verb,重新形成 / 重組 / 再組成 / 改革 / 改過自新
Week 5,reel,noun,線軸 / 捲軸 / 捲盤 / 短片 / 踉蹌
Week 5,reflex,noun,反射動作 / 反射 / 本能反應 / 直覺反應
Week 5,scummy,adjective,骯髒的 / 髒兮兮的 / 浮著一層髒垢的 / 下流的 / 卑鄙的 / 龌齪的
Week 5,strawberry,noun,草莓
Week 5,successfully,adverb,成功地 / 順利地 / 有效地
Week 5,torturer,noun,拷問者 / 酷刑施行者 / 折磨人的人
Week 5,truthful,adjective,誠實的 / 老實的 / 如實的 / 真實的
Week 5,twenty-eight,number,二十八
Week 5,undetermined,adjective,未確定的 / 未定的 / 尚未決定的 / 尚未測定的 / 不明的
Week 5,volleyball,noun,排球
Week 5,goddess,noun,女神 / 女神祇
Week 5,laurel,noun,月桂樹 / 月桂 / 桂冠 / 榮譽
Week 5,nonhuman,adjective,非人類的 / 不是人類的 / 非人的
Week 6,omen,noun,預兆 / 徵兆 / 不祥之兆 / 吉兆
Week 6,oracle,noun,神諭 / 神諭者 / 神示所 / 智者 / 權威人物 / 權威系統
Week 6,pavilion,noun,涼亭 / 亭子 / 展館 / 館舍 / 體育館 / 場館
Week 6,pester,verb,糾纏 / 煩擾 / 煩 / 死纏著 / 糾纏不休
Week 6,presently,adverb,不久 / 很快 / 目前 / 現在
Week 6,quest,noun,探尋 / 追尋 / 尋求 / 任務式追尋
Week 6,rivalry,noun,競爭關係 / 對立競爭 / 宿敵關係 / 爭強好勝的較勁
Week 6,appraise,verb,評估 / 鑑定 / 估價 / 評定
Week 6,aura,noun,氣場 / 氛圍 / 氣質 / 靈氣
Week 6,befriend,verb,與交朋友 / 和做朋友 / 對表示友善 / 照顧並親近
Week 6,bitterness,noun,苦味 / 苦澀 / 怨恨 / 憤懣 / 辛酸
Week 6,boar,noun,公野豬 / 公豬
Week 6,boundary,noun,邊界 / 界線 / 範圍界限
Week 6,canine,adjective,犬的 / 犬科的 / 犬齒的
Week 6,carnage,noun,大屠殺 / 慘狀 / 血腥屠殺
Week 6,circular,adjective,圓形的 / 環形的 / 傳單 / 通知 / 公告函
Week 6,cluster,noun,群 / 簇 / 串 / 團 / 聚集 / 群聚
Week 6,demo,noun,示範 / 示範版 / 試玩版 / 展示版 / 樣品示範 / 示威活動 / 抗議活動
Week 6,diet,noun,飲食 / 飲食習慣 / 食物種類 / 節食 / 減肥飲食計畫
Week 6,disarm,verb,解除武裝 / 繳械 / 卸除武器 / 消除敵意 / 使放下戒心
Week 6,display,verb,展示 / 展出 / 陳列 / 顯示 / 展示品 / 展示區 / 螢幕顯示 / 畫面顯示
Week 7,downward,adjective,向下的 / 往下的 / 下降的 / 下行的 / 俯向下方的
Week 7,flank,noun,側腹 / 側面 / 側翼
Week 7,fog,noun,霧 / 濃霧 / 迷霧 / 迷惑混亂
Week 7,hail,noun,冰雹 / 歡呼 / 致意
Week 7,hilt,noun,刀柄 / 劍柄 / 柄部
Week 7,hologram,noun,全息影像 / 全像影像 / 全息圖 / 立體投影影像
Week 7,hound,noun,獵犬 / 獵狗 / 緊追不捨 / 糾纏不休 / 窮追猛打
Week 7,maiden,noun,少女 / 未婚女子 / 姑娘
Week 7,maim,verb,使殘廢 / 重傷 / 致殘
Week 7,maneuver,verb,操縱 / 駕駛小心駕駛轉 / 調動 / 巧妙移動 / 設法安排 / 耍手腕運用策略
Week 7,manic,adjective,躁狂的 / 亢奮的 / 瘋狂的
Week 7,materialize,verb,突然出現 / 現身 / 成真 / 實現 / 具體化
Week 7,medic,noun,醫護人員 / 醫務人員 / 醫護兵 / 軍醫
Week 7,near-death,noun,瀕死 / 接近死亡 / 瀕死經驗
Week 7,numb,adjective,麻木的 / 失去知覺的 / 發麻的 / 麻痺的 / 麻木無感的 / 心灰意冷的
Week 7,outdoor,adjective,戶外的 / 室外的 / 野外的
Week 7,overrun,verb,蔓延 / 充斥 / 攻佔 / 超過時間預算 / 失控地超出
Week 7,parry,verb,擋開 / 格擋 / 招架 / 迴避 / 搪塞
Week 7,pine,noun,松樹 / 松木 / 渴望 / 思念
Week 7,resent,verb,怨恨 / 不滿 / 介意
Week 7,retreat,verb,撤退 / 退後 / 退回 / 隱退 / 靜居處 / 靜修 / 退修會
Week 8,routine,noun,例行程序 / 常規 / 日常慣例 / 作息 / 老一套 / 例行公事
Week 8,scamper,verb,蹦蹦跳跳地跑 / 小跑步地奔去 / 飛快跑開 / 竄跑
Week 8,swordsman,noun,劍客 / 劍士
Week 8,trident,noun,三叉戟
Week 8,uh-huh,interjection,嗯哼 / 嗯 / 對啊
Week 8,vine,noun,藤 / 藤蔓 / 藤本植物 / 葡萄藤 / 小道消息 / 風聲
Week 8,warily,adverb,警覺地 / 小心翼翼地 / 戒備地 / 謹慎地
Week 8,blah,interjection,無聊 / 唉 / 懶得說 / 啦啦啦巴拉巴拉
Week 8,spontaneous,adjective,自然的 / 自發的 / 即興的 / 不由自主的
Week 8,um,interjection,嗯 / 那個 / 這個
Week 8,beforehand,adverb,事先 / 提前 / 預先
Week 8,celestial,adjective,天上的 / 天體的 / 天空的 / 天堂般的 / 神聖的
Week 8,cylinder,noun,圓柱體 / 圓筒 / 圓柱狀物體
Week 8,dolphin,noun,海豚
Week 8,firecracker,noun,鞭炮 / 爆竹 / 活力十足的人 / 精力充沛的人
Week 8,forge,verb,鍛造 / 打製 / 偽造 / 仿造 / 建立 / 促成 / 磨練出
Week 8,headband,noun,髮帶 / 頭帶 / 髮箍
Week 8,hotline,noun,熱線 / 服務專線 / 求助專線 / 直通專線
Week 8,hydrogen,noun,氫 / 氫氣
Week 8,illusion,noun,幻覺 / 錯覺 / 幻象 / 假象 / 錯誤的想法
Week 8,inflame,verb,點燃 / 使燃燒 / 使發炎 / 激起 / 煽動 / 使著火
Week 9,lightly,adverb,輕輕地 / 輕柔地 / 淡淡地 / 少量地 / 薄薄地 / 不重地 / 輕率地 / 輕視地
Week 9,molecule,noun,分子 / 微粒
Week 9,observer,noun,觀察者 / 旁觀者 / 觀測者 / 觀察員 / 評論員 / 分析人士
Week 9,offense,noun,冒犯 / 得罪人的事 / 違規 / 犯規 / 罪行 / 犯罪
Week 9,openly,adverb,公開地 / 公然地 / 坦白地 / 坦率地
Week 9,paranoid,adjective,偏執多疑的 / 多疑的 / 疑神疑鬼的 / 過度恐懼的
Week 9,quarrel,verb,爭吵 / 吵架 / 爭執 / 對不滿 / 反對 / 挑剔
Week 9,receptacle,noun,容器 / 收納處 / 容納器 / 垃圾桶 / 插座 / 接收器
Week 9,rectangle,noun,長方形
Week 9,sheer,adjective,純然的 / 十足的 / 純粹的 / 陡峭的 / 極薄的 / 完全的純粹的 / 極薄的、近乎透明的
Week 9,thirty-eight,number,三十八 / 三十八個 / 第三十八
Week 9,toga,noun,托加袍 / 古羅馬長袍
Week 9,twenty-first,number,第二十一 / 二十一日 / 二十一號 / 二十一世紀的第二十一
Week 9,weaken,verb,削弱 / 使變弱 / 減弱 / 虛弱
Week 9,assist,verb,幫助 / 協助 / 援助 / 幫忙
Week 9,canteen,noun,餐廳 / 學生餐廳 / 員工餐廳 / 福利社 / 水壺
Week 9,civilization,noun,文明 / 文明社會 / 文明世界 / 文明體系
Week 9,classical,adjective,古典的 / 古典音樂的 / 傳統的 / 古希臘羅馬的
Week 9,disposable,adjective,一次性的 / 拋棄式的 / 免洗的 / 可支配的 / 可自由運用的
Week 9,divine,adjective,神聖的 / 神的 / 天賜的 / 極好的 / 美妙極了的
Week 9,elongate,verb,拉長 / 伸長 / 變長 / 延長
Week 10,empire,noun,帝國 / 企業帝國
Week 10,equip,verb,配備 / 裝備 / 使具備 / 裝設
Week 10,growth,noun,成長 / 生長 / 增長 / 發展 / 腫塊 / 增生物
Week 10,handbag,noun,手提包 / 女用手提包 / 皮包
Week 10,lace,noun,鞋帶 / 鞋帶帶子 / 蕾絲 / 花邊
Week 10,mailbox,noun,信箱 / 郵箱 / 郵筒 / 電子郵件信箱 / 收件匣
Week 10,melancholy,noun,憂鬱 / 憂傷 / 憂鬱的心情 / 悲傷
Week 10,ninth,number,第九 / 九分之一
Week 10,obscure,adjective,模糊的 / 晦澀的 / 難懂的 / 鮮為人知的 / 無名的
Week 10,overdose,noun,藥物過量 / 過量服用 / 服藥過量 / 過量
Week 10,propaganda,noun,宣傳 / 政治宣傳 / 宣傳品
Week 10,radical,adjective,激進的 / 極端的 / 徹底的 / 根本的 / 基礎的
Week 10,rainstorm,noun,大雨 / 暴雨 / 暴風雨
Week 10,recap,verb,概述 / 重點回顧 / 摘要重述 / 總結 / 重新蓋上蓋子 / 更換蓋子
Week 10,reinforcement,noun,強化 / 補強 / 加強 / 增援 / 援軍
Week 10,rural,adjective,鄉村的 / 農村的 / 鄉下的
Week 10,savagery,noun,野蠻 / 殘暴 / 暴行 / 獸性
Week 10,scrunch,verb,揉皺 / 皺起 / 蜷縮 / 擠縮 / 縮緊
Week 10,soggy,adjective,濕軟的 / 濕透的 / 泡爛的 / 爛爛的
Week 10,specie,noun,硬幣 / 金屬貨幣 / 現金硬幣 / 種類
Week 11,stepdad,noun,繼父 / 繼爸 / 繼父親
Week 11,supervision,noun,監督 / 指導 / 管理 / 照看
Week 11,temple,noun,寺廟 / 廟宇 / 神殿 / 太陽穴
Week 11,thigh,noun,大腿
Week 11,titan,noun,巨擘 / 巨頭 / 巨人 / 泰坦巨人 / 泰坦神族
Week 11,wary,adjective,警覺的 / 小心的 / 提防的 / 戒備的
Week 11,caravan,noun,商隊 / 旅行隊 / 旅行拖車 / 拖車式露營車
Week 11,circus,noun,馬戲團 / 馬戲表演
Week 11,concrete,noun,混凝土 / 水泥混凝土
Week 11,depression,noun,憂鬱症 / 憂鬱 / 沮喪 / 經濟蕭條 / 經濟不景氣 / 低氣壓
Week 11,distortion,noun,扭曲 / 變形 / 失真 / 歪曲
Week 11,emporium,noun,大型商場 / 大商店 / 購物中心 / 中心
Week 11,freight,noun,貨物 / 貨運 / 貨運貨物 / 運費 / 貨運費
Week 11,gargoyle,noun,滴水獸 / 怪獸雕像 / 石像鬼
Week 11,grizzly,adjective,灰熊的 / 像灰熊的 / 灰白的
Week 11,groggy,adjective,昏昏沉沉的 / 昏沉的 / 暈頭轉向的 / 腳步不穩的
Week 11,gurgle,verb,汩汩作響 / 咕嚕作響 / 汩汩流動 / 咯咯發聲
Week 11,headdress,noun,頭飾 / 頭冠 / 頭巾 / 頭套 / 頭部裝飾
Week 11,hostess,noun,女主人 / 女接待員 / 女主持人 / 空服員
Week 11,impertinent,adjective,無禮的 / 放肆的 / 沒大沒小的 / 不相干的 / 不切題的
Week 11,interlace,verb,交織 / 編結 / 交叉編織 / 十指交扣
Week 12,jersey,noun,球衣 / 運動衫 / 針織衫 / 針織布 / 澤西牛
Week 12,kelp,noun,海帶 / 大型海藻
Week 12,lull,verb,安撫 / 使平靜 / 哄睡 / 使昏昏欲睡 / 平靜期 / 短暫的沉寂
Week 12,migraine,noun,偏頭痛 / 偏頭痛發作 / 偏頭痛患者
Week 12,pawn,noun,兵 / 卒 / 當物 / 抵押物
Week 12,pipe,noun,管子 / 水管 / 管線 / 煙斗 / 笛管
Week 12,pretzel,noun,椒鹽捲餅 / 蝴蝶餅
Week 12,purr,verb,發出呼嚕聲 / 呼嚕呼嚕叫 / 輕柔地說 / 滿足地低聲說
Week 12,rasp,verb,粗刮 / 磨擦 / 刺耳地摩擦 / 沙啞地說 / 粗聲地說
Week 12,recording,noun,錄音 / 錄影 / 錄製內容 / 記錄 / 錄音錄影 / 錄製記錄
Week 12,roadside,noun,路邊 / 路旁 / 道路旁邊
Week 12,serpent,noun,蛇 / 大蛇 / 毒蛇 / 奸詐的人
Week 12,shipment,noun,一批貨 / 貨物 / 出貨 / 貨運 / 裝運
Week 12,slosh,verb,潑濺 / 嘩啦作響 / 晃盪 / 濺來濺去 / 踉蹌而行 / 啪嗒啪嗒地走
Week 12,sphere,noun,球體 / 球形 / 領域 / 範圍 / 圈子
Week 12,spoil,verb,破壞 / 毀掉 / 變壞 / 寵壞 / 糟蹋
Week 12,statuary,noun,雕像 / 雕塑 / 雕塑藝術 / 雕像的
Week 12,unhealthy,adjective,不健康的 / 有害健康的 / 病態的
Week 12,veil,noun,面紗 / 頭紗 / 面罩 / 遮掩 / 掩蓋 / 掩飾
Week 12,warehouse,noun,倉庫 / 貨倉
Week 12,aggressive,adjective,好鬥的 / 有攻擊性的 / 咄咄逼人的 / 積極進取的 / 進取的 / 強勢的
Week 13,barter,verb,以物易物 / 物物交換 / 物物交換制度
Week 13,bottomless,adjective,無底的 / 深不見底的 / 無窮無盡的 / 永無止境的
Week 13,brag,verb,吹牛 / 自誇 / 炫耀
Week 13,cautiously,adverb,小心地 / 謹慎地 / 戒備地
Week 13,cavern,noun,洞穴 / 大洞穴 / 岩洞
Week 13,chasm,noun,深谷 / 裂谷 / 深淵 / 裂縫 / 鴻溝 / 巨大差距
Week 13,explore,verb,探索 / 探險 / 探查 / 探討 / 研究
Week 13,mislead,verb,誤導 / 使誤解 / 把引入歧途
Week 13,misunderstand,verb,誤會 / 誤解 / 聽錯意思
Week 13,pledge,noun,承諾 / 誓言 / 保證 / 捐款承諾 / 捐款
Week 13,pollute,verb,污染 / 弄髒 / 敗壞
Week 13,searcher,noun,搜尋者 / 尋找的人 / 探索者 / 搜查人員
Week 13,thunderbolt,noun,雷電 / 霹靂 / 落雷 / 雷霆一擊 / 晴天霹靂 / 突如其來的打擊 / 震驚的消息
Week 13,treacherous,adjective,危險難測的 / 險惡的 / 奸詐的 / 背信的
Week 13,void,adjective,空的 / 空洞的 / 無效的 / 失效的
Week 13,accost,verb,上前搭話 / 冒昧搭話 / 上前攔住 / 搭訕 / 呵斥 / 質問 / 攔住並說話 / 上前質問
Week 13,beady,adjective,小而圓亮的 / 圓溜溜的 / 滴溜溜的 / 銳利的小眼睛
Week 13,brood,noun,一窩 / 一窩幼雛 / 一窩幼鳥
Week 13,calf,noun,小牛 / 幼牛 / 小腿肚 / 小腿後側肌肉
Week 13,caution,noun,謹慎 / 小心 / 警告 / 告誡 / 注意事項
Week 13,chariot,noun,戰車 / 馬車 / 雙輪戰車
Week 14,chihuahua,noun,吉娃娃 / 奇瓦瓦州 / 奇瓦瓦
Week 14,confine,verb,限制 / 局限於 / 禁閉 / 監禁
Week 14,cooperate,verb,合作 / 配合 / 協力
Week 14,cradle,noun,搖籃 / 發源地 / 發祥地
Week 14,deceitful,adjective,欺騙的 / 不誠實的 / 奸詐的 / 虛假的 / 會騙人的
Week 14,denim,noun,丹寧布 / 丹寧 / 牛仔布 / 牛仔褲 / 丹寧服飾
Week 14,digital,adjective,數位的 / 數位化的 / 電子的 / 手指的
Week 14,emit,verb,發出 / 散發 / 排放 / 放射
Week 14,fire-breathing,adjective,會噴火的 / 噴火的 / 怒氣沖沖的 / 氣勢洶洶的
Week 14,gateway,noun,入口 / 大門 / 門戶 / 通道 / 途徑 / 閘道
Week 14,greedy,adjective,貪心的 / 貪婪的 / 愛占便宜的
Week 14,heartless,adjective,無情的 / 冷酷的 / 狠心的
Week 14,helm,noun,舵 / 舵輪 / 掌舵位置 / 領導地位
Week 14,impact,verb,影響 / 對造成影響 / 衝擊 / 撞擊 / 碰撞
Week 14,intercom,noun,對講機 / 對講系統 / 門口對講機 / 廣播對講系統
Week 14,maw,noun,大嘴 / 嘴巴 / 下顎 / 胃
Week 14,monument,noun,紀念碑 / 紀念建築 / 歷史遺跡 / 典範
Week 14,necklace,noun,項鍊 / 項鏈
Week 14,observation,noun,觀察 / 觀察結果 / 觀測 / 評論 / 說法
Week 14,ranger,noun,巡山員 / 護林員 / 公園管理員 / 巡守員
Week 15,rational,adjective,理性的 / 合理的 / 有理數的
Week 15,readjust,verb,重新調整 / 再調整 / 重新適應 / 校正重新校正
Week 15,rhinestone,noun,水鑽 / 萊茵石 / 仿鑽
Week 15,sacred,adjective,神聖的 / 聖潔的 / 神聖不可侵犯的 / 珍視的 / 極其重要的
Week 15,scaly,adjective,有鱗片的 / 鱗狀的 / 乾燥起屑的
Week 15,splatter,verb,潑濺 / 濺灑 / 噴濺 / 濺出斑點
Week 15,weaponless,adjective,沒有武器的 / 未攜帶武器的 / 手無寸鐵的
Week 15,bleat,verb,咩咩叫 / 咩叫 / 發牢騷 / 哀叫
Week 15,catfish,noun,鯰魚 / 假網路身分 / 網路冒充者
Week 15,churn,verb,翻攪 / 劇烈翻動 / 攪拌 / 翻騰 / 大量產出 / 源源不斷地製造
Week 15,coolness,noun,冷靜 / 沉著 / 涼爽 / 清涼感 / 酷勁 / 帥氣感
Week 15,foul,adjective,骯髒的 / 難聞的 / 噁心的 / 犯規的 / 粗鄙的 / 惡劣的
Week 15,fugitive,noun,逃犯 / 逃亡者 / 亡命者
Week 15,medication,noun,藥物 / 藥 / 藥品 / 藥物治療
Week 15,muck,noun,爛泥 / 污泥 / 髒東西 / 糞肥 / 糞便 / 亂七八糟的東西 / 垃圾 / 胡說八道
Week 15,onlooker,noun,旁觀者 / 圍觀者 / 看熱鬧的人
Week 15,paramedic,noun,救護技術員 / 緊急救護人員 / 急救人員 / 醫護人員
Week 15,perimeter,noun,周長 / 外圍 / 周邊 / 邊界 / 外圍邊界
Week 15,quench,verb,解渴 / 止渴 / 熄滅 / 撲滅 / 抑制 / 平息
Week 15,shaky,adjective,搖晃的 / 顫抖的 / 發抖的 / 不穩的 / 靠不住的
Week 15,stretcher,noun,擔架 / 救護擔架
Week 16,trundle,verb,慢吞吞地移動 / 笨重地滾動 / 緩緩前進 / 推著慢慢走
Week 16,asterisk,noun,星號 / 註記符號 / 星形符號
Week 16,biker,noun,機車騎士 / 重機騎士 / 自行車騎士
Week 16,cheeseburger,noun,起司漢堡 / 乳酪漢堡
Week 16,commercial,adjective,商業的 / 營利的 / 商用的 / 廣告 / 商業化的
Week 16,eta,noun,預計到達時間 / 預估抵達時間 / 到達時間預估 / 希臘字母
Week 16,iris,noun,虹膜 / 鳶尾花
Week 16,maximum,noun,最大值 / 最大量 / 上限 / 最高限度
Week 16,prairie,noun,大草原 / 草原
Week 16,rating,noun,評分 / 評等 / 等級 / 分級 / 收視率 / 評分評等
Week 16,rim,noun,邊緣 / 邊圈 / 輪框 / 籃框
Week 16,romeo,noun,羅密歐 / 情郎 / 追女孩子的人 / 情場高手 / 男主角 / 男方
Week 16,sandy-haired,adjective,沙色頭髮的 / 淺褐色頭髮的 / 淺棕色頭髮的 / 金棕色頭髮的
Week 16,seatbelt,noun,安全帶 / 座位安全帶
Week 16,seaweed,noun,海藻 / 海草 / 海帶 / 海苔 / 紫菜
Week 16,spotlight,noun,聚光燈 / 鎂光燈焦點 / 眾人注目
Week 16,amusement,noun,娛樂 / 樂趣 / 逗樂 / 好笑
Week 16,blacksmith,noun,鐵匠 / 打鐵匠 / 鐵匠師傅
Week 16,casino,noun,賭場 / 博彩場所 / 舞廳
Week 16,dais,noun,講台 / 高台 / 臺座
Week 16,destination,noun,目的地 / 終點 / 去處
Week 17,disco,noun,迪斯可 / 迪斯可音樂 / 迪斯可舞 / 迪斯可舞廳 / 舞廳
Week 17,high-speed,adjective,高速的 / 高速
Week 17,hither,adverb,到這邊 / 到這裡 / 此處
Week 17,hostage,noun,人質 / 被挾持者 / 抵押品 / 籌碼
Week 17,humane,adjective,仁慈的 / 人道的 / 寬厚的
Week 17,keepsake,noun,紀念品 / 紀念物 / 留念品
Week 17,muse,verb,沉思 / 若有所思地想 / 思索 / 給靈感 / 成為的靈感來源
Week 17,nymph,noun,仙女 / 女神精靈 / 若蟲 / 美少女
Week 17,outlaw,noun,法外之徒 / 歹徒 / 亡命之徒 / 不法分子 / 宣布為非法 / 禁止
Week 17,prom,noun,畢業舞會 / 高中舞會 / 正式舞會 / 散步道 / 海濱步道
Week 17,refill,verb,再裝滿 / 重新裝滿 / 續杯 / 補充
Week 17,rev,verb,催油門 / 猛催油門 / 提高轉速 / 加速 / 使活躍起來
Week 17,servant,noun,僕人 / 傭人 / 侍者 / 家僕
Week 17,sim,noun,模擬市民 / 模擬角色 / 模擬遊戲 / 卡 / 用戶識別卡
Week 17,standardize,verb,使標準化 / 標準化 / 統一規格 / 統一標準
Week 17,straitjacket,noun,約束衣 / 束縛 / 桎梏
Week 17,strict,adjective,嚴格的 / 嚴厲的 / 嚴謹的
Week 17,trucker,noun,卡車司機 / 貨車司機 / 大貨車司機
Week 17,turnip,noun,蕪菁 / 大頭菜
Week 17,twelfth,number,第十二 / 十二分之一
