week,word,pos,clue
Week 4,prod,verb,戳 / 捅 / 推一推推動 / 督促
Week 4,replacement,noun,替代品 / 替代者 / 接替者 / 更換 / 替換
Week 4,underbelly,noun,下腹部 / 腹部下方 / 陰暗面 / 脆弱面 / 不為人知的黑暗面
Week 4,ungrateful,adjective,忘恩負義的 / 不知感恩的 / 不領情的
Week 4,blackness,noun,黑暗 / 漆黑 / 黑色 / 黑度
Week 4,boulder,noun,巨石 / 大石頭 / 岩石塊
Week 4,clank,verb,發出鏗鏘聲 / 鏗鏘作響 / 哐啷作響 / 發出金屬撞擊聲 / 鏗鏘作響地移動
Week 4,column,noun,柱子 / 圓柱 / 欄 / 專欄 / 縱隊
Week 4,downstream,adverb,往下游 / 順流而下 / 在下游方向
Week 4,gap,noun,缺口 / 間隙 / 空隙 / 差距 / 落差 / 代溝
Week 4,length,noun,長度 / 身長 / 時間長短 / 時長 / 篇幅
Week 4,lever,noun,槓桿 / 操縱桿 / 拉桿 / 手段 / 影響力工具
Week 4,midday,noun,中午 / 正午 / 午間
Week 5,paddle,verb,划槳 / 划船 / 用槳划 / 拍打 / 打屁股
Week 5,squeak,verb,吱吱叫 / 發出尖細聲 / 吱嘎作響 / 勉強成功 / 驚險過關
Week 5,upstream,adverb,往上游 / 逆流而上 / 朝源頭方向 / 上游的 / 前端的 / 前一階段的
Week 5,consciousness,noun,意識 / 清醒狀態 / 知覺 / 清醒意識清楚
Week 5,dissolve,verb,溶解 / 融化 / 解散 / 解除
Week 5,dung,noun,糞便 / 糞 / 獸糞 / 牛糞 / 馬糞 / 羊糞
Week 5,eddy,noun,漩渦 / 渦流 / 迴流 / 逆流 / 回流
Week 5,forearm,noun,前臂 / 小臂
Week 5,furious,adjective,暴怒的 / 憤怒的 / 狂怒的 / 猛烈的 / 激烈的
Week 5,glee,noun,歡喜 / 雀躍 / 欣喜 / 喜悅
Week 5,heartbeat,noun,心跳 / 心搏 / 脈搏 / 一瞬間 / 立刻
Week 5,jag,noun,尖齒 / 鋸齒狀突起 / 一陣 / 短暫狂歡 / 酗酒的一陣發作
Week 5,merge,verb,合併 / 融合 / 匯合 / 匯入車流 / 併入
Week 5,pray,verb,祈禱 / 禱告 / 祈求 / 但願 / 懇求
Week 5,riverbank,noun,河岸 / 河邊 / 岸邊
Week 5,rotten,adjective,腐爛的 / 爛掉的 / 壞掉的 / 糟透的 / 討厭的 / 腐敗的
Week 5,slash,verb,砍 / 劃開 / 猛砍 / 大幅削減 / 驟減
Week 5,slope,noun,斜坡 / 坡面 / 山坡 / 斜率 / 斜線
Week 6,taut,adjective,拉緊的 / 繃緊的 / 緊繃的 / 緊張的
Week 6,trickle,verb,滴下 / 滴流 / 緩緩流動 / 涓涓流動 / 陸續到來 / 零零星星地進來
Week 6,underwater,adjective,水下的 / 在水中的 / 海底的 / 水中的
Week 6,waterfall,noun,瀑布 / 大瀑布
Week 6,whisk,verb,攪拌 / 打散 / 打勻 / 迅速帶走 / 飛快帶走
Week 6,aloft,adverb,在空中 / 在高處 / 高高地
Week 6,camp,noun,營地 / 露營地 / 夏令營 / 營區 / 陣營 / 派別
Week 6,crook,noun,騙子 / 罪犯 / 壞蛋 / 彎鉤 / 彎曲處
Week 6,delicious,adjective,美味的 / 好吃的 / 可口的 / 好喝的
Week 6,desperately,adverb,拼命地 / 非常地極度地 / 絕望地 / 急切地 / 不顧一切地
Week 6,diplomatically,adverb,圓融地 / 委婉地 / 得體地 / 有策略地 / 在外交上
Week 6,disentangle,verb,解開 / 解開糾結 / 理清 / 釐清
Week 6,dislocate,verb,使脫臼 / 使移位 / 使錯位 / 打亂 / 擾亂
Week 6,dodge,verb,閃開 / 閃躲 / 躲開 / 躲避 / 逃避
Week 6,embed,verb,嵌入 / 鑲嵌在中 / 內嵌 / 深植於 / 扎根於
Week 6,faraway,adjective,遙遠的 / 很遠的 / 遠方的
Week 6,flap,verb,拍動 / 拍打 / 擺動 / 慌亂 / 驚慌失措
Week 6,flare,noun,閃光 / 火光 / 火焰突然竄起 / 驟然爆發 / 外張形 / 喇叭狀外擴 / 突然爆發
Week 6,flex,verb,彎曲 / 伸縮彎動 / 屈曲 / 繃緊肌肉 / 秀肌肉 / 炫耀 / 展現實力
Week 7,flier,noun,傳單 / 宣傳單 / 海報傳單 / 飛行者 / 飛行物
Week 7,flounder,verb,掙扎 / 笨拙地移動 / 踉蹌前行 / 進展不順 / 陷入困境
Week 7,furry,adjective,毛茸茸的 / 有毛的 / 毛毛的 / 獸迷風格的
Week 7,gibber,verb,嘰哩咕嚕地說 / 語無倫次地說 / 慌張地碎碎念 / 胡言亂語
Week 7,heal,verb,痊癒 / 癒合 / 治癒 / 醫治 / 撫平 / 療癒
Week 7,hostile,adjective,敵對的 / 有敵意的 / 不友善的 / 惡劣的
Week 7,hurtle,verb,猛衝 / 飛奔 / 飛速移動 / 猛擲
Week 7,keeper,noun,看守人 / 保管人 / 管理員 / 守門員 / 值得保存的東西
Week 7,ow,interjection,哎唷 / 哎呀 / 好痛
Week 7,prey,noun,獵物 / 被捕食的動物 / 受害者 / 獵物下手對象
Week 7,scavenge,verb,撿拾 / 翻找 / 搜集廢料 / 以廢料維生 / 食腐
Week 7,sharply,adverb,急劇地 / 突然地 / 急促地 / 嚴厲地 / 俐落地 / 鮮明地
Week 7,snag,noun,障礙 / 意外問題 / 小麻煩 / 勾破處 / 鉤住的地方 / 裂口
Week 7,socket,noun,插座 / 插孔 / 燈座 / 套孔 / 眼窩
Week 7,squelch,verb,壓制 / 遏止 / 打消 / 發出吧唧聲 / 啪嘰啪嘰地踩 / 踩爛
Week 7,stud,noun,種畜 / 種馬 / 種公牛 / 帥哥 / 猛男 / 性感型男 / 金屬飾釘 / 釘扣 / 耳釘
Week 7,thicket,noun,灌木叢 / 密林 / 叢林 / 草木叢生處
Week 7,torso,noun,軀幹 / 上身軀幹 / 身軀主幹
Week 8,trinket,noun,小飾品 / 小玩意 / 廉價飾物 / 小首飾
Week 8,upend,verb,倒置 / 顛倒 / 翻倒 / 徹底顛覆 / 打亂
Week 8,wham,interjection,砰 / 啪 / 碰 / 轟的一聲
Week 8,wince,verb,疼得縮一下 / 畏縮 / 皺一下眉 / 皺眉
Week 8,wreathe,verb,環繞 / 盤繞 / 籠罩 / 以花環裝飾
Week 8,yuck,interjection,噁 / 好噁心 / 呃好噁
Week 8,awfully,adverb,非常 / 很 / 十分 / 糟糕地 / 可怕地
Week 8,camouflage,noun,偽裝 / 掩護色 / 迷彩 / 迷彩圖案
Week 8,central,adjective,中央的 / 中心的 / 主要的 / 核心的
Week 8,crevasse,noun,冰縫 / 冰裂縫 / 裂隙
Week 8,enchant,verb,使著迷 / 迷住 / 使陶醉 / 施魔法於 / 施咒於
Week 8,entranceway,noun,入口通道 / 入口處 / 門廳 / 玄關
Week 8,partly,adverb,部分地 / 有點有一些 / 部分 / 不完全
Week 8,peak,noun,山峰 / 頂峰 / 高峰 / 巔峰
Week 8,petrify,verb,石化 / 使石化 / 嚇呆 / 嚇得動彈不得 / 使驚恐萬分
Week 8,plateau,noun,高原 / 平頂高地 / 停滯期 / 平台期
Week 8,ravine,noun,深谷 / 峽谷 / 溝谷
Week 8,scorch,verb,燒焦 / 燙焦 / 烤焦 / 飛快前進 / 疾馳
Week 9,whirl,verb,旋轉 / 打轉 / 盤旋 / 飛快轉動 / 忙亂不已 / 天旋地轉
Week 9,arena,noun,競技場 / 體育館 / 舞台 / 領域
Week 9,balcony,noun,陽台 / 露台 / 包廂樓座樓廳座位
Week 9,captive,adjective,被俘虜的 / 被囚禁的 / 被關住的 / 受控制的 / 著迷的 / 被吸引住的
Week 9,champion,noun,冠軍 / 優勝者 / 擁護者 / 倡導者
Week 9,combatant,noun,戰鬥人員 / 參戰者 / 戰士
Week 9,execution,noun,執行 / 實施 / 處決 / 死刑執行
Week 9,hunk,noun,大塊 / 一大塊 / 厚塊 / 帥哥 / 猛男 / 型男
Week 9,leash,noun,牽繩 / 狗繩 / 皮帶
Week 9,loop,noun,圈 / 環 / 環圈 / 迴圈 / 循環段落 / 重複段 / 循環
Week 9,normally,adverb,通常 / 一般來說 / 正常地 / 照常地
Week 9,perfection,noun,完美 / 十全十美 / 完滿無缺
Week 9,peril,noun,危險 / 險境 / 危機
Week 9,slaughter,noun,屠殺 / 宰殺 / 大屠殺 / 屠宰
Week 9,smack,verb,拍打 / 啪地打 / 猛打 / 響吻 / 有味道 / 帶有氣息
Week 9,spire,noun,尖塔 / 塔尖 / 螺旋嫩芽 / 尖芽
Week 9,territory,noun,領土 / 地區 / 地盤 / 勢力範圍 / 領域
Week 9,unclipped,adjective,未修剪的 / 未剪的 / 未裁切的
Week 10,amuse,verb,逗樂 / 娛樂 / 使開心 / 覺得好笑
Week 10,barb,noun,倒鉤 / 鉤刺 / 刺話 / 諷刺話
Week 10,billow,verb,翻騰 / 鼓起 / 翻湧 / 飄揚
Week 10,brand,noun,品牌 / 牌子 / 種類 / 風格 / 烙印
Week 10,clout,noun,影響力 / 權勢 / 分量 / 猛擊 / 重擊
Week 10,crispy,adjective,酥脆的 / 脆的 / 焦脆的
Week 10,disfigure,verb,使毀容 / 使變形 / 損毀的外觀 / 使面目全非
Week 10,feint,noun,佯攻 / 假動作 / 佯動 / 虛晃
Week 10,formerly,adverb,以前 / 先前 / 從前 / 原先
Week 10,intensify,verb,加強 / 加劇 / 增強 / 強化 / 惡化
Week 10,matter-of-factly,adverb,就事論事地 / 平淡地 / 若無其事地 / 淡淡地
Week 10,obvious,adjective,明顯的 / 顯而易見的 / 一看就知道的
Week 10,pedestal,noun,底座 / 台座 / 受崇拜的地位 / 神化的位置
Week 10,stadium,noun,體育場 / 運動場 / 球場
Week 10,stalk,verb,悄悄跟蹤 / 尾隨騷擾 / 潛行追蹤 / 埋伏接近
Week 10,strand,noun,縷 / 根 / 股 / 絲 / 海灘
Week 10,tackle,verb,處理 / 對付 / 著手解決 / 設法應對 / 擒抱
Week 10,technique,noun,技巧 / 技術 / 方法
Week 11,unpredictable,adjective,難以預測的 / 不可預測的 / 變化莫測的
Week 11,accessory,noun,配件 / 附件 / 飾品 / 配飾 / 從犯 / 幫兇
Week 11,contender,noun,競爭者 / 有力競爭者 / 爭冠者 / 候選強者
Week 11,entertain,verb,娛樂 / 使開心 / 招待 / 款待 / 考慮 / 接受的可能性
Week 11,enthusiasm,noun,熱情 / 熱忱 / 幹勁
Week 11,eternity,noun,永恆 / 永遠 / 無限久遠 / 漫長時間 / 好久好久
Week 11,gash,noun,深傷口 / 裂口 / 大傷口 / 劃開 / 割開 / 劃出深口子
Week 11,grid,noun,格線 / 方格 / 網格 / 電網
Week 11,rattle,verb,嘎啦作響 / 格格作響 / 發出喀啦聲 / 使震動 / 使慌亂 / 使心神不寧
Week 11,sleepy,adjective,想睡的 / 睏的 / 睏倦的 / 冷清的 / 寧靜的
Week 11,thoughtful,adjective,體貼的 / 貼心的 / 深思熟慮的 / 沉思的 / 若有所思的
Week 11,tsk,interjection,嘖 / 嘖嘖 / 嘖一聲
Week 11,announcer,noun,播報員 / 廣播員 / 播音員 / 報幕員
Week 11,bead,noun,珠子 / 小珠 / 水珠 / 汗珠 / 液珠
Week 11,cake,noun,蛋糕 / 糕點 / 硬塊 / 結塊
Week 11,dealing,noun,交易 / 生意往來 / 往來 / 待人處事 / 應對方式 / 交手
Week 11,droplet,noun,小水滴 / 小液滴 / 微小水滴
Week 11,fjord,noun,峽灣
Week 12,formal,adjective,正式的 / 合乎禮儀的 / 拘謹的 / 書面的
Week 12,imminent,adjective,即將發生的 / 迫在眉睫的 / 臨近的
Week 12,net,noun,網子 / 網 / 球網 / 漁網 / 捕蟲網 / 淨額的 / 淨收入 / 淨利
Week 12,overhead,adverb,在頭頂上方 / 在上空 / 在上方
Week 12,pig,noun,豬 / 小豬 / 公豬 / 母豬 / 豬玀 / 豬一樣的人 / 色狼 / 猥瑣男
Week 12,prophesy,verb,預言 / 預示 / 說預言 / 宣告預言
Week 12,showdown,noun,攤牌 / 決戰 / 最後對決 / 較量 / 一決高下
Week 12,silvery,adjective,銀色的 / 銀白色的 / 銀亮的
Week 12,spatter,verb,濺灑 / 潑灑 / 灑落少量 / 濺上
Week 12,wrench,verb,猛拉 / 猛扭 / 硬拉開 / 硬奪走 / 猛地奪走
Week 12,zigzag,noun,之字形 / 鋸齒形 / 曲折路線
Week 12,blood-red,adjective,血紅色的 / 鮮紅的 / 暗紅如血的
Week 12,breed,verb,繁殖 / 交配繁殖 / 培育 / 飼養繁殖 / 滋生
Week 12,crust,noun,外皮 / 硬皮 / 外殼 / 結痂 / 痂皮 / 雪殼 / 厚臉皮 / 放肆
Week 12,deafen,verb,使耳聾 / 震聾 / 震耳欲聾
Week 12,defective,adjective,有缺陷的 / 有瑕疵的 / 故障的 / 不良的 / 有法律瑕疵的 / 不合法定要件的
Week 12,dismissive,adjective,輕蔑的 / 不屑一顧的 / 敷衍的 / 否定的 / 愛理不理的 / 不予理會的
Week 12,eerie,adjective,詭異的 / 陰森的 / 毛骨悚然的 / 怪異的
Week 12,energy,noun,能量 / 能源 / 精力 / 活力 / 幹勁
Week 13,fireproof,adjective,防火的 / 耐火的 / 不燃的 / 不受影響的 / 屹立不搖的
Week 13,formation,noun,形成 / 構成 / 隊形 / 排列 / 地層
Week 13,freedom,noun,自由 / 自主 / 解放
Week 13,hopeful,adjective,抱有希望的 / 充滿希望的 / 有望的 / 很有希望的
Week 13,mercy,noun,仁慈 / 慈悲 / 憐憫 / 饒恕 / 寬恕 / 解脫 / 寬待
Week 13,osprey,noun,魚鷹
Week 13,paralyze,verb,使癱瘓 / 使麻痺 / 使無法動彈 / 使無法行動 / 使陷入停頓 / 使停擺
Week 13,prosecution,noun,起訴 / 刑事起訴程序 / 控方 / 檢方
Week 13,rejoin,verb,重新加入 / 回到之中 / 接回去 / 回答說 / 反駁
Week 13,righteous,adjective,正義的 / 正直的 / 公正的 / 自以為是的 / 道貌岸然的
Week 13,ruler,noun,尺 / 尺子 / 統治者 / 君主
Week 13,slit,verb,切開狹縫 / 割開 / 劃開一道口子 / 切出開口
Week 13,spar,verb,對打練習 / 拳擊陪練 / 過招 / 爭辯 / 鬥嘴
Week 13,spasm,noun,痙攣 / 抽搐 / 一陣抽動 / 一陣突發 / 一陣爆發
Week 13,stronghold,noun,堡壘 / 據點 / 要塞 / 根據地 / 大本營
Week 13,subdue,verb,制服 / 制伏 / 壓制 / 抑制 / 減弱 / 緩和
Week 13,survival,noun,生存 / 存活 / 倖存
Week 13,tenor,noun,男高音 / 基調 / 要旨 / 大意
Week 14,treason,noun,叛國罪 / 叛國 / 通敵叛國
Week 14,vest,noun,背心 / 汗衫 / 西裝背心
Week 14,combat,noun,戰鬥 / 搏鬥 / 戰事 / 對抗 / 打擊
Week 14,ember,noun,餘燼 / 火種 / 炭火餘燼
Week 14,goat,noun,山羊 / 羊
Week 14,ignorant,adjective,無知的 / 缺乏了解的 / 不了解的 / 不懂事的 / 沒見識的 / 粗魯無知的
Week 14,incomplete,adjective,不完整的 / 未完成的 / 殘缺的 / 不齊全的
Week 14,melody,noun,旋律 / 曲調 / 主旋律
Week 14,prick,verb,刺 / 戳 / 扎 / 刺痛 / 惹惱 / 刺痛感情 / 自尊 / 觸動
Week 14,rebuild,verb,重建 / 重新建造 / 重整 / 重振 / 修復重建
Week 14,redness,noun,發紅 / 紅腫 / 紅色 / 泛紅
Week 14,suicide,noun,自殺 / 自盡 / 自毀行為 / 自取滅亡的行為
Week 14,tone-deaf,adjective,音痴 / 音感差的 / 對氣氛不敏感的 / 不識相的 / 麻木遲鈍的
Week 14,towards,preposition,朝 / 朝向 / 向 / 朝著 / 對於
Week 14,tread,verb,踩 / 踏 / 行走 / 踏步 / 胎紋 / 梯級踏面
Week 14,venom,noun,毒液 / 毒素 / 惡毒
Week 14,cackle,verb,咯咯笑 / 嘎嘎大笑 / 咯咯叫
Week 14,chant,noun,呼喊聲 / 口號 / 吟唱 / 聖歌式誦唱
Week 15,dehydrate,verb,使脫水 / 脫水 / 去除水分 / 乾燥處理
Week 15,drill,noun,鑽孔機 / 電鑽 / 鑽頭 / 演練 / 操練 / 反覆練習
Week 15,fleck,noun,斑點 / 小碎片 / 微粒
Week 15,gill,noun,鰓 / 腮 / 及耳
Week 15,immunity,noun,免疫力 / 免疫 / 豁免權 / 豁免
Week 15,madness,noun,瘋狂 / 精神失常 / 瘋癲 / 愚蠢行為 / 荒唐
Week 15,mentally,adverb,心理上 / 精神上 / 在腦中 / 智力上
Week 15,obviously,adverb,顯然 / 明顯地 / 當然 / 很明顯
Week 15,pounce,verb,猛撲 / 撲向 / 突然出手 / 痛批 / 抓住不放 / 逮到就批評
Week 15,quote,verb,引用 / 引述 / 報價 / 開價
Week 15,selfish,adjective,自私的 / 只顧自己的 / 自我中心的
Week 15,slate,noun,石板 / 板岩 / 石板書寫板 / 候選名單 / 名單 / 計畫表 / 排程
Week 15,sober,adjective,清醒的 / 未醉的 / 不喝酒的 / 沉穩的 / 嚴肅的 / 樸素的
Week 15,spiny,adjective,多刺的 / 有刺的 / 帶刺的 / 棘手的 / 麻煩的
Week 15,unstable,adjective,不穩的 / 不穩定的 / 搖搖晃晃的 / 情緒不穩定的 / 不安定的
Week 15,vein,noun,靜脈 / 血管 / 礦脈 / 紋理
Week 15,flutter,verb,拍動 / 振翅 / 飄動 / 顫動 / 慌亂地動
Week 15,grit,noun,沙礫 / 砂粒 / 細砂 / 毅力 / 勇氣 / 堅韌
Week 16,long-ago,adverb,很久以前 / 很久很久以前 / 從前
Week 16,sever,verb,切斷 / 斷開 / 斷絕 / 中斷
Week 16,vaguely,adverb,隱約地 / 模糊地 / 大概地
Week 16,cobalt,noun,鈷 / 鈷藍色
Week 16,fury,noun,狂怒 / 暴怒 / 怒火 / 猛烈力量 / 狂暴
Week 16,grate,verb,磨碎 / 刨絲 / 磨成碎屑 / 發出刺耳摩擦聲 / 使惱怒 / 使心煩
Week 16,revolutionary,adjective,革命的 / 革命性的 / 革新的
Week 16,sunflower,noun,向日葵
Week 16,thundercloud,noun,雷雨雲 / 帶雷暴的雲
Week 16,visible,adjective,看得見的 / 可見的 / 明顯可見的
Week 16,angle,noun,角 / 角度 / 角落 / 觀點 / 切入點
Week 16,delta,noun,三角洲 / 河口三角洲 / 德爾塔
Week 16,den,noun,獸穴 / 巢穴 / 窩 / 私室 / 藏身處 / 賊窟匪窟
Week 16,ebb,verb,退去 / 退潮 / 衰退 / 消退
Week 16,epitome,noun,典範 / 化身 / 代表 / 摘要 / 概略
Week 16,fierce,adjective,凶猛的 / 兇狠的 / 激烈的 / 猛烈的 / 強烈的 / 凶猛的兇狠的 / 激烈的猛烈的
Week 16,hilarious,adjective,非常好笑的 / 爆笑的 / 笑死人了的 / 滑稽可笑的
Week 16,hurtful,adjective,傷人的 / 傷感情的 / 令人受傷的 / 刺人的
Week 17,immune,adjective,免疫的 / 有免疫力的 / 不受影響的 / 不能倖免於的無法避免的 / 豁免的
Week 17,jade,noun,玉 / 翡翠 / 玉石 / 使疲憊 / 使厭倦
Week 17,royalty,noun,王室 / 皇室 / 皇族 / 版稅 / 權利金
Week 17,scorpion,noun,蠍子
Week 17,uproot,verb,連根拔起 / 拔起 / 剷除 / 根除 / 迫使離開家園 / 使背井離鄉
Week 17,wrathful,adjective,憤怒的 / 暴怒的 / 震怒的
Week 17,blacken,verb,變黑 / 使變黑 / 弄黑 / 燻黑 / 抹黑
Week 17,doubtful,adjective,懷疑的 / 不確定的 / 可疑的 / 不太可能的
Week 17,reunion,noun,重聚 / 團圓 / 重逢 / 同學會校友會
Week 17,ripple,verb,起漣漪 / 泛起波紋 / 波動 / 擴散 / 傳開
Week 17,riverbed,noun,河床
Week 17,submerge,verb,淹沒 / 浸入水中 / 沒入水中 / 潛入水中
Week 17,waver,verb,動搖 / 猶豫 / 搖晃 / 搖曳 / 顫抖
Week 17,cryptic,adjective,隱晦的 / 含糊其辭的 / 難懂的 / 神祕兮兮的 / 加密的 / 密碼化的
Week 17,cunning,adjective,狡猾的 / 奸詐的 / 詭計多端的 / 機靈的 / 巧妙的
Week 17,fixedly,adverb,凝視地 / 目不轉睛地 / 呆呆地盯著 / 固定不動地
Week 17,jut,verb,突出 / 伸出 / 凸出 / 聳出
Week 17,litter,noun,垃圾 / 廢棄物 / 一窩幼崽 / 一窩小狗小貓等 / 一胎
Week 17,manipulative,adjective,愛操控人的 / 會操縱人的 / 善於操弄他人的 / 處理巧妙的 / 易於操作的
Week 18,psychotic,adjective,精神病的 / 精神失常的 / 精神病性的
Week 18,specifically,adverb,明確地 / 具體地 / 特別地 / 尤其是 / 確切地說
Week 18,vague,adjective,模糊的 / 含糊的 / 籠統的 / 隱約的
Week 18,vault,noun,拱頂 / 穹頂 / 保險庫 / 金庫 / 跳躍 / 撐竿跳
Week 18,vicious,adjective,凶狠的 / 殘暴的 / 惡毒的 / 惡性的 / 猛烈的 / 嚴重的
Week 18,amber,noun,琥珀 / 琥珀色
Week 18,belch,verb,打嗝 / 打飽嗝 / 噴出 / 吐出
Week 18,bunk,noun,鋪位 / 上下舖 / 臥鋪 / 胡扯 / 廢話
Week 18,corps,noun,軍團 / 部隊 / 兵團 / 團體 / 隊伍 / 服務團
Week 18,harmless,adjective,無害的 / 不會造成傷害的 / 沒有惡意的
Week 18,puddle,noun,水窪 / 積水
Week 18,separately,adverb,分開地 / 各自地 / 分別地 / 單獨地
Week 18,stammer,verb,口吃 / 結結巴巴地說 / 吞吞吐吐地說
Week 18,wreckage,noun,殘骸 / 廢墟 / 滿目瘡痍 / 一片狼藉
Week 18,burly,adjective,魁梧的 / 壯碩的 / 粗壯的
Week 18,clingy,adjective,黏人的 / 愛黏人的 / 過度依賴人的
Week 18,clump,noun,一叢 / 一團 / 一簇
Week 18,furtive,adjective,鬼鬼祟祟的 / 偷偷摸摸的 / 偷偷的 / 遮遮掩掩的
Week 19,low-hanging,adjective,低垂的 / 垂得很低的 / 低掛的
Week 19,matter-of-fact,adjective,平淡的 / 很直接的 / 實事求是的 / 不帶感情的
Week 19,pupil,noun,學生 / 小學生 / 瞳孔
Week 19,unenthusiastically,adverb,不熱衷地 / 沒什麼熱情地 / 敷衍地 / 勉強地
Week 19,closeness,noun,親密 / 親近 / 接近 / 靠近
Week 19,crimson,adjective,深紅色的 / 緋紅色的 / 鮮紅偏深的 / 漲紅臉 / 滿臉通紅
Week 19,firstborn,noun,長子 / 長女 / 長子女 / 第一個孩子 / 嫡長子 / 嫡長女
Week 19,full-grown,adjective,長大的 / 完全成年的 / 成熟的 / 成年的
Week 19,instinct,noun,本能 / 直覺 / 天性
Week 19,pheasant,noun,雉雞
Week 19,ruefully,adverb,懊悔地 / 懊惱地 / 無奈地 / 苦笑著
Week 19,adulthood,noun,成年 / 成年期 / 成人時期
Week 19,long-suffering,adjective,長期受苦的 / 長期忍受的 / 一再忍受的 / 任勞任怨的
