week,word,pos,clue
Week 7,parka,noun,派克大衣 / 連帽防寒外套 / 防寒大衣
Week 7,plough,verb,犁田 / 耕地 / 奮力穿過 / 猛衝過去 / 犁田、耕地 / 奮力穿過、猛衝過去
Week 7,sensitivity,noun,敏感度 / 靈敏度 / 敏感性 / 敏感 / 細膩 / 體貼
Week 7,sequence,noun,順序 / 序列 / 一連串 / 連續片段
Week 7,slab,noun,厚板 / 石板 / 混凝土板 / 一大塊 / 厚板 / 石板 / 一大塊
Week 7,supernatural,adjective,超自然的 / 靈異的 / 神祕莫測的
Week 7,tendril,noun,卷鬚 / 鬚蔓 / 捲曲細絲
Week 7,unprotected,adjective,未受保護的 / 沒有保護的 / 無防護的 / 裸露的 / 無保障的
Week 8,advancement,noun,進步 / 進展 / 晉升 / 升遷 / 進步 / 進展 / 晉升 / 升遷
Week 8,conventional,adjective,傳統的 / 慣例的 / 一般的 / 普通的 / 一般的 / 普通的 / 慣例的
Week 8,coordinate,verb,協調 / 統籌 / 安排 / 使一致 / 搭配 / 配合 / 搭配、配合
Week 8,differ,verb,不同 / 有差異 / 相異 / 意見不同
Week 8,eleventh,number,第十一
Week 8,epidemic,noun,流行病 / 疫病 / 盛行現象 / 蔓延
Week 8,ghostly,adjective,幽靈般的 / 陰森的 / 詭異的 / 蒼白的
Week 8,happily,adverb,快樂地 / 高興地 / 開心地 / 欣然 / 幸好
Week 8,haunting,noun,鬧鬼 / 鬼魂出沒 / 揮之不去的感覺 / 令人難忘又縈繞心頭的 / 揮之不去的
Week 9,regional,adjective,地區的 / 區域的 / 地方性的 / 區域性（的）)
Week 9,researcher,noun,研究人員 / 研究者 / 科研人員
Week 9,respective,adjective,各自的 / 分別的 / 各別的
Week 9,riot,noun,暴動 / 騷亂 / 暴亂 / 熱鬧非凡的事 / 笑翻人的事 / 超有趣
Week 9,swan,noun,天鵝 / 優雅地走動／晃來晃去
Week 9,trainee,noun,受訓者 / 實習生 / 見習生 / 學員
Week 9,untimely,adjective,不合時宜的 / 不是時候的 / 來得不是時候的 / 過早的 / 夭折的 / 不合時宜的 / 不是時候的
Week 9,archive,noun,檔案 / 檔案庫 / 檔案館 / 典藏 / 封存檔案 / 存檔、封存、歸檔
Week 10,glitzy,adjective,浮華的 / 花俏的 / 炫目的 / 俗麗的
Week 10,internal,adjective,內部的 / 內在的 / 體內的 / 國內的 / 內部使用的 / 內部的、體內的
Week 10,livid,adjective,暴怒的 / 氣炸的 / 怒不可遏的 / 青灰色的 / 鐵青的 / 暴怒的／氣炸的 / 青灰色的／鐵青的
Week 10,metre,noun,公尺 / 米 / 格律 / 韻律 / 公尺 / 米 / 格律 / 韻律
Week 10,missile,noun,飛彈 / 導彈 / 投射物 / 拋擲物
Week 10,murderer,noun,殺人犯 / 謀殺犯
Week 10,offence,noun,違規 / 犯規 / 違法行為 / 犯罪 / 冒犯 / 得罪人的話／事 / 違規、違法行為、犯罪
Week 10,one-way,adjective,單向的 / 單程的 / 單方面的 / 單方面的、不是互相的
Week 11,oval,adjective,橢圓形的 / 卵形的
Week 11,pane,noun,窗玻璃 / 玻璃片 / 窗格 / 板塊 / 分格 / 面板區塊
Week 11,polystyrene,noun,聚苯乙烯 / 保麗龍 / 發泡聚苯乙烯
Week 11,ravage,verb,摧殘 / 蹂躪 / 重創 / 摧毀 / 肆虐於
Week 11,south-west,noun,西南方 / 西南面 / 西南部 / 西南地區 / 西南方 / 西南面 / 西南部 / 西南地區
Week 11,subjective,adjective,主觀的 / 帶有個人看法的 / 主詞的 / 主格的
Week 11,subsequently,adverb,後來 / 其後 / 隨後 / 之後
Week 11,black-gloved,adjective,戴黑手套的 / 套著黑手套的 / 黑手套包覆的
Week 12,greenish,adjective,帶點綠色的 / 泛綠的 / 偏綠的 / 略帶綠色的
Week 12,impatient,adjective,不耐煩的 / 沒耐心的 / 急躁的
Week 12,midriff,noun,腰腹部 / 腹部 / 腰部
Week 12,ransack,verb,洗劫 / 翻箱倒櫃地搜查 / 搜劫 / 掠奪 / 亂翻
Week 12,strew,verb,散放 / 散落 / 撒滿 / 遍布
Week 12,surrender,verb,投降 / 屈服 / 交出 / 繳出 / 放棄 / 向警方自首／向警方投案 / 交出票／護照等
Week 12,torchlight,noun,手電筒光 / 火把光 / 火光
Week 12,articulate,adjective,表達清楚的 / 口齒清晰的 / 善於表達的 / 口才好的 / 表達明確的 / 善於表達的、口才好的、口齒清晰的 / 表達清楚的、表達明確的
Week 12,chairman,noun,主席 / 會議主席 / 董事長
Week 13,endanger,verb,危及 / 使…陷入危險 / 危害
Week 13,independence,noun,獨立 / 自主 / 自立 / 自立能力
Week 13,manifest,adjective,明顯的 / 顯然的 / 昭然若揭的 / 載貨名單 / 旅客名單
Week 13,otherwise,adverb,否則 / 不然 / 除此之外 / 在其他方面 / 用別的方式 / 否則 / 不然 / 除此之外 / 在其他方面 / 用別的方式 / 不同地
Week 13,psychic,adjective,通靈的 / 靈媒的 / 有心靈感應能力的 / 有直覺力的 / 憑直覺的
Week 13,scandal,noun,醜聞 / 風波 / 令人震驚的事件 / public disgrace / 醜聞
Week 13,sensation,noun,感覺 / 知覺 / 感受 / 轟動 / 轟動一時的人／事物
Week 13,troublesome,adjective,麻煩的 / 棘手的 / 令人困擾的
Week 14,burgle,verb,入室行竊 / 闖空門 / 行竊
Week 14,bypass,verb,繞過 / 避開 / 規避 / 跳過 / 實際繞路 / 程序上避開
Week 14,compensate,verb,補償 / 賠償 / 彌補 / 補足 / 抵銷 / 補償、賠償 / 彌補、補足、抵銷
Week 14,constrain,verb,限制 / 約束 / 束縛 / 強迫 / 迫使 / 限制／約束／束縛 / 強迫／迫使
Week 14,diameter,noun,直徑
Week 14,double-check,verb,再次確認 / 再檢查一次 / 複查 / 核對
Week 14,drab,adjective,灰暗的 / 單調的 / 乏味的 / 顏色灰暗 / 氣氛/樣子乏味單調
Week 14,eccentric,adjective,古怪的 / 怪異的 / 與眾不同的 / 偏心的 / 偏離中心的
Week 15,edgeways,adverb,插話地 / 插得上話地 / 說得上話地
Week 15,forewarn,verb,預先警告 / 事先警告 / 預警
Week 15,fortnight,noun,兩星期 / 兩週 / 十四天
Week 15,heavy-duty,adjective,重型的 / 耐重的 / 耐用的 / 高強度的 / 重度的 / 強效的 / 艱鉅的
Week 15,insanity,noun,精神失常 / 瘋狂 / 精神錯亂 / 瘋癲
Week 15,lob,verb,高拋 / 拋高 / 挑高球 / 吊高球
Week 15,mullet,noun,鯔魚 / 鯔魚頭
Week 15,precondition,noun,先決條件 / 前提條件 / 預設條件 / 必要條件 / 先決條件、前提條件
Week 16,vigorous,adjective,有活力的 / 精力充沛的 / 強而有力的 / 有力的 / 激烈的 / 有活力的、精力充沛的 / 強而有力的、有力的、激烈的
Week 16,workman,noun,工人 / 工匠 / 匠人 / 工匠師傅 / 師傅 / 有技術、會做實務工作的人
Week 16,adoration,noun,愛慕 / 崇拜 / 敬愛 / 熱愛
Week 16,architectural,adjective,建築的 / 建築學的 / 建築設計的
Week 16,beset,verb,困擾 / 纏擾 / 受…困擾 / 圍攻 / 包圍 / 受問題困擾 / 被敵人包圍／圍攻
Week 16,fifteenth,number,第十五 / 十五日 / 十五號 / 十五分之一
Week 16,heretic,noun,異端分子 / 異教徒 / 異端者 / 叛逆於主流觀念的人 / 離經叛道者
Week 16,inhabitant,noun,居民 / 住民 / 棲息生物
Week 16,medieval,adjective,中世紀的 / 中古時期的
Week 17,monk,noun,僧侶 / 和尚 / 修士
Week 17,nineteenth,number,第十九 / 十九分之一
Week 17,nineteenth-century,adjective,十九世紀的 / 十九世紀風格的 / 十九世紀時期的
Week 17,outcry,noun,強烈抗議 / 公憤 / 抗議聲浪 / 喊叫 / 大喊 / 呼喊聲 / 強烈抗議 / 公憤 / 抗議聲浪 / 喊叫 / 大喊 / 呼喊聲
Week 17,succession,noun,連續 / 接連 / 一連串 / 繼承 / 繼位
Week 17,sufficiently,adverb,足夠地 / 充分地 / 夠 / 達到所需程度地
Week 17,wooded,adjective,樹木茂密的 / 多樹林的 / 林木茂盛的 / 有樹林的
Week 17,afflict,verb,折磨 / 使受苦 / 困擾 / 侵擾
Week 18,chilly,adjective,寒冷的 / 涼颼颼的 / 微冷的 / 冷淡的 / 冷漠的
Week 18,enfold,verb,包住 / 包裹 / 籠罩 / 環抱 / 擁抱 / 情感上的包圍或溫柔的擁抱
Week 18,footman,noun,男僕 / 僕役 / 侍僕
Week 18,hereby,adverb,特此 / 茲 / 在此
Week 18,individually,adverb,個別地 / 逐一地 / 各自地 / 單獨地 / 各自地 / 個別地
Week 18,paralysis,noun,癱瘓 / 麻痺 / 無法行動 / 無能為力 / 停擺
Week 18,re-enter,verb,再次進入 / 重新進入 / 再度加入 / 重返
Week 18,refreshment,noun,點心 / 茶點 / 飲料和點心 / 恢復精神 / 提神
Week 19,cinder,noun,煤渣 / 灰燼塊 / 餘燼
Week 19,cistern,noun,蓄水槽 / 水箱 / 儲水槽
Week 19,competent,adjective,有能力的 / 稱職的 / 能幹的 / 合格的
Week 19,expedition,noun,探險 / 探險隊 / 遠征 / 遠征隊 / 考察隊
Week 19,frisk,verb,搜身 / 搜查 / 快速檢查 / 蹦跳嬉戲 / 歡跳 / 快速搜查，尤其是拍摸身體外側檢查 / 蹦蹦跳跳、嬉戲玩耍
Week 19,thermometer,noun,溫度計 / 體溫計
Week 19,chandelier,noun,枝形吊燈 / 吊燈
Week 19,diverge,verb,分岔 / 分開 / 出現分歧 / 有分歧 / 偏離 / 方向上分開 / 意見或內容不同
Week 20,frenzy,noun,狂熱 / 瘋狂 / 狂亂 / 一陣忙亂
Week 20,guise,noun,外表 / 表面形式 / 偽裝 / 假象 / 幌子 / 外表 / 形式
Week 20,left-hand,adjective,左邊的 / 左手的 / 左手用的 / 左手的／左手用的
Week 20,manifestation,noun,表現 / 顯現 / 展現 / 徵象 / 具體呈現 / 示威活動 / 表現、顯現、徵象 / 示威活動、公開抗議
Week 20,night-time,noun,夜間 / 夜晚 / 晚上 / 夜間的
Week 20,rivulet,noun,小溪流 / 細流 / 涓流
Week 20,thrum,verb,嗡嗡作響 / 發出低沉有節奏的聲音 / 低鳴 / 震動著發聲 / 充滿嗡嗡的振動感 / 激盪著
Week 20,traction,noun,抓地力 / 牽引力 / 牽引 / 進展 / 受到關注 / 開始流行
Week 20,triangle,noun,三角形 / 三角鐵
Week 21,unblock,verb,疏通 / 打通 / 清除堵塞 / 解除封鎖 / 取消封鎖 / 解鎖限制
Week 21,variation,noun,變化 / 差異 / 變動 / 變體 / 變奏 / 變化、差異 / 季節變化 / 拼字變體
Week 21,anxiously,adverb,焦急地 / 不安地 / 憂心地 / 緊張地 / 忐忑地
Week 21,bulb,noun,燈泡 / 球根 / 鱗莖 / 球狀部位
Week 21,centigrade,adjective,攝氏的 / 攝氏溫標的
Week 21,clink,verb,發出叮噹聲 / 叮噹作響 / 碰出清脆聲
Week 21,conception,noun,概念 / 觀念 / 構想 / 受孕 / 概念／觀念／構想
Week 21,converge,verb,匯聚 / 匯集 / 會合 / 集中於 / 趨於一致 / 一致指向 / 逐漸接近
Week 22,fringe,noun,邊緣 / 邊緣地帶 / 邊緣群體 / 流蘇 / 瀏海
Week 22,lattice,noun,格子架 / 格架 / 柵格 / 窗格
Week 22,nub,noun,重點 / 關鍵點 / 核心 / 小突起 / 小塊頭
Week 22,smoky,adjective,煙霧瀰漫的 / 有煙味的 / 煙燻味的 / 煙燻的 / 煙霧瀰漫的、有煙味的 / 煙燻味的、煙燻的
Week 22,stone-lined,adjective,用石頭砌邊的 / 襯石的 / 石砌的
Week 22,stonework,noun,石砌工程 / 石造部分 / 石雕 / 石工
Week 22,tar,noun,柏油 / 焦油 / 水手
Week 22,telekinetic,adjective,念力移物的 / 心靈移物的 / 能以念力移動物體的
Week 23,temp,noun,臨時工 / 臨時員工 / 暫時狀態
Week 23,tightness,noun,緊繃感 / 緊縮感 / 緊迫感 / 緊張感 / 過緊 / 緊張感／緊迫感
Week 23,unbearable,adjective,難以忍受的 / 無法忍受的 / 叫人受不了的
Week 23,undulate,verb,起伏 / 波動 / 蜿蜒起伏 / 擺動
Week 23,dislodge,verb,移開 / 弄鬆 / 弄掉 / 排除 / 逐出 / 鬆動
Week 23,exude,verb,散發 / 流出 / 流露 / 顯露 / 散發、流出 / 流露、顯露
Week 23,gatehouse,noun,門房 / 門樓 / 警衛室
Week 23,gunpowder,noun,火藥
Week 24,mop,noun,拖把 / 用拖把拖 / 擦拭
Week 24,motif,noun,母題 / 反覆出現的主題元素 / 主題 / 裝飾圖案
Week 24,pervade,verb,瀰漫 / 充滿 / 籠罩 / 滲透 / 充斥 / 滲透 / 充斥 / 籠罩
Week 24,product,noun,產品 / 商品 / 成果 / 結果
Week 24,snuff,noun,"鼻煙 / 熄滅, 掐滅 / 殺死, 奪走生命"
Week 24,ulterior,adjective,隱秘的 / 隱藏的 / 另有的 / 別有用心的
Week 24,underlie,verb,構成……的基礎 / 是……的基礎 / 構成……的根本原因 / 位於……之下 / 在……下面
Week 24,unforgivable,adjective,不可原諒的 / 無法原諒的 / 罪不可赦的
Week 24,armour,noun,盔甲 / 甲胄 / 裝甲 / 護甲
Week 25,aw,interjection,啊 / 唉 / 哎呀 / 好可愛喔 / 好可憐喔
Week 25,emotional,adjective,情緒化的 / 情緒激動的 / 感情豐富的 / 感人的 / 動人的 / 情緒化的 / 情緒激動的 / 感情豐富的 / 感人的 / 動人的
Week 25,frontier,noun,邊疆 / 邊境地區 / 前沿 / 新領域 / 科學／科技／知識前沿、前沿領域
Week 25,hamlet,noun,小村莊 / 小村落 / 《哈姆雷特》 / 哈姆雷特
Week 25,hogwash,noun,胡說八道 / 廢話 / 鬼話 / 豬食 / 餿水
Week 25,impromptu,adjective,即興的 / 臨時的 / 當場的 / 即席的
Week 25,industrial,adjective,工業的 / 產業的 / 工廠的
Week 25,intuition,noun,直覺 / 直覺力 / 第六感 / 直觀感受
Week 26,pretentious,adjective,做作的 / 裝腔作勢的 / 自命不凡的 / 矯飾的
Week 26,re-emerge,verb,再度出現 / 重新出現 / 再現
Week 26,theatre,noun,劇院 / 劇場 / 戲劇藝術 / 戲劇 / 劇院 / 劇場 / 戲劇藝術 / 戲劇
Week 26,volatile,adjective,不穩定的 / 易變的 / 反覆無常的 / 揮發性的 / 易揮發的 / 不穩定的／容易突然改變的 / 揮發性的／易揮發的
Week 26,descendant,noun,後代 / 子孫 / 後裔
Week 26,dredge,verb,疏浚 / 挖深 / 挖出 / 撈起 / 翻出 / 勾起 / 挖出 / 撈起 / 翻出 / 勾起
Week 26,first-degree,adjective,第一級的 / 一級的 / 最嚴重的 / 直系的 / 一等親的 / 第一級的 / 一級的 / 最嚴重的 / 直系的 / 一等親的
Week 26,flagstone,noun,石板 / 鋪路石 / 石板磚
Week 27,foe,noun,敵人 / 仇敵 / 對手
Week 27,knowingly,adverb,明知故犯地 / 故意地 / 心知肚明地 / 意味深長地 / 會意地
Week 27,lambast,verb,痛斥 / 嚴厲批評 / 狠批 / 抨擊
Week 27,moustache,noun,小鬍子 / 八字鬍 / 唇鬍
Week 27,niece,noun,姪女 / 外甥女
Week 27,peripheral,adjective,外圍的 / 周邊的 / 邊緣的 / 次要的 / 附帶的
Week 27,permanently,adverb,永久地 / 永遠地 / 長久地 / 一直都
Week 27,personnel,noun,人員 / 員工 / 全體人員 / 人事部門 / 人事室 / 人資部門 / 人事部門 / 人資部門
Week 27,prior,adjective,先前的 / 先前已有的 / 先的 / 較重要的 / 優先的
Week 28,recklessly,adverb,魯莽地 / 莽撞地 / 不顧後果地 / 輕率地
Week 28,rug,noun,小地毯 / 地毯 / 毛毯
Week 28,ruthless,adjective,無情的 / 殘忍的 / 冷酷的
Week 28,see-through,adjective,透明的 / 半透明的 / 一眼看穿的 / 容易識破的 / 太明顯的
Week 28,beer,noun,啤酒 / 生啤酒 / 黑啤酒
Week 28,bingo,noun,賓果遊戲 / 賓果 / 對了 / 答對了 / 就是這個
Week 28,blurry,adjective,模糊的 / 朦朧的 / 失焦的
Week 28,doughnut,noun,甜甜圈 / 冬甩 / 甩尾迴轉
Week 29,flange,noun,凸緣 / 法蘭 / 邊緣凸條
Week 29,grille,noun,格柵 / 柵欄罩 / 通風柵 / 車頭水箱罩 / 散熱柵
Week 29,judgement,noun,判斷 / 判斷力 / 看法 / 評斷 / 判決
Week 29,perilous,adjective,危險的 / 凶險的 / 險惡的
Week 29,pinpoint,verb,精確指出 / 準確指出 / 精確定位 / 鎖定 / 精確定位 / 鎖定 / 精確指出 / 準確指出
Week 29,protagonist,noun,主角 / 主人翁 / 主要人物 / 主角 / 主人翁
Week 29,rueful,adjective,懊悔的 / 懊惱的 / 苦笑的 / 無奈的
Week 29,streamer,noun,彩帶 / 長條飾帶 / 條幅 / 直播主
Week 30,superimpose,verb,疊加 / 重疊在……上 / 疊印 / 加在……上面
Week 30,unsolved,adjective,未解決的 / 未破解的 / 懸而未決的 / 未偵破的
Week 30,upside-down,adjective,上下顛倒的 / 倒過來的 / 頭下腳上的 / 亂七八糟的
Week 30,worsen,verb,惡化 / 變糟 / 使惡化 / 加劇 / 惡化了 / 更嚴重了
Week 30,glade,noun,林間空地 / 林中空地 / 森林空地
Week 30,shank,noun,小腿 / 脛部 / 柄 / 桿部 / 自製刀
Week 30,thorough,adjective,徹底的 / 仔細的 / 全面的
Week 30,interruption,noun,打斷 / 中斷 / 干擾
Week 31,salvageable,adjective,可挽救的 / 可補救的 / 還有救的 / 可修復的 / 可搶救的
Week 31,slush,noun,雪泥 / 爛泥雪 / 煽情的文字 / 雪泥／爛泥雪
Week 31,congregate,verb,聚集 / 集合 / 群聚
Week 31,creaky,adjective,嘎吱作響的 / 吱嘎作響的 / 老舊的 / 老朽的 / 不靈光的 / 老舊的／老朽的
Week 31,fishy,adjective,有魚腥味的 / 魚的／像魚的 / 可疑的 / 不對勁的 / 可疑的 / 不對勁的
Week 31,fuss,noun,大驚小怪 / 忙亂 / 騷動 / 小題大作 / 忙亂／騷動 / 大驚小怪／小題大作
Week 31,serum,noun,血清 / 免疫血清
Week 31,compound,noun,化合物 / 化合物質 / 大院 / 建築群 / 院區 / 複合詞 / 大院 / 建築群 / 院區
Week 31,compress,verb,壓縮 / 擠壓 / 濃縮 / 壓緊 / 壓縮檔案
Week 32,firsthand,adverb,親身地 / 親自地 / 第一手地 / 直接地 / 親身經驗 / 第一手資料
Week 32,mammoth,noun,長毛象 / 猛獁象
Week 32,munch,verb,大口咀嚼 / 津津有味地嚼 / 喀滋喀滋地吃 / 吃點心
Week 32,swig,verb,大口喝 / 猛喝一口 / 灌一大口
Week 32,calmness,noun,平靜 / 沉著 / 冷靜 / 安詳
Week 32,dong,noun,噹 / 咚 / 越南盾
Week 32,intake,noun,攝取量 / 吸入量 / 進氣量 / 入口 / 進水口 / 招收人數 / 錄取人數
Week 32,tinge,verb,微微染上 / 帶有一絲 / 略帶 / 染上一點顏色 / 略微影響
Week 33,impossibility,noun,不可能 / 不可能的事 / 不可能性 / 辦不到
Week 33,overload,noun,超載 / 過重負擔 / 負荷過重 / 超載 / 負荷過重
Week 33,revolve,verb,旋轉 / 轉動 / 繞著⋯轉 / 圍繞 / 以⋯為中心 / 旋轉／繞著…轉 / 圍繞／以…為中心
Week 33,seethe,verb,沸騰 / 翻騰 / 怒火中燒 / 氣得發抖 / 憤怒難平 / 沸騰／翻騰 / 怒火中燒／憤怒難平
Week 33,undamaged,adjective,未受損的 / 完好無損的 / 沒壞的
Week 33,ain't,contraction,不是 / 沒有 / 沒做 / 不會
Week 33,beetle,noun,甲蟲 / 金龜子 / 突出
Week 33,creator,noun,創造者 / 創作者 / 造物主
Week 34,bizarre,adjective,古怪的 / 離奇的 / 怪異的 / 詭異的
Week 34,holy,adjective,神聖的 / 聖潔的 / 神聖不可侵犯的
Week 34,lifeless,adjective,沒有生命的 / 死的 / 毫無生氣的 / 死氣沉沉的 / 呆板的
Week 34,nightmarish,adjective,像惡夢般的 / 惡夢似的 / 可怕的 / 恐怖的 / 糟透了的
Week 34,dumbfound,verb,使驚呆 / 使目瞪口呆 / 使愣住 / 使傻眼
Week 34,fizzle,verb,不了了之 / 無疾而終 / 逐漸沒了聲勢 / 嘶嘶作響 / 冒著嘶嘶泡聲
Week 34,clumsily,adverb,笨拙地 / 笨手笨腳地 / 不靈巧地 / 踉踉蹌蹌地
Week 34,etch,verb,蝕刻 / 刻畫 / 刻上 / 銘刻 / 深深印在 / 蝕刻／刻上／刻畫 / 銘刻／深深印在
Week 35,graveyard,noun,墓地 / 墳場 / 公墓 / 大夜班 / 夜班
Week 35,grimy,adjective,髒兮兮的 / 滿是污垢的 / 油灰灰的 / 骯髒的
Week 35,beastie,noun,小生物 / 小動物 / 小怪物 / 小傢伙 / 小子們 / 這些傢伙
Week 35,gloom,noun,陰暗 / 昏暗 / 陰鬱 / 憂鬱 / 愁雲慘霧般的氣氛 / 陰暗 / 昏暗 / 陰鬱 / 憂鬱
Week 35,involuntary,adjective,非自願的 / 被迫的 / 不自主的 / 不隨意的 / 無意識的 / 非自願的／被迫的 / 不自主的／不隨意的
Week 35,queasy,adjective,反胃的 / 噁心的 / 作噁的 / 不安的 / 心裡發毛的 / 不自在的
Week 35,ringer,noun,冒名頂替者 / 冒牌代打 / 高手 / 敲鐘人 / 會響的東西／響鈴器 / 高手代打
Week 35,spittle,noun,口水 / 唾液
Week 35,traitorous,adjective,背叛的 / 叛變的 / 不忠的 / 賣國的
Week 36,admiral,noun,海軍上將 / 艦隊司令
Week 36,chick,noun,小雞 / 雛鳥 / 年輕女子 / 妹 / 女生
Week 36,staple,noun,主食 / 基本用品 / 訂書針 / 主食／基本用品
Week 36,loony,adjective,瘋瘋癲癲的 / 瘋狂的 / 神經兮兮的 / 荒唐的
Week 36,nonchalant,adjective,若無其事的 / 漫不經心的 / 滿不在乎的 / 從容淡定的
Week 36,peep,verb,偷看 / 瞥見 / 窺視 / 探頭看 / 吱吱叫 / 吱吱聲
Week 36,psycho,noun,瘋子 / 神經病 / 變態 / 心理學 / psychology / 心理學
Week 36,creepy,adjective,毛毛的 / 詭異的 / 陰森的 / 可怕的 / 讓人不舒服的詭異
Week 37,fella,noun,傢伙 / 小子 / 男人 / 哥兒們
Week 37,gobble,verb,狼吞虎嚥 / 大口吞吃 / 咯咯叫 / 火雞叫 / 狼吞虎嚥 / 大口吞吃 / 火雞叫 / 咯咯叫
Week 37,hard-earned,adjective,辛苦得來的 / 來之不易的 / 血汗得來的
Week 37,outright,adverb,完全地 / 徹底地 / 公然地 / 直截了當地 / 當場就
Week 37,steak,noun,牛排 / 肉排 / 魚排 / 排餐用厚切肉片
Week 37,clack,verb,喀噠作響 / 發出喀噠聲 / 啪嗒啪嗒響
Week 37,handhold,noun,扶手 / 把手 / 可抓握處 / 抓點 / 立足點
Week 37,unattached,adjective,未連接的 / 未附上的 / 分開的 / 單身的 / 未婚的 / 未連接的、未附上的、分開的 / 單身的、未婚的
Week 38,usable,adjective,可用的 / 能用的 / 堪用的
Week 38,elation,noun,欣喜若狂 / 狂喜 / 喜悅
Week 38,grieve,verb,悲傷 / 哀悼 / 傷心 / 悲痛 / 使悲傷 / 使難過
