week,word,pos,clue
Week 4,arise,verb,出現 / 產生 / 發生 / 引起 / 起身 / 起床 / 出現 / 產生 / 發生 / 起身 / 起床
Week 4,behave,verb,守規矩 / 表現良好 / 表現得…
Week 4,bother,verb,打擾 / 煩 / 困擾 / 麻煩 / 費心 / 懶得
Week 4,bye-bye,interjection,掰掰 / 再見 / 拜拜
Week 4,comment,verb,評論 / 發表意見 / 留言 / 說道 / 提到
Week 4,conference,noun,會議 / 研討會 / 大會 / 記者會
Week 4,disrupt,verb,打亂 / 擾亂 / 干擾 / 中斷
Week 4,dr,noun,醫師 / 醫生 / 博士 / 醫師 / 醫生
Week 4,erase,verb,擦掉 / 擦去 / 刪除 / 抹去 / 消除 / 擦掉 / 刪除 / 抹去 / 消除
Week 4,fair,adjective,"公平的 / 公正的 / 白皙的 / 淺色的 / 尚可的 / 公平的, 公正的 / 白皙的, 淺色的 / 市集, 園遊會, 博覽會"
Week 5,lip,noun,嘴唇 / 唇 / 邊緣 / 邊口 / 口沿 / 嘴唇／唇 / 邊緣／邊口／口沿
Week 5,manner,noun,方式 / 方法 / 態度 / 舉止 / 禮貌 / 方式 / 方法 / 態度 / 禮貌 / 舉止
Week 5,memory,noun,記憶 / 記憶力 / 回憶 / 往事 / 記憶 / 記憶力
Week 5,neighbor,noun,鄰居 / 街坊 / 隔壁的人
Week 5,object,verb,反對 / 提出異議 / 抗議 / 物品 / 物體
Week 5,parent,noun,家長 / 父母 / 家長之一 / 父親或母親
Week 5,progress,noun,進步 / 進展 / 進程 / 前進
Week 5,pronounce,verb,發音 / 唸作 / 讀作 / 宣告 / 宣判
Week 5,report,verb,報告 / 回報 / 通報 / 報導
Week 5,subject,noun,科目 / 學科 / 主題 / 話題 / 對象 / 主詞 / 科目 / 學科 / 主題 / 話題
Week 5,talking-to,noun,訓話 / 責備 / 嚴厲告誡 / 嚴肅談話
Week 5,tattle,verb,打小報告 / 告狀 / 告密 / 說閒話 / 打小報告、告狀 / 把秘密說出去、告密
Week 5,tease,verb,取笑 / 嘲弄 / 逗 / 逗弄 / 捉弄 / 取笑／嘲弄 / 逗／逗弄
Week 5,temper,noun,脾氣 / 怒氣 / 性子
Week 5,warren,noun,兔穴群 / 兔窩 / 像兔穴般錯綜複雜的地方 / 擁擠住宅區 / 迷宮似的密集區域 / 擁擠住宅區 / 迷宮似的區域
Week 5,wake,verb,醒來 / 醒 / 叫醒 / 弄醒 / 喚醒
Week 5,bossy,adjective,愛指使人的 / 愛發號施令的 / 專橫的 / 愛管人的
Week 5,couple,noun,一對 / 夫妻 / 情侶 / 兩個 / 幾個 / 一對 / 兩個 / 夫妻 / 情侶 / 兩個 / 幾個
Week 5,cram,verb,塞滿 / 塞進 / 擠進 / 死背 / 臨時抱佛腳 / 填鴨式讀書
Week 5,daddy,noun,爸爸 / 爹地 / 老爸 / 金主 / 乾爹
Week 5,divide,verb,分開 / 分成 / 分配 / 瓜分 / 除 / 分開／分成／分配
Week 5,doll,noun,洋娃娃 / 娃娃 / 人偶 / 美女
Week 5,float,verb,漂浮 / 浮在……上 / 懸浮 / 飄動 / 漂來漂去 / 漂浮 / 懸浮
Week 5,glen,noun,幽谷 / 山谷 / 峽谷
Week 5,gonna,contraction,要 / 打算 / 快要
Week 6,handheld,adjective,手持式的 / 手拿的 / 掌上型的
Week 6,headache,noun,頭痛 / 頭疼 / 麻煩事 / 棘手的問題 / 令人頭痛的事
Week 6,imagination,noun,想像力 / 想像 / 想像中的畫面 / 幻想 / 想像 / 想像中的畫面
Week 6,mommy,noun,媽咪 / 媽媽 / 媽
Week 6,pause,verb,暫停 / 停頓 / 稍停 / 暫停／停頓 / 暫停一下／停頓一下
Week 6,repeat,verb,重複 / 再說一遍 / 重做 / 重演
Week 6,skinny,adjective,皮包骨的 / 瘦巴巴的 / 乾瘦的 / 緊身的
Week 6,snap,verb,啪地折斷／突然折斷 / 發出喀嚓聲 / 啪的一聲關上／合上 / 厲聲說 / 情緒失控
Week 6,someplace,adverb,某個地方 / 某處 / 在某個地方
Week 6,target,noun,目標 / 標的 / 對象 / 靶子 / 指標 / 目標 / 標的 / 靶子 / 目標 / 指標
Week 6,video,noun,影片 / 影像 / 錄影 / 錄影帶
Week 6,vote,verb,投票 / 表決 / 投給 / 表決決定 / 票選
Week 6,wanna,contraction,想要 / 想 / 要
Week 6,aside,adverb,到一旁 / 在旁邊 / 撇開 / 另外 / 除……之外 / 撇開……不談
Week 6,avoid,verb,避免 / 避開 / 躲開 / 迴避 / 不去…… / 盡量不…… / 避開 / 躲開 / 迴避
Week 6,free,adjective,免費的 / 自由的 / 有空的 / 空著的 / 隨意的 / 不用客氣
Week 6,group,noun,團體 / 小組 / 組 / 群 / 團
Week 6,hoist,verb,吊起 / 升起 / 拉起 / 吊升 / 舉起 / 用繩子吊起
Week 6,onto,preposition,到……上面 / 到……上 / 上到……上面 / 貼到……上
Week 6,pant,verb,喘氣 / 氣喘吁吁 / 上氣不接下氣 / 褲子 / 長褲
Week 6,snack,noun,點心 / 零食 / 小點 / 小吃
Week 6,sneak,verb,偷偷地走 / 溜進去 / 溜出去 / 潛入 / 偷帶進去 / 偷拿 / 溜進去/溜出去 / 偷帶進去/偷拿
Week 6,wash,verb,洗 / 清洗 / 洗澡 / 洗衣服 / 沖掉 / 沖刷 / 沖上岸 / 沖掉 / 沖刷 / 沖上岸
Week 6,whenever,conjunction,每當 / 每次 / 任何時候 / 無論何時
Week 6,yank,verb,猛拉 / 使勁一拉 / 硬扯
Week 7,ache,verb,疼痛 / 隱隱作痛 / 痠痛 / 作痛 / 渴望 / 思念得難受 / 心痛地想念
Week 7,alone,adjective,單獨的 / 獨自的 / 單獨 / 獨自
Week 7,bench,noun,長椅 / 長凳 / 板凳 / 法官席 / 司法界 / 法官職位 / 工作檯 / 工作台 / 實驗檯
Week 7,burn,verb,燃燒 / 燒 / 燒傷 / 灼傷 / 燙傷 / 消耗 / 燃燒 / 燒 / 燒傷 / 灼傷 / 燙傷 / 消耗 / 燃燒
Week 7,chicken,noun,雞 / 小雞 / 雞肉 / 膽小鬼 / 膽小的人
Week 7,chime,verb,鳴響 / 響起清脆鈴聲 / 一致 / 吻合 / 一致 / 吻合
Week 7,extra-hard,adjective,特硬的 / 更硬的 / 特別難的 / 格外用力的
Week 7,lately,adverb,最近 / 近來 / 這陣子
Week 7,monitor,noun,螢幕 / 顯示器 / 監視器 / 監測器 / 班長 / 監督者
Week 7,single,adjective,單一的 / 單個的 / 單獨的 / 單身的 / 單程的 / 單人的 / 單一的 / 單個的
Week 7,twist,verb,扭轉 / 扭 / 轉動 / 扭曲 / 轉折
Week 7,arrange,verb,安排 / 整理 / 排列 / 布置 / 整理 / 排列 / 布置
Week 7,attention,noun,注意 / 專心 / 關注 / 照料 / 處理 / 注意 / 專心 / 關注 / 照料 / 處理
Week 7,beautiful,adjective,美麗的 / 漂亮的 / 優美的 / 美好的
Week 7,bribe,verb,賄賂 / 行賄 / 收買 / 利誘 / 用好處哄 / 賄款 / 賄賂
Week 7,chin,noun,下巴 / 下頦
Week 7,deal,verb,處理 / 應付 / 對付 / 發牌 / 分配
Week 7,differently,adverb,不同地 / 不同方式地 / 不一樣地 / 用不同的方式
Week 7,disappointment,noun,失望 / 失望感 / 沮喪 / 令人失望的人 / 令人失望的事物 / 敗興的事
Week 7,future,noun,未來 / 將來 / 未來的事 / 前途 / 前程
Week 7,improve,verb,改善 / 進步 / 改進 / 提升 / 改善 / 進步 / 改進 / 改善 / 提升
Week 7,pound,noun,英鎊 / 磅 / 猛擊 / 重擊 / 收容所
Week 7,relax,verb,放鬆 / 輕鬆下來 / 放寬 / 鬆弛
Week 7,scold,verb,責罵 / 罵 / 訓斥 / 斥責
Week 7,stair,noun,階梯 / 樓梯 / 台階
Week 8,visit,verb,拜訪 / 探訪 / 造訪 / 參觀 / 短暫停留
Week 8,whomp,verb,重擊 / 猛打 / 砰地打中 / 砰然落下
Week 8,aim,verb,瞄準 / 對準 / 力求 / 以…為目標 / 打算 / 目標 / 目的
Week 8,anxiety,noun,焦慮 / 不安 / 憂慮 / 擔憂 / 渴望 / 殷切期盼 / worry / 焦慮
Week 8,assignment,noun,作業 / 功課 / 任務 / 指定工作 / 派任 / 分派 / a task or mission = 任務 / an official posting or placement = 派任
Week 8,blush,verb,臉紅 / 紅了臉 / 羞紅了臉
Week 8,chest,noun,胸口 / 胸膛 / 胸部 / 大箱子 / 箱子 / 胸口／胸膛／胸部 / 大箱子／箱子
Week 8,component,noun,組成部分 / 零件 / 元件 / 成分 / 要素
Week 8,corn,noun,玉米 / 穀物 / 雞眼
Week 8,correct,adjective,正確的 / 對的 / 恰當的 / 合適的 / 恰當的／合適的
Week 8,dictionary,noun,字典 / 詞典
Week 8,enlighten,verb,啟發 / 開導 / 開悟
Week 8,experiment,verb,做實驗 / 進行實驗 / 嘗試 / 試驗
Week 8,exploration,noun,探險 / 探索 / 探究 / 勘探 / 考察 / 探討 / 研究
Week 8,grudge,noun,怨恨 / 嫌隙 / 芥蒂 / 心結
Week 8,heather,noun,石楠 / 石南 / 海瑟
Week 8,hundred,number,一百 / 百 / 三百 / 上百 / 數百
Week 8,ideal,adjective,理想的 / 最適合的 / 完美的 / 理想的、最適合的、完美的 / 理想、信念、目標原則
Week 8,layer,noun,層 / 層次 / 薄層 / 覆層 / 鋪設者 / 下蛋的動物 / a level or thickness = 層 / a person who lays something = 鋪設者 / an egg-laying hen = 蛋雞／下蛋雞
Week 8,mud,noun,泥巴 / 泥土 / 爛泥
Week 8,mumble,verb,喃喃地說 / 咕噥 / 含糊地說 / 嘟囔
Week 8,pen,noun,筆 / 原子筆 / 鋼筆 / 圍欄 / 畜欄 / 欄圈
Week 8,percent,noun,百分比 / 百分之…… / ……成
Week 8,popsicle,noun,冰棒 / 冰棍 / 水果冰棒
Week 8,sample,noun,樣本 / 樣品 / 試用品 / 試吃品 / 範例 / 樣本／樣品／試用品
Week 9,sand,noun,沙 / 沙子
Week 9,shine,verb,發光 / 照耀 / 閃耀 / 擦亮 / 擦拭 / 表現出色 / 發光 / 照耀 / 閃耀 / 擦亮 / 擦拭 / 表現出色 / 出眾
Week 9,shy,adjective,害羞的 / 靦腆的 / 怕生的
Week 9,silence,noun,寂靜 / 沉默 / 安靜 / 沉默期 / 沉默 / 沉默期
Week 9,silt,noun,淤泥 / 泥沙 / 淤沙
Week 9,spoonful,noun,一匙 / 一湯匙 / 一匙的量 / 一口匙量
Week 9,team,noun,隊伍 / 球隊 / 團隊 / 小組
Week 9,twenty-four,number,二十四 / 二十四個 / 二十四小時
Week 9,butter,noun,奶油 / 牛油 / 塗奶油 / 抹奶油 / 抹奶油 / 奉承、拍馬屁 / 奉承
Week 9,carton,noun,紙盒 / 紙箱 / 盒裝容器 / 一盒 / 一箱 / 紙盒 / 紙箱 / 一盒 / 一箱
Week 9,clamp,verb,夾緊 / 夾住 / 固定住 / 鉗住 / 限制 / 管制 / 嚴加取締 / 加強管制 / 嚴格限制
Week 9,difference,noun,差異 / 不同 / 差別 / 影響
Week 9,double,adjective,雙倍的 / 兩倍的 / 雙人的 / 雙層的 / 雙重的
Week 9,dribble,verb,滴下 / 滴流 / 流口水 / 淌口水 / 運球 / 盤球
Week 9,dropping,noun,滴下物 / 落下物 / 糞便 / 排泄物 / 鳥糞
Week 9,fling,verb,猛丟 / 用力扔 / 猛擲 / 甩出去 / 撲向 / 短暫情事、短暫戀情 / 猛地把門打開
Week 9,flood,noun,洪水 / 水災 / 氾濫 / 大量湧入 / 大量 / 如潮般湧來
Week 9,halfway,adverb,在中途 / 半路上 / 到一半 / 一半地 / 部分地 / 在中途 / 半路上 / 到一半 / 部分地 / 有點、半信半疑地
Week 9,huh,interjection,啊？ / 蛤？ / 咦？
Week 9,include,verb,包括 / 包含 / 含有 / 納入 / 把……算進去 / 讓……加入
Week 9,murmur,verb,低聲說 / 喃喃地說 / 咕噥 / 發出低沉連續的聲音 / 低語 / 低聲說 / 喃喃地說 / 低語 / 發出低沉連續的聲音
Week 9,nearby,adverb,在附近 / 附近 / 附近的
Week 9,nearly,adverb,幾乎 / 差不多 / 將近
Week 9,noon,noun,中午 / 正午
Week 9,paw,noun,爪子 / 腳掌
Week 10,peanut,noun,花生 / 花生米
Week 10,possible,adjective,可能的 / 有可能 / 可行的 / 辦得到的
Week 10,purpose,noun,目的 / 用途 / 意圖 / 決心 / 使命感
Week 10,robot,noun,機器人 / 機械人
Week 10,scramble,verb,慌忙攀爬 / 爬來爬去 / 爭搶 / 爭先恐後地做 / 倉促地找 / 趕忙去找 / 炒蛋 / 慌忙攀爬 / 手忙腳亂地爬 / 爭搶 / 爭先恐後地做
Week 10,slurp,verb,出聲地喝 / 呼嚕呼嚕地喝 / 吸食 / 大口吸食
Week 10,somehow,adverb,不知怎麼地 / 不知怎麼回事 / 不知怎麼辦到地 / 莫名其妙地
Week 10,stomp,verb,重踩 / 重踏 / 跺腳 / 踩踏
Week 10,term,noun,學期 / 期間 / 任期 / 術語 / 名稱 / 條款 / 術語 / 名稱 / 條款 / 條件
Week 10,worth,preposition,值得 / 值……
Week 10,confuse,verb,使困惑 / 讓……搞混 / 混淆 / 使迷惑
Week 10,credit,noun,信用 / 學分 / 功勞 / 功績 / 稱讚 / 讚譽 / 片尾名單 / 演職員表 / 賒帳 / 功勞 / 稱讚 / 讚譽 / 片尾名單 / 演職員表
Week 10,flat,adjective,平的 / 扁平的 / 平坦的 / 乏味的 / 無精打采的 / 公寓
Week 10,forgive,verb,原諒 / 饒恕 / 寬恕 / 見諒
Week 10,hobble,verb,一瘸一拐地走 / 跛行 / 蹣跚而行 / 艱難地走 / 束縛 / 妨礙 / 限制
Week 10,ignore,verb,忽視 / 不理會 / 不理 / 無視 / 不理會 / 無視
Week 10,juice,noun,果汁 / 汁 / 肉汁 / 精力 / 勁頭 / 影響力 / 精力、勁頭、影響力
Week 10,meeting,noun,會議 / 集會 / 會面 / 見面 / 會面 / 見面
Week 10,stretch,verb,伸展 / 拉長 / 撐開 / 延伸 / 伸手去拿／伸長手去夠 / 夠到
Week 10,struggle,verb,掙扎 / 奮鬥 / 吃力 / 努力應付 / 很吃力 / 苦於
Week 10,suggest,verb,建議 / 提議 / 推薦 / 暗示 / 顯示 / 表明 / 建議 / 提議 / 推薦 / 暗示 / 顯示 / 表明
Week 10,thump,verb,重擊 / 猛擊 / 砰地撞擊 / 砰砰作響 / 怦怦跳
Week 10,buzzer,noun,蜂鳴器 / 響鈴器 / 門鈴 / 對講門鈴 / 蜂鳴聲 / 終場蜂鳴聲
Week 10,disappoint,verb,使失望 / 讓……失望 / 辜負 / 令……大失所望 / 使落空 / 使受挫
Week 10,discuss,verb,討論 / 商量 / 談論 / 研討
Week 11,fresh,adjective,新鮮的 / 新的 / 剛做好的 / 清新的 / 有活力的 / 無禮的 / 新鮮的 / 清新的 / 有活力的 / 有新意的 / 無禮的 / 放肆的
Week 11,instantly,adverb,立刻 / 馬上 / 立即
Week 11,misbehave,verb,搗蛋 / 不乖 / 行為不端 / 胡鬧
Week 11,narrow,adjective,狹窄的 / 窄的 / 有限的 / 狹隘的 / 狹窄的 / 窄的
Week 11,neither,conjunction,也不 / 既不……也不…… / 兩者都不 / 兩者皆非
Week 11,onward,adverb,向前 / 前進 / 繼續向前 / 從那時起 / 此後
Week 11,state,noun,狀態 / 情況 / 州 / 國家
Week 11,vibe,noun,感覺 / 氛圍 / 氣場 / 感覺、氛圍、氣場
Week 11,argue,verb,爭論 / 爭吵 / 辯論 / 主張 / 論證 / 爭論 / 爭吵 / 辯論 / 主張 / 論證
Week 11,bud,noun,花苞 / 花芽 / 芽 / 嫩芽 / 老兄 / 朋友
Week 11,connect,verb,連接 / 接上 / 連結 / 與……建立關係 / 產生共鳴 / 與……建立關係／產生共鳴
Week 11,continue,verb,繼續 / 持續 / 接著 / 接續 / 延續
Week 11,expression,noun,表情 / 神情 / 措辭 / 說法 / 詞語 / 表達
Week 11,incident,noun,事件 / 事故 / 插曲 / 衝突事件
Week 11,nip,verb,輕咬 / 輕捏 / 夾一下 / 迅速制止 / 嚴厲斥責 / 小口喝 / 輕咬 / 輕捏
Week 11,occur,verb,發生 / 出現 / 想到 / 想起 / happen = 發生 / 我突然想到……
Week 11,prickly,adjective,多刺的 / 刺刺的 / 易怒的 / 敏感易惱的
Week 11,rehearse,verb,排練 / 演練 / 預演 / 反覆述說 / 默背／默念 / 在腦中反覆演練
Week 11,rice,noun,米 / 白米 / 飯 / 白飯 / 稻米
Week 11,serious,adjective,認真的 / 嚴肅的 / 嚴重的 / 重大的 / 不是開玩笑的 / 嚴重的／重大的
Week 11,silently,adverb,安靜地 / 默默地 / 無聲地 / 靜靜地
Week 11,son,noun,兒子 / 兒 / 孩子
Week 11,thud,noun,砰的一聲 / 重擊聲 / 悶響 / 砰聲
Week 11,tradition,noun,傳統 / 習俗 / 慣例
Week 11,alert,adjective,警覺的 / 警戒的 / 機警的 / 清醒的
Week 11,bargain,noun,便宜貨 / 划算的東西 / 特價品 / 協議 / 交易
Week 12,birthday,noun,生日 / 生日派對
Week 12,bounce,verb,彈起 / 反彈 / 跳動 / 蹦蹦跳跳 / 顛簸
Week 12,careful,adjective,小心的 / 謹慎的 / 仔細的 / 認真的 / 小心的 / 謹慎的 / 仔細的 / 認真的
Week 12,chance,noun,機會 / 可能性 / 偶然 / 運氣
Week 12,ease,verb,減輕 / 緩和 / 舒緩 / 輕輕移動 / 慢慢放下 / 放鬆
Week 12,freckle,noun,雀斑
Week 12,hallway,noun,走廊 / 門廳走道
Week 12,inch,noun,英吋 / 吋
Week 12,jam,noun,果醬 / 交通壅塞 / 塞車 / 堵塞 / 即興演奏 / 交通壅塞 / 塞車
Week 12,normal,adjective,正常的 / 平常的 / 一般的 / 標準的
Week 12,realize,verb,意識到 / 了解到 / 發現 / 領悟到 / 實現 / 使成真 / 意識到／發現／了解到
Week 12,scan,verb,瀏覽 / 快速查看 / 掃視 / 掃描 / 掃碼
Week 12,scowl,verb,怒視 / 皺眉怒視 / 板著臉 / 怒目而視
Week 12,tattletale,noun,愛打小報告的人 / 打小報告的人 / 告狀精 / 告密者
Week 12,wad,noun,一團 / 一疊 / 一坨 / 填塞物 / 口香糖一團
Week 12,bleed,verb,流血 / 出血 / 滲色 / 暈染 / 流血／出血 / 滲色／暈染
Week 12,excite,verb,使興奮 / 使激動 / 使感到期待
Week 12,far-off,adjective,遙遠的 / 遠方的 / 久遠的 / 遙遠以前的
Week 12,grass,noun,草 / 青草 / 草地 / 草坪
Week 12,grunt,verb,咕噥 / 哼聲 / 低吼 / 發出呼嚕聲 / 小兵 / 基層人員
Week 12,hardly,adverb,幾乎不 / 幾乎沒有 / 勉強才 / 幾乎稱不上 / 哪裡算得上
Week 12,loyal,adjective,忠誠的 / 忠心的 / 忠實的 / 死忠的
Week 12,memorial,noun,紀念碑 / 紀念物 / 紀念館 / 追悼儀式 / 追思會 / 紀念公園
Week 12,roar,verb,咆哮 / 怒吼 / 轟隆作響 / 呼嘯而過 / 轟鳴前進 / 轟隆作響地前進
Week 12,shirt,noun,襯衫 / 上衣 / T恤
Week 13,size,noun,尺寸 / 大小 / 尺碼
Week 13,spit,verb,吐口水 / 吐痰 / 吐出 / 啐
Week 13,swarm,noun,蜂群 / 蟲群 / 一大群 / 人群
Week 13,sweaty,adjective,滿身汗的 / 汗流浹背的 / 汗濕的 / 吃力的 / 讓人滿身大汗的
Week 13,t-shirt,noun,T恤 / 短袖T恤
Week 13,whale,noun,鯨魚 / 鯨
Week 13,wrestle,verb,摔角 / 搏鬥 / 扭打 / 奮力處理 / 苦苦思索 / 努力應付
Week 13,admit,verb,承認 / 招認 / 准許進入 / 讓……進入 / 接納 / 錄取
Week 13,backseat,noun,後座 / 後排座位
Week 13,bloody,adjective,血淋淋的 / 帶血的 / 流血的
Week 13,buckle,verb,扣上 / 繫好 / 扣緊 / 彎曲變形 / 塌陷 / 腿軟 / 扣上 / 繫好 / 彎曲變形 / 塌陷
Week 13,clamber,verb,攀爬 / 爬上 / 吃力地爬 / 手腳並用地爬
Week 13,exchange,verb,交換 / 互換 / 交談 / 交流 / 兌換 / 換匯
Week 13,folk,noun,人們 / 老百姓 / 家人
Week 13,glare,verb,怒視 / 瞪視 / 狠狠地瞪 / 發出刺眼強光 / 刺眼地照射
Week 13,join,verb,加入 / 參加 / 和……一起 / 連接 / 接合 / 加入 / 參加 / 連接 / 接合
Week 13,ourselves,pronoun,我們自己 / 我們親自
