week,word,pos,clue
Week 3,sincere,adjective,真誠的 / 誠懇的 / 由衷的
Week 3,spunk,noun,膽量 / 勇氣 / 衝勁 / 活力 / 骨氣
Week 3,standard,noun,標準 / 水準 / 規範 / 旗幟 / 軍旗
Week 3,stillness,noun,寂靜 / 靜止 / 沉靜 / 靜默
Week 3,thrash,verb,痛打 / 猛打 / 猛烈擺動 / 奮力掙扎 / 徹底擊敗 / 大勝
Week 3,valor,noun,英勇 / 勇武 / 英勇無畏 / 勇氣
Week 3,warble,verb,婉轉啼叫 / 啁啾鳴唱 / 顫聲歌唱 / 顫動
Week 3,weal,noun,腫痕 / 隆起的傷痕 / 鞭痕 / 風團
Week 3,anthem,noun,國歌 / 頌歌 / 聖歌 / 代表歌曲
Week 3,brightly,adverb,明亮地 / 鮮豔地 / 燦爛地 / 開朗地
Week 3,commentator,noun,評論員 / 講評員 / 播報員 / 球評 / 賽評
Week 3,cowardly,adjective,膽小的 / 懦弱的 / 怯懦的 / 卑怯的
Week 3,herb,noun,香草 / 藥草 / 香草植物 / 草藥
Week 4,mentor,noun,導師 / 良師益友 / 指導者 / 前輩
Week 4,supper,noun,晚餐 / 晚飯 / 宵夜前的小晚餐
Week 4,talkative,adjective,愛說話的 / 多話的 / 健談的
Week 4,vomit,verb,嘔吐 / 吐 / 吐出來 / 反胃嘔吐
Week 4,attractive,adjective,有吸引力的 / 吸引人的 / 迷人的 / 好看的 / 誘人的
Week 4,batch,noun,一批 / 一爐 / 一鍋 / 一組 / 批次
Week 4,butch,adjective,陽剛的 / 男子氣概的 / 男性化的 / 的 / 偏的 / 婆
Week 4,carcass,noun,動物屍體 / 屍體 / 獸屍 / 骨架 / 殘骸
Week 4,cornucopia,noun,豐饒角 / 豐富來源 / 豐盛景象
Week 4,detest,verb,厭惡 / 憎恨 / 痛恨 / 極度討厭
Week 4,dictate,verb,口述 / 口授 / 命令 / 支配 / 左右 / 強加
Week 4,embroider,verb,刺繡 / 繡 / 添油加醋 / 渲染
Week 4,entitle,verb,使有權 / 賦予權利 / 使有資格 / 命名 / 把命名為
Week 4,gorge,noun,峽谷 / 深谷 / 暴食 / 狼吞虎嚥
Week 4,grandeur,noun,壯麗 / 宏偉 / 莊嚴宏大
Week 4,harvest,noun,收成 / 收穫 / 採收 / 成果
Week 4,interfere,verb,干涉 / 插手 / 妨礙 / 干擾 / 阻礙
Week 4,nudity,noun,裸體 / 裸露 / 赤裸
Week 4,packet,noun,小包 / 一包 / 小袋 / 一疊資料
Week 4,pond,noun,池塘 / 水池 / 塘
Week 4,refuel,verb,加油 / 補充燃料 / 重新加燃料
Week 4,remedy,verb,補救 / 改正 / 糾正 / 治療
Week 4,rouse,verb,喚醒 / 叫醒 / 激起 / 喚起
Week 4,scrounge,verb,東湊西借 / 四處討來 / 厚著臉皮要 / 設法弄到 / 撿現成的 / 撿來用
Week 5,shooter,noun,槍手 / 射手 / 開槍的人 / 投手射手 / 攝影者 / 一小杯烈酒
Week 5,slippery,adjective,滑的 / 滑溜的 / 濕滑的 / 狡猾的 / 滑頭的 / 難以捉摸的
Week 5,smear,verb,塗抹 / 抹 / 弄髒 / 抹黑 / 誣衊
Week 5,stylist,noun,造型師 / 髮型師 / 服裝造型師 / 文體家
Week 5,tuber,noun,塊莖 / 塊根 / 塊莖類植物
Week 5,underfed,adjective,營養不良的 / 吃不飽的 / 餵食不足的
Week 5,alteration,noun,更改 / 修改 / 變更 / 改衣 / 衣服修改 / 修改尺寸
Week 5,concession,noun,讓步 / 妥協 / 特許權 / 經營權 / 小吃攤 / 販賣部
Week 5,dye,verb,染色 / 染 / 上色 / 染髮 / 著色 / 染上顏色
Week 5,eyeliner,noun,眼線筆 / 眼線液 / 眼線膠 / 眼線
Week 5,lotion,noun,乳液 / 潤膚乳 / 藥水 / 外用乳液
Week 5,objection,noun,反對 / 異議 / 異議理由 / 反對理由
Week 5,adversary,noun,對手 / 敵手 / 敵人 / 對頭
Week 5,chaperon,noun,陪同監護人 / 陪同者 / 監護人 / 師長陪同人員
Week 5,clarification,noun,澄清 / 說明 / 釐清
Week 5,debut,noun,初次登場 / 首次亮相 / 出道 / 首作 / 處女作 / 首發作品 / 首次推出
Week 5,determination,noun,決心 / 毅力 / 堅定意志 / 裁定 / 決定
Week 5,dome,noun,圓頂 / 穹頂 / 圓頂狀物 / 拱形頂部
Week 5,firefly,noun,螢火蟲
Week 5,gunpoint,noun,槍口威脅 / 在槍口威脅下 / 用槍脅迫
Week 5,ironic,adjective,諷刺的 / 反諷的 / 帶有反諷意味的 / 出乎意料又帶諷刺意味的
Week 5,mandatory,adjective,強制的 / 必須的 / 義務性的 / 有指揮權的
Week 5,mutilate,verb,殘害 / 使殘缺 / 毀損 / 肢解
Week 5,platter,noun,大盤子 / 大托盤 / 拼盤 / 盛盤
Week 5,preside,verb,主持 / 擔任主席 / 主管 / 掌管 / 主禮 / 主管掌管
Week 6,rebel,verb,反抗 / 造反 / 反叛 / 違抗
Week 6,replay,verb,重播 / 再播放 / 重演 / 再玩一次
Week 6,subversive,adjective,顛覆性的 / 破壞體制的 / 煽動顛覆的
Week 6,toxic,adjective,有毒的 / 有害的 / 毒性的 / 惡性的 / 有毒性的負能量很強的
Week 6,traitor,noun,叛徒 / 背叛者 / 賣國賊
Week 6,tunic,noun,束腰外衣 / 短上衣 / 長上衣 / 罩衫
Week 6,unlikely,adjective,不太可能的 / 不大可能的 / 不適合的 / 不像會的
Week 6,what'd,contraction,做了什麼 / 什麼是 / 會怎麼會是什麼
Week 6,windy,adjective,多風的 / 風大的 / 冗長的 / 長篇大論的 / 空話連篇的
Week 6,amiable,adjective,和藹可親的 / 親切的 / 和善的
Week 6,archery,noun,射箭 / 弓箭術
Week 6,arrogance,noun,傲慢 / 自大 / 狂妄
Week 6,assemble,verb,集合 / 聚集 / 組裝 / 裝配
Week 6,assessment,noun,評估 / 評量 / 估價 / 徵收額 / 核定金額
Week 6,athletic,adjective,擅長運動的 / 運動型的 / 強健的 / 健壯的 / 運動員般的
Week 6,batter,noun,麵糊 / 麵衣 / 打擊手
Week 6,bitter,adjective,苦的 / 苦澀的 / 憤恨的 / 怨恨的 / 嚴寒的 / 難受的 / 充滿怨氣的 / 刺骨的
Week 6,brutality,noun,殘暴 / 暴行 / 殘酷 / 野蠻
Week 6,capable,adjective,有能力的 / 能勝任的 / 有本事的 / 能夠的
Week 6,combative,adjective,好鬥的 / 好爭辯的 / 有攻擊性的 / 對抗性的
Week 6,consideration,noun,考慮 / 慎重考慮 / 考量因素 / 顧慮 / 體貼 / 關懷體諒
Week 6,contempt,noun,輕視 / 輕蔑 / 鄙視 / 不屑
Week 6,decency,noun,得體 / 體面 / 合宜的行為 / 基本善意 / 禮義廉恥廉恥心
Week 6,demonstration,noun,示範 / 演示 / 證明 / 示威 / 示威遊行 / 抗議集會
Week 7,edible,adjective,可食用的 / 可以吃的 / 可吃的
Week 7,elevate,verb,抬高 / 舉起 / 提升 / 提高 / 晉升 / 提升的格調
Week 7,exertion,noun,費力 / 用力 / 努力 / 勞累 / 耗費體力
Week 7,fixate,verb,盯住 / 凝視 / 專注於 / 執著於 / 固著於
Week 7,flour,noun,麵粉 / 粉 / 粉末
Week 7,hand-to-hand,adjective,肉搏的 / 近身搏鬥的 / 短兵相接的
Week 7,incompetent,adjective,無能的 / 不稱職的 / 不能勝任的 / 能力不足的 / 笨拙無能的
Week 7,mace,noun,狼牙棒 / 權杖 / 肉豆蔻皮
Week 7,moderate,adjective,適中的 / 中等的 / 溫和的 / 不極端的
Week 7,obstacle,noun,障礙 / 阻礙 / 絆腳石 / 障礙物
Week 7,rue,verb,後悔 / 懊悔 / 悔恨 / 芸香
Week 7,setback,noun,挫折 / 阻礙 / 挫敗 / 退縮處 / 後縮部分
Week 7,shakily,adverb,顫抖地 / 發抖地 / 搖晃地 / 不穩地
Week 7,superiority,noun,優越性 / 優勢 / 優越感 / 高人一等的態度
Week 7,traditionally,adverb,傳統上 / 照傳統 / 一向
Week 7,underestimate,verb,低估 / 小看 / 輕估
Week 7,underrate,verb,低估 / 看輕 / 小看 / 低看
Week 7,chitchat,noun,閒聊 / 聊天 / 寒暄
Week 7,companionship,noun,陪伴 / 作伴 / 友伴之情
Week 7,decrease,verb,減少 / 降低 / 下降 / 減低 / 縮減
Week 7,defiantly,adverb,反抗地 / 違抗地 / 不服氣地 / 挑釁地 / 倔強地
Week 7,dunk,verb,浸一下 / 把浸入 / 泡一下 / 灌籃
Week 7,mediocre,adjective,平庸的 / 普通的 / 平平的 / 不怎麼樣的
Week 7,reprieve,noun,緩刑 / 暫緩 / 暫時緩解
Week 7,sic,adverb,照原文 / 原文如此
Week 8,acknowledge,verb,承認 / 認可 / 確認 / 表示知道 / 致謝
Week 8,aggravate,verb,加重 / 加劇 / 惡化 / 惹惱
Week 8,agonize,verb,苦惱 / 煩惱不已 / 痛苦萬分 / 飽受折磨
Week 8,anecdote,noun,軼事 / 趣聞 / 小故事
Week 8,banal,adjective,陳腐的 / 老套的 / 乏味的
Week 8,betrayal,noun,背叛 / 出賣 / 辜負信任
Week 8,bucketful,noun,一桶 / 一桶的量
Week 8,engulf,verb,吞沒 / 淹沒 / 籠罩 / 包圍 / 吞噬
Week 8,gorgeous,adjective,非常漂亮的 / 美麗動人的 / 華麗的 / 漂亮極了的
Week 8,high-heeled,adjective,高跟的 / 高跟鞋的 / 鞋跟很高的
Week 8,honestly,adverb,老實說 / 坦白說 / 誠實地 / 說實話
Week 8,humor,noun,幽默 / 幽默感 / 心情 / 遷就 / 迎合
Week 8,likable,adjective,討人喜歡的 / 可愛的 / 討喜的
Week 8,memorable,adjective,難忘的 / 令人難忘的 / 印象深刻的
Week 8,outperform,verb,表現勝過 / 表現優於 / 勝過 / 跑贏
Week 8,outrageous,adjective,太誇張的 / 太過分的 / 離譜的 / 駭人的 / 驚人的
Week 8,plum,noun,李子 / 美差 / 好差事
Week 8,radiant,adjective,光芒四射的 / 燦爛的 / 容光煥發的 / 喜氣洋洋的
Week 8,rapid,adjective,快速的 / 迅速的 / 急速的 / 急流
Week 8,reproachful,adjective,責備的 / 責難的 / 埋怨的 / 帶責怪意味的
Week 8,sawdust,noun,鋸末 / 木屑 / 鋸屑
Week 8,silken,adjective,絲質的 / 絲綢般的 / 柔滑的 / 柔順的
Week 8,solitary,adjective,單獨的 / 獨自的 / 獨居的 / 孤獨的 / 唯一的 / 單個的
Week 8,subtle,adjective,微妙的 / 細微的 / 不明顯的 / 細膩的 / 巧妙的
Week 9,sullen,adjective,悶悶不樂的 / 陰沉的 / 陰鬱的 / 板著臉的 / 陰暗沉悶的 / 愁雲慘霧般的
Week 9,tune,noun,曲調 / 旋律 / 調子 / 調音 / 調整 / 使協調
Week 9,unforgettable,adjective,難忘的 / 令人難忘的 / 忘不了的
Week 9,witty,adjective,機智的 / 風趣的 / 妙語如珠的
Week 9,assent,verb,同意 / 贊同 / 應允 / 首肯
Week 9,declaration,noun,宣告 / 宣言 / 聲明 / 申報單 / 申報
Week 9,desirable,adjective,理想的 / 理想中的 / 值得推薦的 / 受歡迎的 / 令人嚮往的 / 吸引人的
Week 9,dominate,verb,支配 / 統治 / 主導 / 占優勢 / 高聳於之上
Week 9,downcast,adjective,沮喪的 / 消沉的 / 低垂的 / 低著的 / 向下的
Week 9,gong,noun,鑼 / 鑼聲
Week 9,hysteria,noun,歇斯底里 / 恐慌 / 狂亂
Week 9,pottery,noun,陶器 / 陶藝 / 陶製品 / 製陶 / 陶藝製作
Week 9,shard,noun,碎片 / 破片 / 尖碎片
Week 9,shrine,noun,神龕 / 神殿 / 聖壇 / 聖地
Week 9,tracker,noun,追蹤器 / 追蹤者 / 追蹤員 / 獸跡
Week 9,abundance,noun,大量 / 充足 / 豐富 / 充裕
Week 9,adrenaline,noun,腎上腺素 / 刺激感 / 腎上腺素飆升的感覺 / 熱血感 / 興奮感
Week 9,arbitrary,adjective,任意的 / 隨意的 / 武斷的 / 專斷的
Week 9,beef,noun,牛肉 / 牛肉類 / 抱怨 / 不滿 / 過節 / 恩怨
Week 9,bloodbath,noun,大屠殺 / 血腥屠殺
Week 9,bounty,noun,賞金 / 懸賞金 / 豐饒 / 豐盛 / 恩惠
Week 9,cannon,noun,大砲 / 加農砲 / 火砲 / 卡農字級
Week 9,casualty,noun,傷亡者 / 傷亡人員 / 傷者 / 死傷者
Week 9,condense,verb,濃縮 / 精簡 / 壓縮 / 凝結 / 冷凝
Week 9,cracker,noun,薄脆餅乾 / 蘇打餅乾 / 餅乾 / 鞭炮 / 爆竹
Week 10,disperse,verb,散開 / 分散 / 驅散 / 散去
Week 10,doze,verb,打瞌睡 / 打盹 / 小睡 / 打個盹
Week 10,equidistant,adjective,等距離的 / 等距的 / 距離相等的
Week 10,evolve,verb,演變 / 逐漸發展 / 進化 / 演化
Week 10,function,verb,運作 / 起作用 / 發揮功能 / 充當 / 履行職能
Week 10,gratitude,noun,感激 / 感謝之情 / 感恩
Week 10,half-dozen,number,半打 / 六個
Week 10,heavily,adverb,沉重地 / 大量地 / 猛烈地 / 嚴重地 / 厚厚地
Week 10,hovercraft,noun,氣墊船
Week 10,intermix,verb,混合 / 摻雜 / 交混 / 混在一起
Week 10,life-sustaining,adjective,維持生命的 / 維生的 / 生命維持的
Week 10,profess,verb,聲稱 / 宣稱 / 表明 / 宣稱信奉 / 任教 / 擔任教授
Week 10,provision,noun,供應 / 補給 / 儲備 / 準備 / 條款 / 規定
Week 10,pursuer,noun,追趕者 / 追捕者 / 追求者 / 追逐者
Week 10,reflexively,adverb,反射性地 / 本能地 / 下意識地
Week 10,serrate,adjective,鋸齒狀的 / 鋸齒形的 / 有鋸齒邊的
Week 10,starter,noun,新手 / 初學者 / 前菜 / 開胃菜 / 啟動器 / 起跑者先開始的人
Week 10,sturdily,adverb,結實地 / 穩固地 / 牢固地
Week 10,variety,noun,種類 / 多樣性 / 變化 / 各式各樣 / 綜藝節目 / 綜合表演
Week 10,bloodred,adjective,血紅色的 / 血紅的 / 暗紅如血的
Week 10,blueberry,noun,藍莓
Week 10,foliage,noun,葉子 / 枝葉 / 樹葉 / 葉叢
Week 10,forthcoming,adjective,即將到來的 / 即將出版的 / 即將舉行的 / 願意提供資訊的 / 肯說的 / 坦率的
Week 10,gradual,adjective,逐漸的 / 漸進的 / 慢慢的
Week 11,indulge,verb,縱容 / 遷就 / 寵 / 沉溺於 / 沉迷於 / 放縱自己
Week 11,innard,noun,內臟 / 肚子裡的東西
Week 11,lover,noun,情人 / 愛人 / 戀人 / 愛好者 / 喜愛的人 / 迷
Week 11,misjudge,verb,誤判 / 看錯 / 錯估
Week 11,mistreat,verb,虐待 / 苛待 / 虧待 / 不公平對待
Week 11,nightfall,noun,黃昏 / 天黑時分 / 入夜 / 傍晚
Week 11,romance,noun,戀情 / 戀愛 / 愛情故事 / 浪漫 / 浪漫色彩
Week 11,scarcity,noun,缺乏 / 短缺 / 稀少 / 匱乏
Week 11,simpleminded,adjective,頭腦簡單的 / 愚笨的 / 單純到近乎愚蠢的
Week 11,slumber,verb,睡覺 / 安睡 / 沉睡 / 睡眠
Week 11,snuggle,verb,依偎 / 依偎著 / 窩進 / 蜷縮依偎
Week 11,straddle,verb,跨坐 / 跨立 / 橫跨 / 跨越兩邊 / 腳踏兩邊
Week 11,urine,noun,尿液 / 尿
Week 11,acidic,adjective,酸性的 / 含酸的 / 尖酸的 / 刻薄的 / 辛辣的
Week 11,boredom,noun,無聊 / 厭倦
Week 11,convulse,verb,抽搐 / 劇烈抽動 / 使震驚 / 使激動不安 / 使大笑不止
Week 11,crevice,noun,裂縫 / 縫隙 / 裂隙 / 石縫
Week 11,deer,noun,鹿
Week 11,energize,verb,激勵 / 使有活力 / 振奮 / 供能 / 供電 / 使通電
Week 11,evident,adjective,明顯的 / 顯而易見的 / 清楚的 / 可見的
Week 11,extinguish,verb,撲滅 / 熄滅 / 滅掉 / 使消失 / 消滅
Week 11,garment,noun,衣服 / 服裝 / 衣物 / 單件衣物
Week 11,inferno,noun,火海 / 熊熊烈火 / 大火 / 烈火地獄 / 地獄
Week 11,intact,adjective,完好無損的 / 完整無缺的 / 原封不動的 / 安然無恙的
Week 11,meager,adjective,貧乏的 / 少得可憐的 / 微薄的 / 不足的
Week 12,motivation,noun,動機 / 動力 / 幹勁
Week 12,nibble,verb,小口咬 / 小口吃 / 輕咬 / 啃一點點
Week 12,outcrop,noun,露頭 / 露出地表的岩層 / 岩石露頭 / 露出 / 出露
Week 12,overdrive,noun,超速檔 / 超速運轉 / 全力運轉 / 全開模式
Week 12,parallel,adjective,平行的 / 並行的 / 相似的 / 對應的 / 可比的
Week 12,potency,noun,效力 / 威力 / 力量 / 效能 / 性能力 / 雄性生殖能力
Week 12,quell,verb,平息 / 鎮壓 / 壓制 / 遏止
Week 12,raspy,adjective,沙啞的 / 刺耳的 / 粗啞的 / 粗糙的 / 刺刺的
Week 12,regroup,verb,重新集結 / 重整 / 重新整隊 / 重新振作
Week 12,relatively,adverb,相對地 / 相對來說 / 比較 / 還算
Week 12,retch,verb,乾嘔 / 作嘔 / 嘔吐
Week 12,rinse,verb,沖洗 / 沖一沖 / 漂洗 / 漱洗
Week 12,scald,verb,燙傷 / 燙 / 加熱至將沸
Week 12,sear,verb,煎封 / 煎焦 / 灼傷 / 灼焦 / 深深烙印
Week 12,segment,noun,部分 / 片段 / 區段 / 段 / 弧段 / 線段
Week 12,severe,adjective,嚴重的 / 劇烈的 / 惡劣的 / 嚴苛的 / 嚴厲的
Week 12,shallow,adjective,淺的 / 淺薄的 / 膚淺的
Week 12,shrill,adjective,尖銳的 / 刺耳的 / 高亢刺耳的 / 尖刻的
Week 12,stupor,noun,昏迷狀態 / 恍惚狀態 / 麻木狀態 / 昏沉狀態
Week 12,suffocate,verb,窒息 / 悶死 / 使窒息 / 悶得喘不過氣 / 壓得喘不過氣 / 使感到窒悶
Week 12,terrain,noun,地形 / 地勢 / 地面狀況
Week 12,underbrush,noun,下層灌木叢 / 灌木叢 / 雜木叢雜草灌木叢
Week 12,unnatural,adjective,不自然的 / 反常的 / 做作的 / 人造的
Week 12,welt,noun,鞭痕 / 腫痕 / 紅腫塊 / 鞋邊條
Week 13,awkwardly,adverb,笨拙地 / 拙拙地 / 尷尬地 / 不自然地
Week 13,balm,noun,藥膏 / 香膏 / 潤唇膏 / 安慰 / 慰藉 / 撫慰
Week 13,coma,noun,昏迷 / 昏迷狀態
Week 13,dew,noun,露水 / 露珠
Week 13,exaggerate,verb,誇大 / 誇張 / 言過其實 / 把畫得太大 / 太誇張
Week 13,fortunately,adverb,幸運地 / 還好 / 幸好 / 所幸
Week 13,full-scale,adjective,全面的 / 大規模的 / 全面展開的 / 原尺寸的 / 實物大小的
Week 13,groove,noun,凹槽 / 溝槽 / 節奏感 / 律動 / 順暢狀態
Week 13,hone,verb,磨利 / 磨快 / 磨練 / 精進 / 琢磨
Week 13,hyperventilate,verb,換氣過度 / 呼吸過度 / 過度換氣 / 反應過度 / 大驚小怪
Week 13,insect,noun,昆蟲 / 蟲
Week 13,mayhem,noun,混亂 / 大亂 / 騷亂 / 混戰
Week 13,oddly,adverb,奇怪地 / 古怪地 / 說也奇怪 / 出乎意料地
Week 13,ointment,noun,藥膏 / 軟膏 / 藥膏類外用藥
Week 13,persevere,verb,堅持不懈 / 堅持下去 / 不屈不撓 / 持之以恆
Week 13,poise,noun,沉著 / 鎮定 / 從容 / 優雅的姿態 / 泰然自若
Week 13,precariously,adverb,危險地 / 不穩地 / 岌岌可危地 / 搖搖欲墜地
Week 13,probe,noun,探針 / 探測器 / 探棒 / 探子 / 調查 / 徹查 / 偵查
Week 13,raccoon,noun,浣熊
Week 13,rosy,adjective,玫瑰色的 / 粉紅色的 / 紅潤的 / 美好的 / 樂觀的
Week 13,sole,adjective,唯一的 / 僅有的 / 單獨的 / 鞋底 / 腳底 / 腳掌底部 / 比目魚
Week 13,spew,verb,噴出 / 湧出 / 吐出 / 嘔吐 / 怒罵 / 滔滔不絕地亂說
Week 13,unfamiliar,adjective,不熟悉的 / 陌生的 / 不常見的
Week 13,vibration,noun,震動 / 振動 / 顫動
Week 13,wasp,noun,黃蜂 / 胡蜂 / 盎格魯撒克遜白人新教徒
Week 14,woody,adjective,木質的 / 木頭般的 / 樹木茂密的 / 多樹林的 / 低沉厚實的
Week 14,woozy,adjective,頭昏的 / 頭暈的 / 頭昏眼花的 / 微醉的
Week 14,agriculture,noun,農業 / 農耕 / 農牧業
Week 14,anticipate,verb,預期 / 預料 / 期待 / 預先處理 / 預防 / 先發制人地因應
Week 14,contend,verb,主張 / 聲稱 / 辯稱 / 競爭 / 奮鬥 / 應付
Week 14,craze,noun,狂熱 / 風潮 / 熱潮 / 裂紋 / 龜裂紋
Week 14,evasion,noun,逃避 / 規避 / 躲避 / 遁詞 / 閃避動作
Week 14,feeble,adjective,虛弱的 / 衰弱的 / 無力的 / 微弱的 / 無效的 / 薄弱的
Week 14,homemade,adjective,自製的 / 家裡做的 / 手工做的
Week 14,imagery,noun,意象 / 意象語言 / 心象 / 形象化描寫
Week 14,leach,verb,濾出 / 滲出 / 流失 / 溶出
Week 14,noxious,adjective,有害的 / 有毒的 / 毒害的 / 有毒氣的有毒性的
Week 14,offensive,adjective,冒犯人的 / 冒犯性的 / 無禮的 / 攻擊性的 / 進攻的
Week 14,onslaught,noun,猛攻 / 衝擊 / 攻勢
Week 14,orchard,noun,果園 / 果樹園 / 果林
Week 14,perspective,noun,觀點 / 角度 / 觀念 / 透視法 / 透視感
Week 14,plunk,verb,砰地放下 / 重重放下 / 隨手丟下 / 隨手放下 / 彈出一個音 / 隨手彈奏
Week 14,relive,verb,重溫 / 再次經歷 / 重新體驗 / 安然度過
Week 14,slime,noun,黏液 / 黏糊糊的東西 / 黏稠物 / 污泥黏液 / 卑鄙東西 / 下流傢伙 / 下流行徑
Week 14,starchy,adjective,含澱粉的 / 高澱粉的 / 漿硬的 / 拘謹的 / 刻板的
Week 14,surreal,adjective,超現實的 / 如夢似幻的 / 荒誕的 / 不真實的
Week 14,tentatively,adverb,試探性地 / 暫時地 / 猶豫地 / 謹慎地
Week 14,uphill,adjective,上坡的 / 往上斜的 / 艱難的 / 吃力的 / 困難重重的
Week 14,wholly,adverb,完全地 / 全部地 / 全然 / 徹底地
Week 15,wrack,noun,毀滅 / 破壞 / 廢墟 / 岸上海草 / 海邊漂積海草
Week 15,booby,noun,笨蛋 / 傻瓜 / 鰹鳥
Week 15,burlap,noun,麻布 / 粗麻布 / 麻袋布
Week 15,bushy,adjective,濃密的 / 茂密的 / 蓬鬆的 / 毛茸茸的
Week 15,campfire,noun,營火 / 營火堆 / 篝火
Week 15,container,noun,容器 / 盒子 / 罐子 / 貨櫃
Week 15,copse,noun,小樹林 / 矮林 / 樹叢
Week 15,demolish,verb,拆除 / 拆毀 / 摧毀 / 毀掉 / 徹底擊敗 / 駁倒 / 痛擊
Week 15,ere,preposition,在之前 / 以前 / 尚未前
Week 15,hurray,interjection,萬歲 / 太好了 / 好耶 / 耶
