week,word,pos,clue
Week 8,flog,verb,鞭打 / 鞭笞 / 痛打 / 強力推銷 / 兜售 / 脫手賣掉
Week 8,franciscan,noun,方濟各會會士 / 方濟會會士 / 方濟會修士 / 方濟各會的／方濟會的 / 方濟各會的傳統
Week 9,good-looking,adjective,好看的 / 長得好看的 / 英俊的 / 俊俏的 / 漂亮的 / 標緻的
Week 9,gravely,adverb,嚴肅地 / 莊重地 / 沉重地 / 嚴重地 / 嚴肅地 / 莊重地
Week 9,historical,adjective,歷史的 / 有關歷史的 / 史學上的
Week 9,holy,adjective,神聖的 / 聖潔的 / 神聖不可侵犯的
Week 9,monk,noun,僧侶 / 和尚 / 修士
Week 9,obligation,noun,義務 / 責任 / 本分 / 債務 / 債券性債務 / 契約義務 / 義務 / 責任 / 債務 / 契約義務
Week 10,religious,adjective,宗教的 / 虔誠的 / 信教的
Week 10,sizable,adjective,相當大的 / 不小的 / 可觀的 / 大幅的
Week 10,unpopular,adjective,不受歡迎的 / 不得人心的 / 冷門的
Week 10,unwelcome,adjective,不受歡迎的 / 不被歡迎的 / 令人不快的 / 討厭的 / 惱人的
Week 10,custodian,noun,管理員 / 工友 / 保管人 / 監護人 / 保管機構 / 管理員／工友
Week 10,ecclesiastical,adjective,教會的 / 教會組織的 / 聖職的 / 教務的 / 教會法的
Week 10,fuck,verb,性交 / 上床 / 搞砸 / 毀掉 / 性交／上床 / 搞砸／毀掉 / 滾開 / 糟透了／有毛病的／搞砸了
Week 11,magenta,noun,洋紅色 / 洋紅 / 紫紅色
Week 11,obstinate,adjective,固執的 / 倔強的 / 頑固的 / 執拗的
Week 11,syndrome,noun,症候群 / 綜合症 / 典型現象 / 某種心理模式 / 典型現象 / 某種模式
Week 11,thoughtfully,adverb,體貼地 / 周到地 / 沉思地 / 若有所思地 / 體貼地／周到地 / 沉思地／若有所思地
Week 11,ammunition,noun,彈藥 / 子彈 / 論據 / 把柄 / 攻擊材料 / 論據 / 攻擊材料
Week 11,consecrate,verb,使神聖化 / 祝聖 / 奉獻給神 / 奉為神聖 / 奉獻於 / 獻身於
Week 11,faux,adjective,假的 / 仿製的 / 人造的 / 仿真的 / 仿…的 / 仿毛皮 / 人造皮 / 仿皮 / 假裝飾風格的
Week 12,hypocrite,noun,偽君子 / 虛偽的人 / 口是心非的人 / 說一套做一套的人
Week 12,psychic,adjective,通靈的 / 靈媒的 / 有心靈感應能力的 / 有直覺力的 / 憑直覺的
Week 12,sin,noun,罪 / 罪行 / 罪惡 / 原罪 / 罪行 / 罪惡
Week 12,teen,noun,青少年 / 少年人 / 十幾歲的人 / 十幾 / 十幾的數字 / 十幾／十幾的數字
Week 12,whaddaya,contraction,你要不要…… / 你在……什麼？ / 你說什麼？
Week 12,archbishop,noun,大主教 / 總主教
Week 12,assumption,noun,假設 / 假定 / 認定 / 承擔 / 就任
Week 13,catalyst,noun,催化劑 / 催化因素 / 促成因素 / 催化因素 / 促成因素
Week 13,disciplinary,adjective,紀律的 / 懲戒性的 / 訓導的 / 學科的 / 學術領域的
Week 13,ingenuity,noun,巧思 / 創意 / 機智 / 聰明才智
Week 13,scrutinize,verb,仔細檢查 / 細看 / 審視 / 詳查 / 端詳
Week 13,timber,noun,木材 / 林木 / 樹木資源 / 木料 / 樹要倒了！
Week 13,caller,noun,來電者 / 打電話的人 / 訪客 / 來訪者
Week 13,fastening,noun,扣件 / 固定裝置 / 扣子 / 搭扣 / 固定 / 扣緊 / 扣件 / 搭扣 / 固定裝置 / 固定 / 扣緊
Week 14,geometry,noun,幾何學 / 幾何
Week 14,get-together,noun,聚會 / 小聚 / 聚餐 / 重聚
Week 14,graveyard,noun,墓地 / 墳場 / 公墓 / 大夜班 / 夜班
Week 14,novice,noun,新手 / 初學者 / 生手 / 初學修士 / 初學修女 / 見習修士／見習修女
Week 14,built-in,adjective,內建的 / 內附的 / 天生的 / 與生俱來的
Week 14,chalkboard,noun,黑板 / 粉筆板
Week 14,chirp,verb,啁啾叫 / 啾啾叫 / 吱吱叫 / 輕快地說 / 雀躍地說
Week 15,coo,verb,咕咕叫 / 咕咕聲叫著 / 柔聲細語 / 輕聲哄著說
Week 15,cricket,noun,蟋蟀 / 板球 / 板球比賽
Week 15,eave,noun,屋簷 / 簷口
Week 15,floodlight,noun,泛光燈 / 探照燈 / 強力照明燈
Week 15,harrow,noun,耙 / 耙子 / 釘齒耙
Week 15,intersection,noun,十字路口 / 交叉路口 / 路口 / 交點 / 交集
Week 15,liner,noun,郵輪 / 班機 / 內襯 / 襯墊 / 眼線筆 / 郵輪 / 班機 / 內襯 / 襯墊
Week 16,loafer,noun,遊手好閒的人 / 懶漢 / 樂福鞋 / 便鞋 / 遊手好閒的人 / 懶漢
Week 16,mascara,noun,睫毛膏
Week 16,max,noun,麥斯 / 最大值 / 最大量 / 上限
Week 16,noiselessly,adverb,無聲地 / 悄無聲息地 / 靜悄悄地
Week 16,peg,noun,掛鉤 / 釘子 / 衣夾 / 曬衣夾 / 木樁 / 尖樁 / 基準點 / 固定水準 / reference point / 基準點
Week 16,plaque,noun,牌匾 / 匾牌 / 紀念牌 / 牙菌斑 / 斑塊
Week 16,pothole,noun,坑洞 / 馬路坑洞 / 路坑
Week 17,serenade,noun,小夜曲 / 情歌獻唱 / 小型樂曲演奏 / 小夜曲式的演奏/樂曲
Week 17,utter,verb,說出 / 講出 / 發出 / 十足的 / 完全的
Week 17,windowsill,noun,窗台
Week 17,boardinghouse,noun,寄宿公寓 / 包膳宿舍 / 寄宿屋
Week 17,deathtrap,noun,死亡陷阱 / 致命陷阱 / 危險到要命的地方 / 東西
Week 17,debacle,noun,慘敗 / 大失敗 / 一團糟 / 慘劇般的失敗
Week 18,hanky,noun,手帕 / 手絹 / 鬼鬼祟祟的勾當 / 胡搞瞎搞
Week 18,md,noun,醫學博士 / 醫師 / 醫生 / 馬里蘭州
Week 18,olden,adjective,古時的 / 往昔的 / 昔日的 / 古老的
Week 18,plod,verb,步履沉重地走 / 蹣跚前行 / 慢吞吞地走 / 埋頭苦幹 / 苦幹 / 一步一步苦做
Week 18,resort,verb,訴諸 / 採取 / 求助於 / 不得不使用 / resort to = 訴諸／採取／求助於 / 度假村
Week 18,stitch,noun,針腳 / 一針 / 縫線 / 縫針處 / 抽痛 / 岔氣
Week 18,altar,noun,祭壇 / 聖壇 / 神壇
Week 19,chalice,noun,聖杯 / 聖餐杯 / 酒杯
Week 19,desecrate,verb,褻瀆 / 玷污 / 污辱 / 侮辱神聖之物
Week 19,havoc,noun,嚴重破壞 / 大破壞 / 混亂 / 浩劫 / 嚴重破壞 / 大破壞
Week 19,matins,noun,晨禱 / 晨課 / 早禱
Week 19,nominate,verb,提名 / 推薦 / 任命 / 指派
Week 19,nomination,noun,提名 / 提名資格 / 任命提名
Week 19,nun,noun,修女
Week 20,salver,noun,托盤 / 金屬托盤 / 餐盤
Week 20,spiritual,adjective,心靈的 / 精神上的 / 宗教的 / 靈性的 / 非物質的 / 心靈的／靈性的／宗教的 / 精神上的／非物質的
Week 20,traipse,verb,拖著腳步走 / 疲憊地走 / 無精打采地走 / 跋涉
Week 20,transcript,noun,逐字稿 / 文字記錄 / 謄本 / 成績單 / 逐字稿／文字記錄
Week 20,vandal,noun,破壞公物者 / 故意搞破壞的人 / 破壞者 / 蓄意破壞者
Week 20,velocity,noun,速度 / 速率 / 速度向量 / 速度（含方向）
Week 20,wreak,verb,造成 / 帶來 / 釀成 / 施加（報復）
Week 21,appreciation,noun,感謝 / 感激 / 欣賞 / 鑑賞 / 理解 / 增值 / 感謝、感激 / 欣賞、鑑賞、理解
Week 21,clobber,verb,猛打 / 痛打 / 痛宰 / 大勝 / 慘電 / 衣服
Week 21,cursory,adjective,草率的 / 粗略的 / 敷衍的 / 走馬看花式的
Week 21,discern,verb,辨別 / 看出 / 察覺 / 識別 / 理解
Week 21,emotional,adjective,情緒化的 / 情緒激動的 / 感情豐富的 / 感人的 / 動人的 / 情緒化的 / 情緒激動的 / 感情豐富的 / 感人的 / 動人的
Week 21,machinery,noun,機械設備 / 機械 / 機器設備 / 機制 / 運作系統 / 機械設備 / 機械 / 機器設備 / 機制 / 運作系統
Week 21,middle-aged,adjective,中年的 / 中年 / 年約中年的
Week 22,virgin,noun,處女 / 處男 / 未曾有性經驗的人 / 未經開發的事物/土地 / 原始未使用的
Week 22,exclusive,adjective,專用的 / 專屬的 / 獨家的 / 限定的 / 高級的 / 排外的 / 唯一的
Week 22,exorcism,noun,驅魔 / 驅邪儀式 / 除魔儀式
Week 22,pastry,noun,酥皮點心 / 糕點 / 酥皮 / 麵皮
Week 22,postal,adjective,郵政的 / 郵寄的 / 抓狂的 / 發瘋似的
Week 22,ream,noun,令 / 一令紙 / 大量 / 一大堆 / 大量 / 一大堆
Week 22,bible,noun,聖經 / 權威指南 / 經典指南
Week 23,Brazilian,adjective,巴西的 / 巴西人
Week 23,fidget,verb,坐立不安 / 坐不住 / 扭來扭去 / 用手撥弄 / 擺弄 / 用手撥弄 / 擺弄
Week 23,hospitalize,verb,使住院 / 送醫住院 / 住院治療 / 使大受打擊 / 使崩潰
Week 23,cruiser,noun,巡洋艦 / 巡邏車 / 休閒自行車 / 巡航機車
Week 23,dimension,noun,尺寸 / 規格 / 長寬高 / 面向 / 層面 / 方面 / 維度
Week 23,incantation,noun,咒語 / 咒文 / 魔咒 / 聖歌 / 吟誦 / 誦 chant／祭文式吟唱
Week 23,snooze,verb,"打盹 / 小睡 / 瞇一下 / 按貪睡鍵 / 打盹, 小睡, 瞇一下"
Week 24,tendril,noun,卷鬚 / 鬚蔓 / 捲曲細絲
Week 24,wallop,verb,猛擊 / 痛打 / 狠揍 / 痛擊 / 狠狠打敗
Week 24,colonel,noun,上校
Week 24,kinetic,adjective,動態的 / 運動的 / 動力的 / 動能的 / kinetic energy = 動能
Week 24,legging,noun,緊身褲 / 內搭褲
Week 24,oversize,adjective,過大的 / 超大尺寸的 / 特大號的 / 超規格的 / 超大尺寸的 / 特大號的
Week 24,pitcher,noun,投手 / 水壺 / 壺 / 大水罐 / 水壺 / 水罐
Week 25,splendid,adjective,極好的 / 很棒的 / 精彩的 / 壯麗的 / 華麗的
Week 25,exude,verb,散發 / 流出 / 流露 / 顯露 / 散發、流出 / 流露、顯露
Week 25,playlist,noun,播放清單 / 歌單
Week 25,two-thirds,number,三分之二 / 三分之二的
Week 25,violate,verb,違反 / 侵犯 / 性侵 / 性侵犯 / 褻瀆 / 性侵
Week 25,glade,noun,林間空地 / 林中空地 / 森林空地
Week 26,one-way,adjective,單向的 / 單程的 / 單方面的 / 單方面的、不是互相的
Week 26,shank,noun,小腿 / 脛部 / 柄 / 桿部 / 自製刀
Week 26,thorough,adjective,徹底的 / 仔細的 / 全面的
Week 26,interruption,noun,打斷 / 中斷 / 干擾
Week 26,salvageable,adjective,可挽救的 / 可補救的 / 還有救的 / 可修復的 / 可搶救的
Week 26,slush,noun,雪泥 / 爛泥雪 / 煽情的文字 / 雪泥／爛泥雪
Week 26,congregate,verb,聚集 / 集合 / 群聚
Week 27,creaky,adjective,嘎吱作響的 / 吱嘎作響的 / 老舊的 / 老朽的 / 不靈光的 / 老舊的／老朽的
Week 27,fishy,adjective,有魚腥味的 / 魚的／像魚的 / 可疑的 / 不對勁的 / 可疑的 / 不對勁的
Week 27,fuss,noun,大驚小怪 / 忙亂 / 騷動 / 小題大作 / 忙亂／騷動 / 大驚小怪／小題大作
Week 27,serum,noun,血清 / 免疫血清
Week 27,compound,noun,化合物 / 化合物質 / 大院 / 建築群 / 院區 / 複合詞 / 大院 / 建築群 / 院區
Week 27,compress,verb,壓縮 / 擠壓 / 濃縮 / 壓緊 / 壓縮檔案
Week 27,firsthand,adverb,親身地 / 親自地 / 第一手地 / 直接地 / 親身經驗 / 第一手資料
Week 28,mammoth,noun,長毛象 / 猛獁象
Week 28,munch,verb,大口咀嚼 / 津津有味地嚼 / 喀滋喀滋地吃 / 吃點心
Week 28,slab,noun,厚板 / 石板 / 混凝土板 / 一大塊 / 厚板 / 石板 / 一大塊
Week 28,swig,verb,大口喝 / 猛喝一口 / 灌一大口
Week 28,calmness,noun,平靜 / 沉著 / 冷靜 / 安詳
Week 28,dong,noun,噹 / 咚 / 越南盾
Week 28,intake,noun,攝取量 / 吸入量 / 進氣量 / 入口 / 進水口 / 招收人數 / 錄取人數
Week 29,tinge,verb,微微染上 / 帶有一絲 / 略帶 / 染上一點顏色 / 略微影響
Week 29,impossibility,noun,不可能 / 不可能的事 / 不可能性 / 辦不到
Week 29,overload,noun,超載 / 過重負擔 / 負荷過重 / 超載 / 負荷過重
Week 29,revolve,verb,旋轉 / 轉動 / 繞著⋯轉 / 圍繞 / 以⋯為中心 / 旋轉／繞著…轉 / 圍繞／以…為中心
Week 29,seethe,verb,沸騰 / 翻騰 / 怒火中燒 / 氣得發抖 / 憤怒難平 / 沸騰／翻騰 / 怒火中燒／憤怒難平
Week 29,undamaged,adjective,未受損的 / 完好無損的 / 沒壞的
Week 29,ain't,contraction,不是 / 沒有 / 沒做 / 不會
Week 30,beetle,noun,甲蟲 / 金龜子 / 突出
Week 30,creator,noun,創造者 / 創作者 / 造物主
Week 30,lifeless,adjective,沒有生命的 / 死的 / 毫無生氣的 / 死氣沉沉的 / 呆板的
Week 30,nightmarish,adjective,像惡夢般的 / 惡夢似的 / 可怕的 / 恐怖的 / 糟透了的
Week 30,dumbfound,verb,使驚呆 / 使目瞪口呆 / 使愣住 / 使傻眼
Week 30,fizzle,verb,不了了之 / 無疾而終 / 逐漸沒了聲勢 / 嘶嘶作響 / 冒著嘶嘶泡聲
Week 30,clumsily,adverb,笨拙地 / 笨手笨腳地 / 不靈巧地 / 踉踉蹌蹌地
Week 31,etch,verb,蝕刻 / 刻畫 / 刻上 / 銘刻 / 深深印在 / 蝕刻／刻上／刻畫 / 銘刻／深深印在
Week 31,grimy,adjective,髒兮兮的 / 滿是污垢的 / 油灰灰的 / 骯髒的
Week 31,beastie,noun,小生物 / 小動物 / 小怪物 / 小傢伙 / 小子們 / 這些傢伙
Week 31,gloom,noun,陰暗 / 昏暗 / 陰鬱 / 憂鬱 / 愁雲慘霧般的氣氛 / 陰暗 / 昏暗 / 陰鬱 / 憂鬱
Week 31,involuntary,adjective,非自願的 / 被迫的 / 不自主的 / 不隨意的 / 無意識的 / 非自願的／被迫的 / 不自主的／不隨意的
Week 31,queasy,adjective,反胃的 / 噁心的 / 作噁的 / 不安的 / 心裡發毛的 / 不自在的
Week 31,ringer,noun,冒名頂替者 / 冒牌代打 / 高手 / 敲鐘人 / 會響的東西／響鈴器 / 高手代打
Week 32,spittle,noun,口水 / 唾液
Week 32,traitorous,adjective,背叛的 / 叛變的 / 不忠的 / 賣國的
Week 32,admiral,noun,海軍上將 / 艦隊司令
Week 32,chick,noun,小雞 / 雛鳥 / 年輕女子 / 妹 / 女生
Week 32,staple,noun,主食 / 基本用品 / 訂書針 / 主食／基本用品
Week 32,loony,adjective,瘋瘋癲癲的 / 瘋狂的 / 神經兮兮的 / 荒唐的
Week 32,nonchalant,adjective,若無其事的 / 漫不經心的 / 滿不在乎的 / 從容淡定的
Week 33,peep,verb,偷看 / 瞥見 / 窺視 / 探頭看 / 吱吱叫 / 吱吱聲
Week 33,psycho,noun,瘋子 / 神經病 / 變態 / 心理學 / psychology / 心理學
Week 33,trainee,noun,受訓者 / 實習生 / 見習生 / 學員
Week 33,creepy,adjective,毛毛的 / 詭異的 / 陰森的 / 可怕的 / 讓人不舒服的詭異
Week 33,fella,noun,傢伙 / 小子 / 男人 / 哥兒們
Week 33,gobble,verb,狼吞虎嚥 / 大口吞吃 / 咯咯叫 / 火雞叫 / 狼吞虎嚥 / 大口吞吃 / 火雞叫 / 咯咯叫
Week 33,hard-earned,adjective,辛苦得來的 / 來之不易的 / 血汗得來的
Week 34,outright,adverb,完全地 / 徹底地 / 公然地 / 直截了當地 / 當場就
Week 34,steak,noun,牛排 / 肉排 / 魚排 / 排餐用厚切肉片
Week 34,clack,verb,喀噠作響 / 發出喀噠聲 / 啪嗒啪嗒響
Week 34,handhold,noun,扶手 / 把手 / 可抓握處 / 抓點 / 立足點
Week 34,unattached,adjective,未連接的 / 未附上的 / 分開的 / 單身的 / 未婚的 / 未連接的、未附上的、分開的 / 單身的、未婚的
Week 34,usable,adjective,可用的 / 能用的 / 堪用的
Week 35,elation,noun,欣喜若狂 / 狂喜 / 喜悅
Week 35,grieve,verb,悲傷 / 哀悼 / 傷心 / 悲痛 / 使悲傷 / 使難過
Week 35,pendulum,noun,擺錘 / 鐘擺
Week 35,abyss,noun,深淵 / 無底深淵 / 鴻溝 / 巨大隔閡 / 深淵 / 無底深淵 / 鴻溝 / 巨大隔閡
Week 35,adjoin,verb,鄰接 / 毗連 / 緊鄰
Week 35,feetfirst,adverb,腳先著地地 / 腳朝前地 / 貿然投入地 / 腳先著地地 / 腳朝前地
Week 35,intersect,verb,相交 / 交叉 / 交會 / 有交集 / 重疊 / 相互關聯
Week 36,ivy-covered,adjective,爬滿常春藤的 / 覆滿常春藤的
Week 36,millisecond,noun,毫秒
Week 36,oddity,noun,怪事 / 怪東西 / 怪人怪事 / 奇特之處 / 古怪 / 怪異性 / 怪事、怪東西 / 古怪、怪異性、奇特之處
Week 36,retract,verb,撤回 / 收回 / 取消 / 縮回 / 縮進去 / 撤回、收回 / 縮回、縮進去
Week 36,blood-chilling,adjective,令人毛骨悚然的 / 令人不寒而慄的 / 駭人的
Week 36,agenda,noun,議程 / 待辦事項 / 行程表 / 背後動機 / 企圖 / 背後動機 / 企圖
Week 36,bugger,noun,討厭鬼 / 混蛋
Week 37,lotta,pronoun,很多 / 很多的 / 很多 + 名詞 / 大量的 / 許多
Week 37,recommendation,noun,建議 / 提議 / 推薦 / 推薦信 / 推薦函 / 建議／提議 / 推薦／推薦信／推薦函
Week 37,clamor,noun,喧鬧聲 / 吵鬧聲 / 喧囂 / 強烈要求 / 吵著要求 / 強烈要求 / 吵著要求
Week 37,disband,verb,解散 / 遣散 / 散夥 / 解散、遣散 / 解散、散夥
Week 37,evasive,adjective,閃爍其詞的 / 迴避的 / 支吾其詞的 / 躲躲閃閃的 / 逃避的
Week 37,ho,interjection,喂 / 嘿 / 嗨 / 喝
Week 37,semicircle,noun,半圓 / 半圓形 / 半圓弧形排列
Week 38,screwy,adjective,怪怪的 / 古怪的 / 不對勁的 / 瘋瘋癲癲的 / 歪扭的
Week 38,droopy,adjective,下垂的 / 垂下來的 / 無精打采的 / 沒精神的 / 愁眉苦臉的 / 下垂的 / 垂下來的 / 無精打采的 / 沒精神的
Week 38,glaze,verb,上釉 / 上光 / 裹上一層糖漿 / 裝玻璃 / 變得呆滯
Week 38,headboard,noun,床頭板 / 床頭靠板
Week 38,seizure,noun,發作 / 癲癇發作 / 痙攣發作 / 扣押 / 沒收 / 奪取 / 發作 / 癲癇發作 / 痙攣發作 / 扣押 / 沒收 / 奪取
Week 38,wheeze,verb,喘息 / 氣喘吁吁 / 呼哧呼哧地喘 / 妙招 / 花招
Week 38,irony,noun,反諷 / 諷刺 / 諷刺意味 / 反諷語 / 反話
Week 39,norm,noun,常規 / 規範 / 常態 / 標準
Week 39,junction,noun,交叉路口 / 匯流處 / 接點 / 接合處 / 交會處
Week 39,reassurance,noun,安心 / 安慰 / 保證 / 安慰的話 / 安心、放心 / 安慰的話、保證
Week 39,southwest,noun,西南方 / 西南面 / 西南部 / 西南方 / 西南面
Week 39,pep,noun,活力 / 精力 / 幹勁
Week 39,stat,noun,統計資料 / 數據 / 立刻 / 馬上
Week 39,audible,adjective,聽得見的 / 可聽見的 / 聽得到的
Week 40,crude,adjective,粗糙的 / 簡陋的 / 未加工的 / 粗魯的 / 下流的
Week 40,easy-peasy,adjective,超簡單的 / 輕而易舉的 / 小菜一碟的
Week 40,glamour,noun,魅力 / 迷人風采 / 華麗魅力 / 迷人魅惑感
Week 40,recharge,verb,充電 / 重新充電 / 補充電力 / 恢復精力 / 養精蓄銳 / 充充電 / 充電、重新充電、補充電力 / 恢復精力、養精蓄銳、充充電
Week 40,optical,adjective,光學的 / 視覺的 / 眼睛的 / 視覺上的 / 視錯覺 / 視覺錯覺
Week 40,rock-throwing,noun,丟石頭 / 投擲石塊 / 扔石頭 / 擲石
Week 40,bicep,noun,二頭肌 / 肱二頭肌
Week 41,groin,noun,腹股溝 / 鼠蹊部 / 胯下部位
Week 41,telepathically,adverb,以心靈感應地 / 用心靈感應地 / 心電感應似地
Week 41,barricade,noun,路障 / 障礙物 / 封鎖線障礙 / 設路障封鎖 / 設障阻擋
Week 41,downright,adverb,完全地 / 簡直 / 徹頭徹尾地 / 直截了當地
Week 41,errant,adjective,偏離正道的 / 誤入歧途的 / 遊蕩的 / 失控的 / 出錯的 / 偏離正道的、誤入歧途的 / 失控的、出錯的
Week 41,brightness,noun,亮度 / 明亮度 / 明亮 / 開朗 / 聰慧 / 聰明才智 / 開朗、明朗 / 聰慧、聰明才智
Week 41,humility,noun,謙卑 / 謙遜 / 謙虛
Week 42,rotate,verb,旋轉 / 轉動 / 輪流 / 輪班 / 輪調 / 旋轉／轉動 / 輪流／輪班／輪調
Week 42,sicken,verb,使生病 / 使噁心 / 使作嘔 / 使厭惡 / 使噁心 / 使厭惡
Week 42,foyer,noun,門廳 / 大廳 / 玄關
Week 42,patchy,adjective,參差不齊的 / 斷斷續續的 / 零零落落的 / 斑駁的 / 不穩定的 / 斑駁的、零零落落的 / 參差不齊的、斷斷續續的、不穩定的
Week 42,wispy,adjective,細細柔柔的 / 纖細的 / 輕柔的 / 薄薄的 / 稀疏的
Week 42,glower,verb,怒目而視 / 瞪視 / 陰沉地看 / 怒視 / 陰沉、黑著臉的神情 / 板著臉看
Week 43,checker,noun,檢查員 / 查票員 / 核對員 / 西洋跳棋棋子 / 格紋圖案
Week 43,jittery,adjective,緊張不安的 / 神經質的 / 顫抖不穩的 / 心神不寧的 / 顫抖、不穩 / 顫抖的、發抖的、不穩的
Week 43,milky,adjective,牛奶的 / 像牛奶的 / 乳白色的 / 乳白的 / 混濁發白的 / 混濁的乳白色
Week 43,in-depth,adjective,深入的 / 詳盡的 / 徹底的 / 深層的 / 深入的 / 詳盡的
Week 43,readily,adverb,樂意地 / 欣然 / 容易地 / 迅速地 / 輕易地
Week 43,telepathy,noun,心電感應 / 心靈感應 / 讀心術
Week 43,twenty-minute,adjective,二十分鐘的 / 長達二十分鐘的
Week 44,clomp,verb,重步走 / 咚咚地走 / 拖著重重的腳步走
Week 44,hothead,noun,急性子的人 / 暴躁的人 / 火爆脾氣的人 / 莽撞的人 / 衝動的人
Week 44,nauseate,verb,使作嘔 / 讓……想吐 / 使反胃 / 使噁心 / 使反感 / 使厭惡
Week 44,pinprick,noun,針刺小孔 / 針孔 / 針刺感 / 刺痛 / 一點點 / 些微 / 微量
Week 44,sidestep,verb,側步閃開 / 閃避 / 迴避 / 避開 / 真的往旁邊跨一步 / 比喻地避開
